,glide_scores
DEC_0952,-9.44308317069109
DEC_0821,-9.00564699719285
DEC_0877,-8.67502481272795
DEC_0823,-8.50418334589371
DEC_0975,-8.43510073150066
DEC_0846,-8.38313897328121
DEC_0976,-8.26669218298437
DEC_0853,-8.25748885568494
DEC_0797,-8.25523026705674
DEC_0937,-8.24014966643033
DEC_0980,-8.19318267289387
DEC_0951,-8.17398295829422
DEC_0862,-8.16308486076166
DEC_0847,-8.13760676315408
DEC_0950,-8.09984779624695
DEC_0966,-8.07971415145579
DEC_0834,-7.93651103622568
DEC_0925,-7.78479227341507
DEC_0964,-7.78168436445766
DEC_0861,-7.75959895150942
DEC_0874,-7.60620446280752
DEC_0948,-7.5914365152939
DEC_0928,-7.48600036753265
DEC_0958,-7.46669296855597
DEC_0903,-7.42974709101126
DEC_0807,-7.40029909792837
DEC_0851,-7.34270478625839
DEC_0893,-7.29449651742157
DEC_0849,-7.23427208085922
DEC_0873,-7.20493836565171
DEC_0868,-7.07086489566427
DEC_0832,-7.03868251700027
DEC_0880,-7.00449577874019
DEC_0891,-6.98754214880223
DEC_0974,-6.97242579313415
DEC_0871,-6.91446393787023
DEC_0905,-6.91358980223449
DEC_0794,-6.87557348869054
DEC_0818,-6.87326798861505
DEC_0798,-6.85449277053577
DEC_0788,-6.84500555006305
DEC_0935,-6.82022232877521
DEC_0843,-6.80917253417944
DEC_0960,-6.8079696226083
DEC_0820,-6.80250364191421
DEC_0865,-6.7547865091504
DEC_0884,-6.72567497509997
DEC_0886,-6.71199547293037
DEC_0934,-6.70581891668656
DEC_0889,-6.70278344169796
DEC_0882,-6.68994775314527
DEC_0918,-6.67706209805504
DEC_0899,-6.66903791869082
DEC_0940,-6.66793355823425
DEC_0791,-6.66572125304014
DEC_0895,-6.64558210685827
DEC_0867,-6.63540397749164
DEC_0837,-6.63129921940695
DEC_0977,-6.61241859166463
DEC_0981,-6.60474868882736
DEC_0890,-6.60328000697757
DEC_0965,-6.59105021599479
DEC_0833,-6.58198294642854
DEC_0840,-6.5580928871484
DEC_0855,-6.55773959737798
DEC_0906,-6.55559594494923
DEC_0839,-6.54093801161144
DEC_0902,-6.44427192955136
DEC_0888,-6.41854476996953
DEC_0913,-6.41331880159374
DEC_0947,-6.4037765950113
DEC_0941,-6.38977321541249
DEC_0838,-6.36642462049335
DEC_0883,-6.36292678277911
DEC_0945,-6.34682235873595
DEC_0870,-6.34509047110548
DEC_0954,-6.32911063204839
DEC_0869,-6.32117109367737
DEC_0836,-6.27220522646616
DEC_0806,-6.26087897238252
DEC_0872,-6.24940275294389
DEC_0908,-6.24685787045404
DEC_0876,-6.24256847449227
DEC_0970,-6.21611796640617
DEC_0959,-6.1957417256865
DEC_0942,-6.1955545787135
DEC_0835,-6.14330709579468
DEC_0887,-6.08314384570546
DEC_0879,-6.07874021234947
DEC_0864,-6.07710231418462
DEC_0790,-6.04940653154498
DEC_0967,-6.04024212499938
DEC_0971,-6.03978696230422
DEC_0900,-6.00341275635906
DEC_0892,-6.00340280232267
DEC_0936,-6.00273441484823
DEC_0982,-5.99146352137299
DEC_0787,-5.98198219419365
DEC_0957,-5.97434685405243
DEC_0985,-5.93009917137582
DEC_0885,-5.88162263754434
DEC_0866,-5.87012756690441
DEC_0927,-5.866259971842
DEC_0969,-5.8662408073593
DEC_0793,-5.86047484845929
DEC_0848,-5.85099949474159
DEC_0916,-5.84906428882875
DEC_0878,-5.83197197538503
DEC_0860,-5.8241430872069
DEC_0938,-5.81172619928965
