,glide_scores
DEC_0646,-10.533440194583
DEC_0730,-9.16415542832381
DEC_0785,-8.82014415603207
DEC_0610,-8.74600309031483
DEC_0616,-8.50403522230176
DEC_0604,-8.38706634106385
DEC_0740,-8.35207363271057
DEC_0725,-8.29438222992046
DEC_0680,-8.2548291992927
DEC_0679,-8.23773146923013
DEC_0643,-8.19029066092834
DEC_0752,-7.93229249875457
DEC_0641,-7.9294016491053
DEC_0642,-7.88304430318481
DEC_0718,-7.71729131656323
DEC_0724,-7.66082201816698
DEC_0755,-7.57478444256478
DEC_0753,-7.44386733117988
DEC_0686,-7.44007276745094
DEC_0620,-7.42604067617272
DEC_0647,-7.40093894140659
DEC_0728,-7.39105356717711
DEC_0731,-7.38322958163481
DEC_0741,-7.3648867468101
DEC_0722,-7.34877634107653
DEC_0632,-7.31563160192353
DEC_0735,-7.3141160995927
DEC_0746,-7.30585109292453
DEC_0656,-7.25035925501331
DEC_0655,-7.22621360476965
DEC_0734,-7.20674399749743
DEC_0670,-7.19167021184929
DEC_0597,-7.1413908249036
DEC_0600,-7.10907158952237
DEC_0659,-7.07699125167126
DEC_0601,-7.04148502596624
DEC_0721,-7.02973620764204
DEC_0769,-7.01209616242395
DEC_0675,-7.005688517742
DEC_0638,-6.99001138474338
DEC_0732,-6.95190324022803
DEC_0634,-6.91683527565295
DEC_0652,-6.89403595640419
DEC_0588,-6.88795536155657
DEC_0684,-6.85767952226327
DEC_0723,-6.83876363784657
DEC_0669,-6.80380888385586
DEC_0623,-6.76292633227559
DEC_0699,-6.7496851575025
DEC_0733,-6.73338925554326
DEC_0668,-6.71207295753812
DEC_0779,-6.68529877400749
DEC_0660,-6.65134158054451
DEC_0596,-6.62047149940564
DEC_0692,-6.56400380596829
DEC_0654,-6.55602604673912
DEC_0708,-6.54289367773537
DEC_0709,-6.5337365473411
DEC_0711,-6.50681926426198
DEC_0611,-6.47457862814238
DEC_0594,-6.46626549620382
DEC_0591,-6.45920913605395
DEC_0766,-6.4516288860155
DEC_0736,-6.44634655480308
DEC_0705,-6.43505920001238
DEC_0662,-6.40371622513399
DEC_0712,-6.40250543483633
DEC_0702,-6.39407033366512
DEC_0608,-6.35075789639542
DEC_0619,-6.32755506004651
DEC_0729,-6.2894126428618
DEC_0593,-6.24185038881223
DEC_0649,-6.2388702559809
DEC_0650,-6.21418823492321
DEC_0689,-6.21387462945002
DEC_0657,-6.20087497245577
DEC_0726,-6.20072450733298
DEC_0764,-6.1842700104306
DEC_0696,-6.14191257705338
DEC_0763,-6.09326119615508
DEC_0742,-6.06691554352379
DEC_0677,-6.05175699764951
DEC_0676,-5.98355680429718
DEC_0631,-5.92486377655337
DEC_0762,-5.92411728148021
DEC_0688,-5.91878496689073
DEC_0743,-5.91674363776705
DEC_0630,-5.91541904731405
DEC_0592,-5.90491039170037
DEC_0744,-5.90406131077104
DEC_0770,-5.89349828874062
DEC_0690,-5.88879740201194
DEC_0606,-5.84887690060147
DEC_0685,-5.80940148633815
DEC_0645,-5.8093059500058
DEC_0640,-5.80067819150168
DEC_0749,-5.76492381322018
DEC_0602,-5.74649443455798
DEC_0664,-5.74008736784174
DEC_0771,-5.73445307690107
DEC_0775,-5.7294392595021
DEC_0595,-5.70528448595584
DEC_0716,-5.69826612331899
DEC_0609,-5.67451705917712
DEC_0590,-5.65953459552087
DEC_0754,-5.63118301382639
DEC_0776,-5.61890048355593
DEC_0673,-5.60718585384561
DEC_0635,-5.60557129987012
DEC_0697,-5.60107028736805
DEC_0651,-5.58689876448625
DEC_0607,-5.56714864937722
DEC_0747,-5.55933913161808
DEC_0671,-5.54475344949474
DEC_0667,-5.53130594951214
DEC_0761,-5.5134414319223
DEC_0614,-5.48954591745667
DEC_0633,-5.48616524751207
DEC_0760,-5.48407167324423
DEC_0780,-5.48144964225082
DEC_0772,-5.47876269032445
DEC_0704,-5.47429931175989
DEC_0598,-5.45905730626045
DEC_0774,-5.45902893918142
DEC_0698,-5.45879514695698
