,glide_scores
DEC_2674,-10.5096042509203
DEC_2665,-10.2505471419975
DEC_2600,-9.4891095462615
DEC_2595,-8.71038646840522
DEC_2667,-8.30783627521432
DEC_2608,-8.28414227441198
DEC_2606,-8.17253780357408
DEC_2594,-7.94171455447128
DEC_2613,-7.78049633485191
DEC_2602,-7.64955748375562
DEC_2610,-7.57904072290356
DEC_2654,-7.53299463445121
DEC_2685,-7.53209934019924
DEC_2639,-7.32841084487187
DEC_2599,-7.17622910425378
DEC_2682,-7.12332208373029
DEC_2591,-7.12049668706188
DEC_2650,-7.11257737631132
DEC_2611,-6.97839508278182
DEC_2612,-6.94368316255813
DEC_2589,-6.93079123340057
DEC_2644,-6.89719120323907
DEC_2593,-6.83807960435939
DEC_2678,-6.81122887741905
DEC_2598,-6.78931634198673
DEC_2686,-6.56068946529487
DEC_2590,-6.54924863343882
DEC_2627,-6.53932900921923
DEC_2592,-6.506293186731
DEC_2668,-6.476755608455
DEC_2656,-6.42828256890172
DEC_2663,-6.41868902119165
DEC_2642,-6.40203697785169
DEC_2649,-6.37784310113667
DEC_2643,-6.22545038351077
DEC_2625,-6.08095437544339
DEC_2646,-6.06084881589871
DEC_2597,-6.04584587120095
DEC_2651,-6.04218218245653
DEC_2664,-6.00939347575475
DEC_2660,-6.00097643039317
DEC_2641,-5.93477222843163
DEC_2616,-5.8963223268085
DEC_2609,-5.89425853504409
DEC_2645,-5.88989609249995
DEC_2605,-5.88859686881869
DEC_2662,-5.87411723861249
DEC_2596,-5.86757943293025
DEC_2621,-5.85805616929493
DEC_2659,-5.73770720936446
DEC_2635,-5.57929844439832
DEC_2670,-5.54148733043789
DEC_2647,-5.52077142573315
DEC_2588,-5.48525130844146
DEC_2687,-5.47125386139081
DEC_2603,-5.46470227991368
DEC_2658,-5.44656883905458
DEC_2652,-5.41078806264589
DEC_2604,-5.38913420633644
DEC_2655,-5.38907242358515
DEC_2677,-5.33012484502653
DEC_2615,-5.31469927167517
DEC_2684,-5.27453467737505
DEC_2638,-5.24418136784521
DEC_2676,-5.08252076468603
DEC_2587,-5.00954492287538
DEC_2630,-4.99540110065634
DEC_2653,-4.97915001445937
DEC_2623,-4.95155848544156
DEC_2633,-4.93077070896113
DEC_2634,-4.92300110675487
DEC_2624,-4.905767724313
DEC_2619,-4.90569887086466
DEC_2683,-4.79989055915906
DEC_2632,-4.66930947711684
DEC_2680,-4.65749550354176
DEC_2628,-4.65643265776461
DEC_2629,-4.63278067591309
DEC_2601,-4.58400325465383
DEC_2657,-4.55469533985135
DEC_2671,-4.52619485439386
DEC_2640,-4.44801932893586
DEC_2648,-4.43676235572183
DEC_2666,-4.42486065912383
DEC_2617,-4.29079670921965
DEC_2618,-4.29079670921965
DEC_2675,-4.27566553746494
DEC_2626,-4.1642263042579
DEC_2631,-4.15994553054909
DEC_2673,-4.076157783247
DEC_2620,-4.04433229662292
DEC_2672,-3.95397538224574
DEC_2661,-3.86339619980494
DEC_2679,-3.75552117128515
DEC_2622,-3.58311945927705
DEC_2614,-3.49159567514814
DEC_2607,-2.82348004636728
