,glide_scores
DEC_2109,-12.3244269824134
DEC_2115,-10.748266062498
DEC_1991,-10.2831087744342
DEC_1990,-10.225689313686
DEC_2093,-10.2234478062251
DEC_2095,-9.83594562531172
DEC_2096,-9.83594562531172
DEC_2156,-9.73152165751339
DEC_2002,-9.6285816664902
DEC_2094,-9.60117729249738
DEC_2091,-9.00027519889475
DEC_2068,-8.90380254002032
DEC_2070,-8.90380254002032
DEC_2124,-8.65449616239566
DEC_2090,-8.5900490494638
DEC_2143,-8.53481533275568
DEC_2166,-8.53175060671474
DEC_2167,-8.53175060671474
DEC_2008,-8.2965229629275
DEC_2017,-8.25940199631344
DEC_2082,-8.22013458354391
DEC_2046,-8.18339996587297
DEC_2118,-8.15785193225928
DEC_2089,-8.10548124415069
DEC_2107,-7.9165891562107
DEC_2051,-7.89393665936754
DEC_2110,-7.85897279929355
DEC_2081,-7.81957238912903
DEC_2125,-7.72188474545452
DEC_2108,-7.71865837909516
DEC_2147,-7.70384500457235
DEC_2077,-7.5830307853974
DEC_2165,-7.55040726720259
DEC_2126,-7.53741282040444
DEC_2012,-7.49270996309919
DEC_2053,-7.45850049256796
DEC_2037,-7.3827674924857
DEC_2168,-7.38225118700003
DEC_2069,-7.36577895626348
DEC_2071,-7.36577895626348
DEC_2154,-7.35503021741042
DEC_2045,-7.29745199933675
DEC_1995,-7.25016171449874
DEC_2132,-7.2256022733326
DEC_2072,-7.20340863938585
DEC_2073,-7.20340863938585
DEC_2000,-7.18317320946806
DEC_2097,-7.18092324001527
DEC_2034,-7.13959952056039
DEC_2087,-7.12534711773983
DEC_2076,-7.01058495180847
DEC_2059,-7.00767641793729
DEC_2092,-6.971947463444
DEC_2171,-6.96490947920226
DEC_2027,-6.9386380910362
DEC_2159,-6.86313263556272
DEC_2030,-6.81476190966299
DEC_2009,-6.80302174386586
DEC_2164,-6.79798241436091
DEC_2024,-6.78088355215864
DEC_2135,-6.71317522112328
DEC_2158,-6.67721950775046
DEC_2174,-6.65278361877429
DEC_2128,-6.64932643233858
DEC_2106,-6.63958072123774
DEC_2016,-6.63201888799302
DEC_2155,-6.5978427125957
DEC_2116,-6.56798092923341
DEC_2080,-6.56299535960965
DEC_2102,-6.52096098589493
DEC_2103,-6.48384767718134
DEC_2014,-6.474488719284
DEC_2137,-6.35912266994648
DEC_2129,-6.33651188378498
DEC_2139,-6.3248504005928
DEC_2131,-6.32125699148601
DEC_2026,-6.30278335166672
DEC_2001,-6.29640055821758
DEC_2144,-6.29237997841769
DEC_2157,-6.25613668376131
DEC_2178,-6.24755131046703
DEC_2146,-6.24278818826796
DEC_2185,-6.23275762207023
DEC_2057,-6.20733591181219
DEC_2172,-6.18193969031403
DEC_2054,-6.17623775390553
DEC_2114,-6.14154157546545
DEC_2117,-6.1204816724952
DEC_2121,-6.1183545907311
DEC_2123,-6.1183545907311
DEC_2086,-6.10120199749604
DEC_2120,-6.08114977371641
DEC_2122,-6.08114977371641
DEC_2040,-6.03180048765429
DEC_2186,-6.02317320552237
DEC_2085,-5.98813628345331
DEC_2088,-5.97422297069904
DEC_2183,-5.95490747311237
DEC_2163,-5.93279177533261
DEC_2161,-5.92262872518334
DEC_2038,-5.87955554102285
DEC_2005,-5.87597141827916
DEC_2010,-5.84230161773889
DEC_2015,-5.79132536896814
DEC_2104,-5.78811292793274
DEC_2105,-5.78811292793274
DEC_2061,-5.78484085229565
DEC_2184,-5.77105120298193
DEC_2065,-5.75237645141746
DEC_2043,-5.72265748326789
DEC_2151,-5.66505093647416
DEC_2056,-5.6565137016928
DEC_2064,-5.6535451888915
DEC_2011,-5.60625747769472
DEC_2020,-5.60101868886014
DEC_2083,-5.58001210732858
DEC_2078,-5.57130843211384
DEC_2031,-5.56306100266852
DEC_2062,-5.53895520386118
DEC_2179,-5.53562680601441
DEC_2028,-5.52994546325586
DEC_2042,-5.52983439902449
DEC_2048,-5.52188846123231
DEC_2134,-5.51037766590985
DEC_2041,-5.47792068116379
DEC_2127,-5.47407078933089
DEC_2025,-5.46789005316943
DEC_2036,-5.46345645205503
DEC_2018,-5.46084830079155
DEC_2023,-5.45683246025525
DEC_2176,-5.45413909367617
DEC_2153,-5.44477935409736
DEC_2084,-5.42152313014841
DEC_2029,-5.42139243397912
DEC_2130,-5.39356386658123
DEC_2049,-5.37751654377387
DEC_2149,-5.37464931100933
DEC_2098,-5.36979436103401
DEC_2099,-5.36979436103401
DEC_2101,-5.36979436103401
DEC_2058,-5.36351607607391
DEC_2039,-5.35630745893121
DEC_2173,-5.32872615665609
DEC_2148,-5.32583735662967
DEC_2152,-5.29945734934244
DEC_1996,-5.28428178057568
DEC_2113,-5.28127429289658
DEC_2150,-5.27868654643621
DEC_2074,-5.27486022358768
DEC_2075,-5.27486022358768
DEC_2136,-5.26163098972592
DEC_2055,-5.20754822177694
DEC_2019,-5.1856128058164
DEC_2140,-5.18178337195619
DEC_2182,-5.15326357556779
DEC_1998,-5.13338644328338
DEC_2007,-5.10894894330379
DEC_2177,-5.09601440086779
DEC_2032,-5.06839753248791
DEC_2047,-5.06100592896067
DEC_2180,-5.01175236246653
DEC_2169,-4.93790673185192
DEC_2142,-4.92652683566547
DEC_2063,-4.92293567990472
DEC_2138,-4.91553159706328
DEC_1993,-4.89449825088782
DEC_2175,-4.83346599529968
DEC_1989,-4.82673500960559
DEC_1997,-4.82415519645956
DEC_2162,-4.78596431122274
DEC_2111,-4.77782483013613
DEC_2112,-4.77782483013613
DEC_2013,-4.7748859389345
DEC_2044,-4.75465415782481
DEC_2060,-4.75442365174681
DEC_2079,-4.69451271395624
DEC_2160,-4.64921227683311
DEC_2021,-4.59461721146643
DEC_1987,-4.59041602147435
DEC_2050,-4.54787206413629
DEC_2035,-4.49857626032306
DEC_2141,-4.45305051444594
DEC_2100,-4.43270717601157
DEC_2004,-4.36636688109014
DEC_1994,-4.33354740192292
DEC_2170,-4.27368693806425
DEC_1999,-4.27308257972129
DEC_2052,-3.94434989869421
DEC_2145,-3.94193540149466
DEC_1992,-3.89833818936952
DEC_2006,-3.83634177530032
DEC_2133,-3.8297148945092
DEC_2066,-3.75950201367812
DEC_2022,-3.75920020857998
DEC_2067,-3.73713604227125
DEC_2033,-3.63369001131329
DEC_2181,-3.15292030856718
DEC_2003,-2.71959950057629
