,glide_scores
DEC_0041,-12.3981249872037
DEC_0043,-10.9673051772088
DEC_0018,-10.8900195256677
DEC_0039,-10.7438993224274
DEC_0081,-10.5121935684462
DEC_0073,-10.1343673700185
DEC_0028,-10.0558026977608
DEC_0023,-9.65343132741331
DEC_0082,-9.61427178887177
DEC_0015,-9.38810286122462
DEC_0173,-9.32757958204474
DEC_0024,-8.99990429679734
DEC_0008,-8.96224629845479
DEC_0178,-8.93608838420557
CHEMBL4175603,-8.515451843481
CHEMBL4644995,-8.48703862654788
DEC_0006,-8.43532402715508
DEC_0128,-8.31813345261486
DEC_0101,-8.30684769120091
DEC_0007,-8.2830608538432
DEC_0170,-8.22883948416279
DEC_0067,-8.21572776359046
DEC_0087,-8.13744956157657
DEC_0051,-8.10450531800084
DEC_0010,-8.07734471410632
DEC_0137,-7.96172584058034
CHEMBL5270467,-7.94518049174067
DEC_0065,-7.92146589359118
DEC_0117,-7.91152623273646
DEC_0009,-7.88113892170291
CHEMBL5272223,-7.87590697540033
DEC_0068,-7.85568838455125
DEC_0044,-7.85260594581668
DEC_0048,-7.83183721399028
DEC_0064,-7.81964980710065
DEC_0030,-7.77985856445692
DEC_0074,-7.75400307387764
DEC_0120,-7.69491047198291
DEC_0047,-7.65129704881284
DEC_0057,-7.54506939478089
DEC_0070,-7.52482103862463
DEC_0155,-7.52436488546358
DEC_0088,-7.38407210256935
DEC_0165,-7.3075100990288
DEC_0025,-7.29515847389835
DEC_0063,-7.27919948473412
DEC_0060,-7.26674653936437
DEC_0144,-7.23035545610687
DEC_0017,-7.19427185932167
DEC_0091,-7.17172020321499
DEC_0150,-7.15062806323872
DEC_0122,-7.1030273570281
DEC_0052,-7.04944082301667
DEC_0027,-7.02995400507829
DEC_0046,-6.96384090073855
CHEMBL4454051,-6.92314141754361
DEC_0021,-6.88886190238818
CHEMBL3899754,-6.86603581376993
DEC_0053,-6.86241525309415
CHEMBL1969108,-6.86199205116742
DEC_0095,-6.8047206464108
DEC_0127,-6.79764941459778
DEC_0181,-6.78482690952726
