,glide_scores
DEC_2214,-8.37235725834133
DEC_2366,-7.18186743375541
DEC_2245,-7.05405313403285
DEC_2211,-6.7125069094401
DEC_2225,-6.47662833092542
DEC_2231,-6.36120099761022
DEC_2247,-6.25280366283551
DEC_2379,-6.25065111198031
DEC_2233,-6.24265874086269
DEC_2244,-6.21730211374334
DEC_2243,-6.1383778952111
DEC_2219,-6.11854163439208
DEC_2378,-6.0618829392441
DEC_2248,-6.04064983332015
DEC_2202,-6.04035129542056
DEC_2235,-5.88365003500104
DEC_2358,-5.82455099548708
DEC_2209,-5.8090950158034
DEC_2241,-5.79079036224108
DEC_2250,-5.72376391711506
DEC_2226,-5.72211904585805
DEC_2201,-5.70889255887514
DEC_2210,-5.7021250723415
DEC_2221,-5.69930361399385
DEC_2207,-5.67517959739246
DEC_2376,-5.66394027477715
DEC_2205,-5.63239062128434
DEC_2232,-5.62538655247104
DEC_2234,-5.61135047412867
DEC_2236,-5.56995912322857
DEC_2203,-5.5587749393848
DEC_2353,-5.55372675653944
DEC_2229,-5.54960817560249
DEC_2246,-5.49597778841392
DEC_2218,-5.48160716397245
DEC_2344,-5.4771845018058
DEC_2380,-5.46544681989093
DEC_2332,-5.44313413631146
DEC_2372,-5.4035716252944
DEC_2331,-5.39206085897425
DEC_2374,-5.34925174761416
DEC_2289,-5.33016971849264
DEC_2325,-5.31533926024378
DEC_2337,-5.3084737349241
DEC_2264,-5.2859193648357
DEC_2356,-5.27515960959702
DEC_2359,-5.25220462528191
DEC_2321,-5.24625916780789
DEC_2341,-5.22525823899203
DEC_2377,-5.20517780778921
DEC_2300,-5.16262878669486
DEC_2228,-5.14886530081479
DEC_2257,-5.14439382665422
DEC_2199,-5.13132521979838
DEC_2237,-5.12376644949479
DEC_2238,-5.12376644949479
DEC_2307,-5.11756451868288
DEC_2255,-5.09494790061259
DEC_2195,-5.09488955722233
DEC_2327,-5.07942045867327
DEC_2320,-5.06084931103999
DEC_2267,-5.0448882739606
DEC_2208,-5.03646471995414
DEC_2189,-5.02411656672067
DEC_2284,-5.012528272427
DEC_2326,-5.01209260133004
DEC_2338,-4.99781448633618
DEC_2297,-4.99771670538333
DEC_2273,-4.98983689607281
DEC_2317,-4.97979526558462
DEC_2351,-4.97202771669007
DEC_2346,-4.96723199495174
DEC_2340,-4.9514248485404
DEC_2365,-4.94177947685006
DEC_2230,-4.94154822207375
DEC_2292,-4.93492169374213
DEC_2324,-4.93296259206597
DEC_2368,-4.92711617024256
DEC_2182,-4.91978414650874
DEC_2308,-4.89848707024473
DEC_2285,-4.88004199461736
DEC_2357,-4.86977073792082
DEC_2256,-4.86324878192788
DEC_2272,-4.8360829040759
DEC_2370,-4.82408509153797
DEC_2299,-4.82258262328238
DEC_2193,-4.80463431699332
DEC_2347,-4.79990284999898
DEC_2291,-4.79065723382979
DEC_2360,-4.77576412480797
DEC_2339,-4.77292633920741
DEC_2305,-4.76747366669401
DEC_2204,-4.76573501816256
DEC_2306,-4.76478872056427
DEC_2322,-4.75479808087468
DEC_2220,-4.74409914248261
DEC_2310,-4.72852668490405
DEC_2333,-4.72616321298683
DEC_2191,-4.71779997156812
DEC_2363,-4.70713930886079
DEC_2206,-4.7004445274284
DEC_2315,-4.6982428060069
DEC_2271,-4.69344187336489
DEC_2274,-4.68722408671617
DEC_2312,-4.68317581712473
DEC_2293,-4.67344908113565
DEC_2222,-4.67111966721615
DEC_2336,-4.66852618239719
DEC_2252,-4.65934036126506
DEC_2239,-4.65893856445165
DEC_2197,-4.65547739816194
DEC_2278,-4.65120136738111
DEC_2369,-4.6429747946835
DEC_2290,-4.63428531492358
DEC_2371,-4.62804291820695
DEC_2343,-4.6088100384424
DEC_2354,-4.59514666244999
DEC_2373,-4.5929509098389
DEC_2296,-4.58159818713161
DEC_2227,-4.58134831769106
DEC_2295,-4.58012597689242
DEC_2269,-4.56742884355291
DEC_2294,-4.5643595445479
DEC_2375,-4.52074716893469
DEC_2198,-4.51187794221724
DEC_2266,-4.50563160257216
DEC_2275,-4.49433122931421
DEC_2194,-4.47234485322318
DEC_2268,-4.45008805907404
DEC_2342,-4.42607171342404
DEC_2319,-4.42289935705278
DEC_2280,-4.41494749897953
DEC_2304,-4.39605649647721
DEC_2355,-4.39204879360325
DEC_2183,-4.38420722519549
DEC_2334,-4.37584261441525
DEC_2263,-4.35839232533374
DEC_2196,-4.35283349657308
DEC_2314,-4.33956217969996
DEC_2190,-4.33531201761747
DEC_2258,-4.33143202086156
DEC_2279,-4.32860890579012
DEC_2254,-4.32673688155683
DEC_2352,-4.31751622684978
DEC_2277,-4.31452006620999
DEC_2367,-4.29758394930035
DEC_2283,-4.28557524381246
DEC_2184,-4.2606141753009
DEC_2311,-4.23225448459077
DEC_2328,-4.21424020900265
DEC_2362,-4.20052175310685
DEC_2318,-4.14058544480509
DEC_2330,-4.13930452628066
DEC_2200,-4.13334854147183
DEC_2281,-4.12963288659092
DEC_2192,-4.1255697009139
DEC_2350,-4.10942757968455
DEC_2282,-4.10282623904756
DEC_2345,-4.10075957499657
DEC_2270,-4.08987828158154
DEC_2288,-4.08749170605839
DEC_2329,-4.07914749113073
DEC_2361,-4.07662402717015
DEC_2262,-4.06289735925493
DEC_2303,-4.02809597556141
DEC_2185,-4.01973644504676
DEC_2181,-4.01664657586676
DEC_2186,-4.01189809140474
DEC_2261,-3.99558076806097
DEC_2348,-3.96458257766252
DEC_2335,-3.9551413122552
DEC_2301,-3.95360771318191
DEC_2217,-3.95296557685636
DEC_2302,-3.88118820329528
DEC_2249,-3.87339510128147
DEC_2313,-3.86110735058758
DEC_2188,-3.83372137542382
DEC_2298,-3.82708863569282
DEC_2212,-3.78634372688677
DEC_2215,-3.78634372688677
DEC_2323,-3.77428110532355
DEC_2187,-3.76263512375178
DEC_2253,-3.72999107126212
DEC_2309,-3.72568331335005
DEC_2287,-3.6650290618097
DEC_2286,-3.62930745330365
DEC_2259,-3.60827731654093
DEC_2251,-3.59570507773969
DEC_2265,-3.53817725288889
DEC_2223,-3.53622887007614
DEC_2276,-3.4840365973045
DEC_2242,-3.481005134447
DEC_2213,-3.29917264775853
DEC_2216,-3.29917264775853
DEC_2316,-3.26404431006931
DEC_2349,-3.22649492535961
DEC_2364,-2.98107413943199
DEC_2240,-2.82721236768457
