,glide_scores
DEC_1171,-7.24852703363784
DEC_1162,-6.83523357638507
DEC_1157,-6.68977514842489
DEC_1170,-6.6153892189914
DEC_1169,-6.38937011049807
DEC_1152,-6.13718088089191
DEC_1158,-6.10455612203717
DEC_1002,-6.01539372734111
DEC_1066,-6.0095525339705
DEC_1070,-5.9694209918773
DEC_1091,-5.95736988897111
DEC_1116,-5.95429237373851
DEC_1043,-5.94625451814109
DEC_1153,-5.94090659844007
DEC_1155,-5.92496196069654
DEC_1159,-5.89129405770065
DEC_1138,-5.86606526764041
DEC_1161,-5.82758180735929
DEC_1096,-5.81276774437703
DEC_1165,-5.63362314566129
DEC_1150,-5.58123146818564
DEC_1168,-5.57838551577213
DEC_1060,-5.53540638018843
DEC_0987,-5.53300512508206
DEC_1136,-5.52449026538395
DEC_1042,-5.52236660356168
DEC_1051,-5.45816523936405
DEC_0997,-5.45419653839511
DEC_1172,-5.44012744491667
DEC_1167,-5.43794185719194
DEC_1080,-5.42743634767921
DEC_1130,-5.42738096841153
DEC_0999,-5.42285020337534
DEC_1082,-5.40895652326049
DEC_1178,-5.40219064951772
DEC_1160,-5.39710334010094
DEC_1061,-5.34427042195376
DEC_1127,-5.32318010948579
DEC_1154,-5.32027380604416
DEC_1146,-5.3183605828734
DEC_1027,-5.29818044755272
DEC_1079,-5.25795340803607
DEC_1001,-5.25274511011141
DEC_0986,-5.24720234665918
DEC_0985,-5.23846776748495
DEC_1166,-5.23115601092556
DEC_1125,-5.21208406485503
DEC_1120,-5.20388175236491
DEC_1056,-5.19040910473534
DEC_1077,-5.18529205666177
DEC_1135,-5.17971171666978
DEC_0993,-5.16963791582224
DEC_1036,-5.16837833321082
DEC_1175,-5.1477291145408
DEC_1062,-5.12694879048078
DEC_0982,-5.12394774615097
DEC_1019,-5.09579891847904
DEC_1084,-5.09570367845678
DEC_1132,-5.05593076611641
DEC_1164,-5.03696541618449
DEC_1089,-5.02614327497155
DEC_0998,-5.01163412061985
DEC_1148,-4.94995533801217
DEC_1134,-4.91572429398765
DEC_1128,-4.9130054027283
DEC_1151,-4.9072884693023
DEC_1143,-4.88484743785725
DEC_1023,-4.8548300930047
DEC_1072,-4.83416463099926
DEC_1063,-4.83264306884973
DEC_1093,-4.82739537542485
DEC_1067,-4.82671168990191
DEC_1137,-4.82474531020394
DEC_1180,-4.81842835458498
DEC_1129,-4.81388697917905
DEC_1009,-4.8119554822707
DEC_1049,-4.81100115441206
DEC_0988,-4.80057571913657
DEC_1156,-4.79919974660448
DEC_1090,-4.79589693091099
DEC_1055,-4.79324754030568
DEC_1131,-4.78066703742853
DEC_1106,-4.7662234672334
DEC_1147,-4.75980654502004
DEC_1176,-4.75907478540002
DEC_1108,-4.7546759227352
DEC_0991,-4.74541286286311
DEC_1140,-4.7392112676818
DEC_1030,-4.73517602766726
DEC_1105,-4.71414290241676
DEC_1034,-4.70972047971216
DEC_1133,-4.69594138190234
DEC_1126,-4.69581239784391
DEC_1068,-4.68713593404293
DEC_0984,-4.67199077997749
DEC_1102,-4.64525887003395
DEC_1099,-4.64164857225101
DEC_1087,-4.63841291139153
DEC_1076,-4.61813524990999
DEC_1008,-4.59088404587159
DEC_1139,-4.58976264238467
DEC_1083,-4.57096410177952
DEC_1112,-4.5698681705683
DEC_0996,-4.56348313445343
DEC_1163,-4.56188571213016
DEC_1029,-4.55923929346427
DEC_1122,-4.55675922697586
DEC_1123,-4.54648433844623
DEC_1031,-4.54603448826548
DEC_1071,-4.54263370719574
DEC_1004,-4.53317924666684
DEC_1085,-4.51938827262502
DEC_1114,-4.51318614436385
DEC_1124,-4.50539751690493
DEC_1014,-4.48735470861436
DEC_1059,-4.48028597045754
DEC_1141,-4.47164788518387
DEC_0989,-4.45699804187996
DEC_1145,-4.45147250707277
DEC_1015,-4.42960344396172
DEC_1078,-4.42383286570429
DEC_1088,-4.42302366530143
DEC_0995,-4.40958430041531
DEC_1118,-4.39829741348124
DEC_1081,-4.38784131644431
DEC_1075,-4.38350913446206
DEC_1113,-4.37389310761435
DEC_1035,-4.36208336619495
DEC_1173,-4.35897512873271
