,glide_scores
DEC_1992,-7.23310578828667
DEC_2139,-6.27865318614873
DEC_2091,-6.19748357397591
DEC_1988,-6.05916961797269
DEC_2077,-5.95325145100291
DEC_2004,-5.93131818848143
DEC_2068,-5.92926997141934
DEC_2021,-5.91994476341954
DEC_2015,-5.86475967960684
DEC_2007,-5.84870238510156
DEC_2019,-5.83327268475017
DEC_2002,-5.82849094494334
DEC_2049,-5.81531184955321
DEC_2102,-5.7996962564374
DEC_2047,-5.79714722856369
DEC_2142,-5.7885888008228
DEC_2130,-5.75606065541127
DEC_2054,-5.74546441622886
DEC_1993,-5.7423984212619
DEC_2013,-5.72766945767533
DEC_2161,-5.71770304753423
DEC_2027,-5.70068706404799
DEC_2176,-5.68938807290741
DEC_2104,-5.68420301279491
DEC_2051,-5.66534045042725
DEC_2172,-5.62149240100065
DEC_2029,-5.59775675276606
DEC_2040,-5.5954007080965
DEC_2050,-5.55581360723612
DEC_2070,-5.52795805902196
DEC_2067,-5.52327238389864
DEC_2075,-5.50531663049393
DEC_2101,-5.46113432365966
DEC_2000,-5.45815362773017
DEC_2041,-5.45677471644593
DEC_2059,-5.45142164485423
DEC_1994,-5.44928826526981
DEC_2001,-5.44427033808917
DEC_1981,-5.43189863111838
DEC_2180,-5.40469257989473
DEC_2032,-5.39403265152152
DEC_2163,-5.38787259671568
DEC_2020,-5.38761123141356
DEC_2088,-5.37522315092681
DEC_2038,-5.36408930339528
DEC_2082,-5.34577180337103
DEC_2026,-5.33256913772101
DEC_2144,-5.33117055156632
DEC_2126,-5.32283507401971
DEC_2118,-5.29753594306828
DEC_2100,-5.28817159682178
DEC_1995,-5.24130467969777
DEC_2151,-5.20246424091613
DEC_2093,-5.18177661495273
DEC_2039,-5.18057444167801
DEC_2174,-5.15678789107268
DEC_2085,-5.14975802862938
DEC_2147,-5.14766121831975
DEC_2120,-5.13818466831398
DEC_2071,-5.11970612029417
DEC_2046,-5.11713574896081
DEC_2028,-5.11670780262656
DEC_2043,-5.11129068989588
DEC_2173,-5.10228088705372
DEC_2094,-5.08717698909091
DEC_1982,-5.08133715738666
DEC_2006,-5.07906672089141
DEC_2035,-5.07468041615461
DEC_2010,-5.06389330789866
DEC_2014,-5.0574274953285
DEC_2062,-5.0428006297284
DEC_2166,-5.02777341871433
DEC_2124,-5.02183300945842
DEC_2164,-5.01413128619675
DEC_2030,-5.01400417009679
DEC_2018,-5.00688251349687
DEC_2175,-4.99666361290299
DEC_2003,-4.97496753016788
DEC_2133,-4.96216437923625
DEC_2125,-4.95815239477181
DEC_2033,-4.94838158463222
DEC_2081,-4.931611175727
DEC_2159,-4.92441022074647
DEC_1999,-4.92021426477472
DEC_2011,-4.9071080152416
DEC_2171,-4.86074200422507
DEC_2141,-4.85768747883079
DEC_2045,-4.85443759049707
DEC_2117,-4.85299273103166
DEC_1987,-4.84665233010761
DEC_2008,-4.84362185607181
DEC_1985,-4.83979423512031
DEC_2134,-4.82154390688996
DEC_2096,-4.8176957024004
DEC_1989,-4.7934438640974
DEC_2105,-4.78633272389162
DEC_2080,-4.77870265178885
DEC_1986,-4.77702464519209
DEC_2063,-4.77482080779079
DEC_2053,-4.7647042209573
DEC_2150,-4.76382817501644
DEC_2149,-4.75967314591557
DEC_2058,-4.75514316162598
DEC_2069,-4.75278267823648
DEC_1983,-4.74873166148357
DEC_1996,-4.74856577212236
DEC_2061,-4.74366073930148
DEC_2012,-4.73970414556022
DEC_2072,-4.73530054981844
DEC_2073,-4.73530054981844
DEC_2115,-4.72684943135147
DEC_1984,-4.72222646227972
DEC_2037,-4.71975520102843
DEC_2083,-4.69109340423288
DEC_2089,-4.6861450966442
DEC_2079,-4.6861142439281
DEC_2127,-4.68279241236784
DEC_2157,-4.6596633462497
DEC_1990,-4.63238032453635
DEC_2167,-4.63189129786981
DEC_2086,-4.59702192746982
DEC_2107,-4.59247714176403
DEC_2009,-4.57903305664436
DEC_2025,-4.57883356173175
DEC_2160,-4.57610949764597
DEC_2170,-4.56875878681544
