,glide_scores
DEC_1772,-6.85109212780802
DEC_1589,-6.17479809910229
DEC_1751,-6.06412624854293
DEC_1600,-5.95496316418691
DEC_1768,-5.88708523766515
DEC_1750,-5.88590579447714
DEC_1778,-5.8601202100971
DEC_1707,-5.83998995643465
DEC_1601,-5.83067026048917
DEC_1777,-5.82214370386949
DEC_1611,-5.81464162507945
DEC_1645,-5.80079373363189
DEC_1723,-5.78686399315733
DEC_1699,-5.78627859089406
DEC_1748,-5.78594350631373
DEC_1705,-5.78159599600711
DEC_1724,-5.75817692028933
DEC_1706,-5.74757688168749
DEC_1774,-5.74293748348877
DEC_1734,-5.68307763510044
DEC_1602,-5.68288224364604
DEC_1780,-5.67586319779141
DEC_1761,-5.67452183145542
DEC_1766,-5.67411652220158
DEC_1770,-5.67041503455418
DEC_1771,-5.62961553013876
DEC_1709,-5.62859384741536
DEC_1749,-5.60196615814554
DEC_1714,-5.54846107410419
DEC_1633,-5.53197074029352
DEC_1744,-5.5287531851531
DEC_1717,-5.51166204377946
DEC_1691,-5.50492709014799
DEC_1636,-5.49780210147413
DEC_1675,-5.471832414159
DEC_1625,-5.46982414664052
DEC_1634,-5.45824731610094
DEC_1698,-5.43211130236375
DEC_1747,-5.43210504703939
DEC_1613,-5.39467089195764
DEC_1587,-5.39376263391543
DEC_1767,-5.38971341509945
DEC_1640,-5.38458840531175
DEC_1722,-5.38300066698184
DEC_1779,-5.36412635171047
DEC_1606,-5.31001471888384
DEC_1764,-5.30736139646281
DEC_1757,-5.3038216806215
DEC_1631,-5.301164777092
DEC_1684,-5.27012152828731
DEC_1718,-5.24332648014702
DEC_1773,-5.20743875364339
DEC_1763,-5.19968791930675
DEC_1612,-5.16482338838769
DEC_1730,-5.16344652217429
DEC_1646,-5.14699740688924
DEC_1591,-5.12400408152017
DEC_1680,-5.12229039176421
DEC_1733,-5.11444663583305
DEC_1599,-5.09099814504567
DEC_1622,-5.08556940827159
DEC_1692,-5.08300370229552
DEC_1713,-5.06849231971839
DEC_1703,-5.06781520740565
