,glide_scores
DEC_0587,-6.46133281467965
DEC_0654,-6.42543785724865
DEC_0582,-6.26405052958217
DEC_0749,-6.23826574643026
DEC_0640,-6.19786098459256
DEC_0710,-5.93055596098425
DEC_0595,-5.91085055003424
DEC_0755,-5.86141739484766
DEC_0648,-5.8561977883025
DEC_0771,-5.82337378583783
DEC_0660,-5.80376066138939
DEC_0617,-5.7405935981793
DEC_0642,-5.69633828378158
DEC_0721,-5.69144453927677
DEC_0592,-5.63955115770436
DEC_0727,-5.59974806649471
DEC_0585,-5.59893518699117
DEC_0724,-5.51265620123068
DEC_0693,-5.4604910623419
DEC_0776,-5.44321872301526
DEC_0591,-5.43035282263024
DEC_0581,-5.42709388290398
DEC_0670,-5.41533915976031
DEC_0734,-5.40965436870733
DEC_0590,-5.401741887076
DEC_0761,-5.39936016110155
DEC_0682,-5.39847163626118
DEC_0748,-5.39082161997572
DEC_0698,-5.38420846643397
DEC_0593,-5.37507467285109
DEC_0699,-5.35753466084373
DEC_0731,-5.34577180337103
DEC_0690,-5.33275158842972
DEC_0607,-5.28728974898935
DEC_0712,-5.26527709248274
DEC_0645,-5.23608614929988
DEC_0666,-5.21714557262447
DEC_0659,-5.20541875170735
DEC_0741,-5.20385237933468
DEC_0684,-5.19168279547323
DEC_0683,-5.189035392937
DEC_0636,-5.18614816822371
DEC_0746,-5.17425247600621
DEC_0663,-5.15585006183161
DEC_0759,-5.15521634427565
DEC_0643,-5.14570548793162
DEC_0639,-5.13382397522445
DEC_0750,-5.12643446009875
DEC_0694,-5.12513184556172
DEC_0780,-5.12192036771192
DEC_0737,-5.09660374113121
DEC_0600,-5.09582436421903
DEC_0743,-5.07414705773407
DEC_0756,-5.06747144909168
DEC_0597,-5.05620196687246
DEC_0679,-5.05597566378739
DEC_0671,-5.04187431525511
DEC_0688,-5.02932690772259
DEC_0622,-5.02366131182816
DEC_0687,-5.00376475506246
DEC_0655,-5.00267093939839
DEC_0701,-4.99893204305169
DEC_0586,-4.98084652884439
DEC_0674,-4.96880528257938
DEC_0706,-4.96738635898435
DEC_0673,-4.96696125300641
DEC_0716,-4.9434836871286
DEC_0697,-4.94098312244366
DEC_0623,-4.92659513826938
DEC_0668,-4.92417010559924
DEC_0676,-4.90922231119446
DEC_0588,-4.90577298524522
DEC_0627,-4.88378826777892
DEC_0634,-4.88356977680325
DEC_0730,-4.87913801291229
DEC_0652,-4.86923868731425
DEC_0739,-4.8542604162131
DEC_0678,-4.83543267471656
DEC_0703,-4.83375638797989
DEC_0653,-4.83171943896312
DEC_0725,-4.83155529925546
DEC_0754,-4.82794122817073
DEC_0598,-4.80067273532825
DEC_0728,-4.79768144835123
DEC_0729,-4.77770210505455
DEC_0583,-4.7455083427686
DEC_0584,-4.73553004052739
DEC_0735,-4.73167439496135
DEC_0722,-4.73147206735579
DEC_0680,-4.72416652822269
DEC_0599,-4.71423757897298
DEC_0777,-4.68373269310008
DEC_0664,-4.66708314317875
DEC_0720,-4.66299229820849
DEC_0767,-4.65932023477913
DEC_0778,-4.64434401344254
DEC_0656,-4.64065243090521
DEC_0685,-4.60566174254605
DEC_0616,-4.5949113036058
DEC_0646,-4.58714912675033
DEC_0675,-4.57148115272276
DEC_0657,-4.57080943558083
DEC_0608,-4.5349936581601
DEC_0719,-4.51490009041225
DEC_0747,-4.51378552885122
DEC_0692,-4.50308601947242
DEC_0658,-4.49577237329928
DEC_0602,-4.49488023890557
DEC_0681,-4.48428299319785
DEC_0715,-4.4830501986143
DEC_0594,-4.47052812535231
DEC_0695,-4.44845807383153
DEC_0765,-4.44520507445071
DEC_0704,-4.4300688222862
DEC_0708,-4.42683845603952
DEC_0614,-4.42047664113069
DEC_0619,-4.40513556640955
DEC_0638,-4.40317830427321
DEC_0738,-4.39169510654941
DEC_0732,-4.37518784066515
DEC_0651,-4.37177336429809
DEC_0631,-4.37114052598551
DEC_0669,-4.36511229916298
DEC_0626,-4.36477238288537
DEC_0700,-4.35942779707219
DEC_0628,-4.35042428218
DEC_0770,-4.33860519894576
DEC_0632,-4.33453431032063
DEC_0723,-4.32988548209262
