,glide_scores
DEC_2897,-8.64423886552608
DEC_2980,-8.50456803644626
DEC_2784,-8.41358417158867
DEC_2950,-8.39691875912514
DEC_2893,-8.33596991818971
DEC_2917,-8.29302673476949
DEC_2826,-8.25490689441261
DEC_2861,-8.15213089741624
DEC_2882,-8.10742704298277
DEC_2894,-8.10480680537842
DEC_2814,-8.08472099422715
DEC_2858,-8.07213170372378
DEC_2830,-8.06985658851307
DEC_2943,-8.06491016032889
DEC_2866,-8.02664516491908
DEC_2914,-7.9503942945269
DEC_2877,-7.91566814822467
DEC_2961,-7.87928402472846
DEC_2828,-7.87915277555487
DEC_2936,-7.84187288630637
DEC_2931,-7.83615939696989
DEC_2909,-7.79971251795356
DEC_2940,-7.79638899337769
DEC_2942,-7.78293380334025
DEC_2824,-7.76111470964141
DEC_2912,-7.72731782515677
DEC_2809,-7.71534223894871
DEC_2864,-7.70693997758134
DEC_2840,-7.65295572597326
DEC_2908,-7.65263691496621
DEC_2964,-7.65207588166738
DEC_2850,-7.65067625032483
DEC_2977,-7.6353502895806
DEC_2817,-7.60670902606537
DEC_2821,-7.59863693206904
DEC_2868,-7.59572821940592
DEC_2932,-7.56849405090869
DEC_2967,-7.56515594941005
DEC_2883,-7.54910964830127
DEC_2856,-7.54558482898453
DEC_2881,-7.53243043490761
DEC_2802,-7.52069045698332
DEC_2867,-7.52046044135088
DEC_2957,-7.48745035234685
DEC_2805,-7.48047779346279
DEC_2875,-7.47627496352414
DEC_2921,-7.47453734319391
DEC_2937,-7.47366176987525
DEC_2854,-7.46315259755042
DEC_2913,-7.45813949164396
DEC_2910,-7.44450354423976
DEC_2915,-7.43603446301092
DEC_2862,-7.42353118377959
DEC_2841,-7.40565130786721
DEC_2949,-7.40348578634901
DEC_2896,-7.392569831381
DEC_2808,-7.3918143735339
DEC_2832,-7.36919251594349
DEC_2953,-7.36659121547766
DEC_2948,-7.36649906666896
DEC_2930,-7.36597039148777
DEC_2934,-7.36361805877571
DEC_2865,-7.34881777668863
DEC_2853,-7.32963606929754
DEC_2839,-7.32102035732493
DEC_2819,-7.31006159997851
DEC_2966,-7.30130343595857
DEC_2871,-7.29548463575412
DEC_2911,-7.26258354959703
DEC_2857,-7.2470141994936
DEC_2898,-7.245872768832
DEC_2904,-7.23101153510691
DEC_2891,-7.2300408256803
DEC_2813,-7.2254086377606
DEC_2846,-7.18796427331097
DEC_2799,-7.15203065661374
DEC_2959,-7.15178512658067
DEC_2968,-7.13927379336446
DEC_2979,-7.12694170285712
DEC_2852,-7.11321534174207
DEC_2888,-7.10453150115802
DEC_2916,-7.05077700659257
DEC_2825,-7.02966522084235
DEC_2783,-7.02586002986979
DEC_2905,-7.01062730006229
DEC_2895,-7.01032840543749
DEC_2823,-7.0013212349342
DEC_2970,-6.98874015747299
DEC_2820,-6.97951579548447
DEC_2878,-6.96332890665145
DEC_2842,-6.95776762171276
DEC_2935,-6.9555588690907
DEC_2872,-6.95107305850368
DEC_2849,-6.9368227806621
DEC_2806,-6.92523656881979
DEC_2807,-6.91898979029034
DEC_2933,-6.91860286436154
DEC_2978,-6.91530629840502
DEC_2822,-6.88726222703761
DEC_2920,-6.88494425990072
DEC_2812,-6.82600745456832
DEC_2845,-6.8112730905137
DEC_2946,-6.810848955573
DEC_2903,-6.80279273226463
DEC_2794,-6.79088563433406
DEC_2972,-6.77609724036187
DEC_2952,-6.76266500993882
DEC_2971,-6.75647683438287
DEC_2955,-6.71633648805124
DEC_2945,-6.71569551140662
DEC_2818,-6.71035777263214
DEC_2870,-6.71029591494681
DEC_2795,-6.7079733523803
DEC_2851,-6.68743904756842
DEC_2879,-6.6809167775569
DEC_2939,-6.67433994021855
DEC_2887,-6.67183426087235
DEC_2889,-6.65651342768279
DEC_2838,-6.65625002274313
DEC_2797,-6.65078971727275
DEC_2860,-6.64924746147197
DEC_2827,-6.6193848378682
DEC_2906,-6.61871574187571
DEC_2782,-6.61102365897632
DEC_2811,-6.60380998908998
DEC_2837,-6.56698250740616
DEC_2884,-6.5397863769138
DEC_2815,-6.53527715013071
DEC_2796,-6.53509751603428
DEC_2919,-6.52126570415723
DEC_2902,-6.48995350467683
DEC_2885,-6.47768787113892
DEC_2869,-6.46655117562867
DEC_2922,-6.45377948272125
DEC_2855,-6.34667299293194
DEC_2962,-6.3462958754728
DEC_2781,-6.33406977763481
DEC_2804,-6.29252197181948
DEC_2941,-6.28694472739556
DEC_2890,-6.28206767572055
DEC_2787,-6.16414977018822
DEC_2844,-6.13955724349855
DEC_2829,-6.12767659898438
DEC_2800,-6.10853527049725
DEC_2975,-6.09137277236058
DEC_2924,-6.0455414722999
DEC_2874,-6.04027620911433
DEC_2954,-5.99622809879438
DEC_2801,-5.9786301603421
DEC_2976,-5.97795719545614
DEC_2836,-5.97078048485532
DEC_2863,-5.97013024765393
DEC_2798,-5.96368260793534
DEC_2899,-5.94088002514244
DEC_2956,-5.92015688853444
DEC_2803,-5.91918712692898
DEC_2876,-5.90475261295355
DEC_2833,-5.90016461177306
DEC_2958,-5.89056423796475
DEC_2880,-5.87134744060381
DEC_2873,-5.83698946121126
DEC_2788,-5.83051101337684
DEC_2831,-5.73592613361501
DEC_2960,-5.69133824663726
DEC_2927,-5.65848983539269
DEC_2843,-5.6211096347069
DEC_2786,-5.5463925953888
DEC_2973,-5.54419742821966
DEC_2886,-5.54006669051511
DEC_2834,-5.5346495258365
DEC_2810,-5.45638499524425
DEC_2944,-5.43681281974577
DEC_2929,-5.39342958723224
DEC_2835,-5.34906748677559
DEC_2847,-5.34268423961971
DEC_2900,-5.2641788917213
DEC_2965,-5.25823392083311
DEC_2791,-5.24866301562902
DEC_2789,-5.20497753374107
DEC_2947,-5.16813886749589
DEC_2923,-5.08345579269444
DEC_2793,-5.02629412650132
DEC_2785,-5.00641097365478
