,glide_scores
DEC_0160,-9.30647348615162
DEC_0017,-9.05781523452826
DEC_0001,-8.81855363610542
DEC_0022,-8.70040531673473
CHEMBL5284902,-8.65259458625229
CHEMBL3982640,-8.58137466085853
DEC_0061,-8.57088531599067
CHEMBL3425953,-8.55802643904238
CHEMBL5266142,-8.47910105507783
DEC_0116,-8.45483073343485
DEC_0009,-8.44422205092035
DEC_0143,-8.37566292631005
DEC_0133,-8.34320519562376
CHEMBL4859922,-8.33438755060432
DEC_0012,-8.28939134877638
DEC_0077,-8.21835483263984
DEC_0138,-8.21170367871068
DEC_0150,-8.16270154430792
DEC_0153,-8.15408575773324
CHEMBL5285108,-8.12694503242742
DEC_0157,-8.10981963456774
DEC_0178,-8.10127834809638
DEC_0154,-8.09558780606527
DEC_0064,-8.09370621437386
CHEMBL3650193,-8.06463629564905
DEC_0078,-8.06276528191283
DEC_0142,-8.05994686732129
DEC_0032,-8.01640830743206
DEC_0033,-7.98353626830389
DEC_0024,-7.95874710501781
CHEMBL3698263,-7.94314206025759
CHEMBL3898706,-7.93269792853077
CHEMBL5282346,-7.91298101095402
DEC_0113,-7.89238400356412
DEC_0180,-7.88966776249211
DEC_0059,-7.88890947500564
DEC_0021,-7.88669536571947
DEC_0126,-7.86525819435959
DEC_0164,-7.82430165178115
DEC_0051,-7.81192611528123
DEC_0148,-7.8039264042529
CHEMBL3181890,-7.80202739730001
CHEMBL3925567,-7.77669445490501
DEC_0122,-7.71498529763511
DEC_0028,-7.685000223173
DEC_0099,-7.67601264749491
DEC_0044,-7.66157649875263
DEC_0141,-7.65757155833773
DEC_0023,-7.64082706145496
DEC_0119,-7.63538516727946
DEC_0025,-7.61994991934413
DEC_0005,-7.61690101638416
CHEMBL3978802,-7.58442921771722
DEC_0090,-7.5830057790059
DEC_0052,-7.5782745174828
DEC_0177,-7.57770816385484
DEC_0002,-7.55072499099179
DEC_0068,-7.53543220826477
DEC_0129,-7.52157076563843
DEC_0149,-7.511130897266
DEC_0076,-7.50819105010016
DEC_0104,-7.50185391011121
CHEMBL4247050,-7.49724559317022
DEC_0137,-7.48419895694544
CHEMBL2035651,-7.4590314219073
DEC_0045,-7.44939304594729
DEC_0070,-7.4493178344351
DEC_0166,-7.44263430492984
DEC_0062,-7.42796862703166
DEC_0015,-7.4208147107226
DEC_0118,-7.4010608524973
DEC_0111,-7.39244583159227
DEC_0063,-7.3643709750626
DEC_0131,-7.35653847515191
DEC_0050,-7.34002546088784
DEC_0121,-7.33275717272286
DEC_0037,-7.32231040079757
DEC_0029,-7.32092564519665
DEC_0168,-7.30121616619179
DEC_0105,-7.30069824796123
DEC_0179,-7.29993816221589
DEC_0087,-7.28846407116167
DEC_0152,-7.25789827187931
DEC_0071,-7.23159761248039
DEC_0026,-7.22760155413365
DEC_0109,-7.21506921806039
DEC_0125,-7.20551737150496
DEC_0031,-7.19302206917916
DEC_0043,-7.16287210337443
DEC_0056,-7.14556504841473
DEC_0094,-7.14513691158299
CHEMBL3969098,-7.14416459021778
DEC_0074,-7.13868996379933
CHEMBL2035650,-7.13528528340245
DEC_0123,-7.12822745959434
DEC_0100,-7.1123190432131
DEC_0041,-7.10096866850953
DEC_0034,-7.07541387025294
CHEMBL4238186,-7.06848711171986
DEC_0072,-7.06082643460169
DEC_0040,-7.05310447132529
DEC_0069,-7.01622688254538
DEC_0161,-6.99575099720012
DEC_0136,-6.99413533553737
DEC_0086,-6.98413026457203
DEC_0165,-6.9768377604141
DEC_0013,-6.96074663793476
CHEMBL4874001,-6.95739178219371
DEC_0108,-6.9521768211867
DEC_0107,-6.92495244446474
DEC_0007,-6.92174212990347
DEC_0014,-6.90894712590852
DEC_0103,-6.89914826394601
DEC_0091,-6.85242499492559
DEC_0101,-6.83279844148141
DEC_0127,-6.82385212784468
DEC_0083,-6.81851557412915
DEC_0020,-6.80028733421318
DEC_0132,-6.76162889679264
DEC_0110,-6.74491160484906
DEC_0075,-6.73820391409359
DEC_0097,-6.73817750816465
DEC_0081,-6.68112674261625
CHEMBL3910963,-6.65076423785245
DEC_0175,-6.63281494515243
DEC_0003,-6.62367043110898
DEC_0112,-6.60702210929778
DEC_0055,-6.60474344749982
DEC_0117,-6.57853220423598
DEC_0172,-6.57817300079984
