,glide_scores
DEC_2556,-9.2642505532057
DEC_2491,-8.99473985732795
DEC_2464,-8.55981397896268
DEC_2552,-8.54228984778798
DEC_2544,-8.51390300991911
DEC_2538,-8.43677681600043
DEC_2463,-8.41871067389121
DEC_2528,-8.40592272451511
DEC_2497,-8.32512175834021
DEC_2456,-8.32235326489646
DEC_2572,-8.29150462828401
DEC_2565,-8.24027020097616
DEC_2423,-8.22860708521812
DEC_2549,-8.15935353669762
DEC_2483,-8.15831420487318
DEC_2508,-8.15046791852268
DEC_2421,-8.11559211747361
DEC_2471,-8.10996369760833
DEC_2461,-8.09887541747527
DEC_2525,-8.02952776257317
DEC_2388,-8.01730676782342
DEC_2573,-7.96067361929
DEC_2548,-7.95939232382523
DEC_2414,-7.94970424449578
DEC_2512,-7.92707659730533
DEC_2462,-7.91308566225165
DEC_2500,-7.89426759781998
DEC_2417,-7.88195907144295
DEC_2569,-7.87551379313284
DEC_2474,-7.87113131413627
DEC_2567,-7.86856503598399
DEC_2575,-7.84651161826204
DEC_2447,-7.82797516653843
DEC_2430,-7.8091827006744
DEC_2511,-7.79958292553871
DEC_2501,-7.79592374797636
DEC_2526,-7.78023435660147
DEC_2574,-7.77776357876092
DEC_2524,-7.77290126922272
DEC_2406,-7.72168163212644
DEC_2488,-7.69848730792967
DEC_2570,-7.68242796127725
DEC_2531,-7.66590447152223
DEC_2557,-7.66289610197199
DEC_2503,-7.65315649346936
DEC_2384,-7.65092739924554
DEC_2408,-7.64676821660095
DEC_2387,-7.63304660684971
DEC_2442,-7.60612737063981
DEC_2523,-7.60325581553484
DEC_2402,-7.59527792351304
DEC_2458,-7.59353818740532
DEC_2436,-7.58901912200273
DEC_2495,-7.56599426648425
DEC_2520,-7.55810979679099
DEC_2444,-7.55575245686816
DEC_2460,-7.54303767395088
DEC_2554,-7.54299116687785
DEC_2446,-7.54245257084391
DEC_2578,-7.53996748366817
DEC_2407,-7.5353523454297
DEC_2469,-7.50390813514154
DEC_2427,-7.49025204275192
DEC_2482,-7.48882162329798
DEC_2412,-7.48619912397333
DEC_2496,-7.48088359721132
DEC_2420,-7.47048349675233
DEC_2542,-7.46299771725443
DEC_2410,-7.45306287017084
DEC_2537,-7.43923751519486
DEC_2532,-7.40174506196914
DEC_2470,-7.38943442906239
DEC_2398,-7.35871578422392
DEC_2404,-7.35569631874772
DEC_2562,-7.30230696703606
DEC_2477,-7.29964514394481
DEC_2551,-7.28448427998709
DEC_2568,-7.27756505650108
DEC_2498,-7.26940657245864
DEC_2382,-7.26220464327158
DEC_2492,-7.25951931600696
DEC_2472,-7.2530161220882
DEC_2473,-7.25056829264516
DEC_2440,-7.2401677261002
