,glide_scores
DEC_1728,-9.09522659831845
DEC_1718,-8.92976443180881
DEC_1740,-8.82475485518013
DEC_1722,-8.55147138502471
DEC_1730,-8.46699448634886
DEC_1690,-8.4598921314569
DEC_1780,-8.31895907126276
DEC_1778,-8.26977009733487
DEC_1596,-8.1967485421629
DEC_1760,-8.19494220449164
DEC_1755,-8.162664336912
DEC_1664,-8.15969424270898
DEC_1724,-8.15739142157498
DEC_1731,-8.12039199929744
DEC_1658,-8.11850126247795
DEC_1663,-8.11485270914535
DEC_1682,-8.09678968427134
DEC_1612,-8.042211994794
DEC_1765,-8.03083400444284
DEC_1776,-7.99669939809258
DEC_1700,-7.98111020610717
DEC_1768,-7.95834451563622
DEC_1752,-7.95418797095964
DEC_1715,-7.95156351714527
DEC_1669,-7.89580223382008
DEC_1667,-7.89568376372412
DEC_1779,-7.88980400047829
DEC_1694,-7.86969668177377
DEC_1774,-7.85202975354566
DEC_1705,-7.84555009012399
DEC_1735,-7.83474265309025
DEC_1668,-7.8214475230525
DEC_1712,-7.81482697066683
DEC_1744,-7.80524555758316
DEC_1692,-7.80462838433009
DEC_1691,-7.79242621965482
DEC_1656,-7.77194816791863
DEC_1764,-7.76970371023759
DEC_1585,-7.73982435472229
DEC_1616,-7.73416132601287
DEC_1763,-7.72526988882359
DEC_1759,-7.70933570425291
DEC_1750,-7.69515896263211
DEC_1766,-7.66831168153546
DEC_1678,-7.64630637054424
DEC_1617,-7.61867189667177
DEC_1733,-7.61327445861578
DEC_1714,-7.61313480709981
DEC_1589,-7.59484220871629
DEC_1673,-7.58000508198349
DEC_1674,-7.57614407014121
DEC_1604,-7.56954686691069
DEC_1610,-7.53181660235805
DEC_1670,-7.50666183436787
DEC_1741,-7.49329694817373
DEC_1761,-7.48422493461806
DEC_1632,-7.47606056522892
DEC_1583,-7.43720627690817
DEC_1713,-7.43608517069607
DEC_1657,-7.43103837532325
DEC_1716,-7.42913876340023
DEC_1584,-7.41022750270564
DEC_1689,-7.37387044440955
DEC_1704,-7.36779068417437
DEC_1665,-7.36317569196304
DEC_1595,-7.359431190478
DEC_1753,-7.32438830143155
DEC_1591,-7.28319038772795
DEC_1683,-7.26216518657217
DEC_1661,-7.25863220993095
DEC_1725,-7.24732934586096
DEC_1642,-7.24239180319313
DEC_1693,-7.23787388062534
DEC_1633,-7.21442418707063
DEC_1709,-7.21250514818276
DEC_1680,-7.1989372828789
DEC_1600,-7.19507238771201
DEC_1681,-7.19333235136032
DEC_1699,-7.17698627341345
DEC_1771,-7.17470347015203
DEC_1775,-7.16823794890547
DEC_1736,-7.15921991874203
DEC_1618,-7.14656187130022
DEC_1684,-7.14492614470778
DEC_1601,-7.13848134058146
DEC_1634,-7.11885381482235
DEC_1637,-7.1173238593416
DEC_1747,-7.10633533301239
DEC_1675,-7.10464218826357
DEC_1762,-7.10181810188441
DEC_1717,-7.08790690414735
DEC_1655,-7.07349692547549
DEC_1621,-7.05876328661724
DEC_1647,-7.02844502899178
DEC_1756,-7.02224133586867
DEC_1685,-7.01228186718885
DEC_1767,-6.99318042757491
DEC_1660,-6.98800915244394
DEC_1620,-6.9873024650371
DEC_1626,-6.96736894639028
DEC_1641,-6.96009523955445
DEC_1777,-6.91083231583092
DEC_1671,-6.90775785291301
DEC_1758,-6.88139216944364
DEC_1581,-6.88013404806026
DEC_1638,-6.84428752915776
DEC_1597,-6.83260700292736
DEC_1592,-6.82136167060994
DEC_1625,-6.78929964172276
DEC_1640,-6.76848011358979
DEC_1723,-6.75702478588011
DEC_1659,-6.74683665154766
DEC_1708,-6.73910310586127
DEC_1603,-6.7070504381377
DEC_1648,-6.70051937729987
DEC_1697,-6.68918480989862
DEC_1627,-6.68692068523681
DEC_1677,-6.67350656237874
DEC_1687,-6.67331133502244
DEC_1770,-6.67014662155501
DEC_1643,-6.66560483424754
DEC_1609,-6.62676131667445
DEC_1734,-6.62621588779852
DEC_1653,-6.58686285134446
DEC_1619,-6.57447214746794
DEC_1672,-6.55764260111152
DEC_1726,-6.54965320503531
DEC_1679,-6.53319156622444
DEC_1615,-6.52931710451679
DEC_1721,-6.52662235097871
DEC_1639,-6.49017013939653
DEC_1645,-6.48027300995603
DEC_1698,-6.45370405605464
DEC_1686,-6.43399667605252
DEC_1654,-6.43055415989728
DEC_1748,-6.40605329569878
DEC_1628,-6.40377421940963
DEC_1769,-6.3991161151204
DEC_1703,-6.39736675241834
DEC_1707,-6.39242160253689
DEC_1649,-6.36196375507042
DEC_1631,-6.36081831947104
DEC_1711,-6.35394283384749
DEC_1737,-6.34298863973774
DEC_1598,-6.32614919666676
DEC_1586,-6.323859860936
DEC_1688,-6.3206385850945
DEC_1593,-6.31097157546131
DEC_1696,-6.25617230075327
DEC_1608,-6.25351253461275
DEC_1651,-6.24650729553537
DEC_1749,-6.23034766605301
DEC_1743,-6.22230727679926
DEC_1588,-6.21591939312058
DEC_1739,-6.20898150920593
DEC_1751,-6.20065494409537
DEC_1644,-6.19290643633167
DEC_1754,-6.16416616791209
DEC_1590,-6.13712606975726
DEC_1662,-6.12746882565859
DEC_1623,-6.11275249210071
DEC_1611,-6.1100611476615
DEC_1594,-6.08325960589081
DEC_1695,-5.99718513398845
DEC_1602,-5.94462692721239
DEC_1650,-5.94335289038483
DEC_1652,-5.93393386674837
DEC_1646,-5.88536380389442
DEC_1720,-5.8690242167723
DEC_1582,-5.84060397239677
DEC_1587,-5.83633140377103
DEC_1676,-5.75876448672138
DEC_1702,-5.72297490723959
DEC_1607,-5.63061862393868
DEC_1636,-5.54094786807177
DEC_1599,-5.51268200862204
DEC_1727,-5.5093067023513
DEC_1757,-5.50850879752016
DEC_1746,-5.46310014964219
DEC_1710,-5.39419374994903
DEC_1772,-5.28967078198725
DEC_1742,-5.27302217422238
DEC_1630,-5.20035706811445
DEC_1729,-5.19457730891093
DEC_1701,-5.1395395250581
DEC_1613,-5.13631041430797
DEC_1706,-5.11620826875032
DEC_1635,-5.00716375811645
DEC_1624,-4.98395208895495
DEC_1773,-4.92513739934879
DEC_1738,-4.8733758247398
DEC_1666,-4.87041634560709
DEC_1606,-4.75149864076758
DEC_1614,-4.62670546447241
DEC_1745,-4.59486247947475
DEC_1605,-4.59094544293947
DEC_1719,-4.1432645788377
DEC_1732,-4.13654920343798
DEC_1629,-3.93070126005444
DEC_1622,-3.79099971903853
