,glide_scores
DEC_0335,-8.94572034787818
DEC_0299,-8.8144508278739
DEC_0189,-8.8009537433123
DEC_0310,-8.76600409133298
DEC_0368,-8.70357454188225
DEC_0266,-8.67071743288678
DEC_0238,-8.61715457317663
DEC_0275,-8.54074805857002
DEC_0203,-8.42983712574159
DEC_0225,-8.40952382706451
DEC_0204,-8.33329329893134
DEC_0328,-8.32887524367246
DEC_0320,-8.30665578286172
DEC_0240,-8.26239729777914
DEC_0216,-8.24515561307798
DEC_0249,-8.2180942606078
DEC_0234,-8.20597659608948
DEC_0362,-8.16382100838696
DEC_0271,-8.14488503526949
DEC_0265,-8.14192929960666
DEC_0324,-8.1338897258608
DEC_0228,-8.11631584410801
DEC_0327,-8.0983460282038
DEC_0276,-8.0907762700671
DEC_0232,-8.06380392477487
DEC_0217,-8.05293082547092
DEC_0227,-8.03021316593047
DEC_0294,-7.98996527255023
DEC_0222,-7.97352416750994
DEC_0312,-7.96657252792651
DEC_0248,-7.93666847308741
DEC_0211,-7.9147247360502
DEC_0284,-7.90758928712081
DEC_0370,-7.90163732535507
DEC_0272,-7.864232249201
DEC_0264,-7.86159759090741
DEC_0342,-7.82158738177989
DEC_0183,-7.76387561758762
DEC_0221,-7.75821508195394
DEC_0319,-7.75767953974907
DEC_0316,-7.74522247387586
DEC_0361,-7.74352889917877
DEC_0352,-7.73903272627944
DEC_0293,-7.73662765460356
DEC_0220,-7.67451612671755
DEC_0184,-7.66812358567543
DEC_0198,-7.66226887698447
DEC_0338,-7.66183160814801
DEC_0262,-7.65660884283979
DEC_0333,-7.65552925421168
DEC_0202,-7.65546387833557
DEC_0343,-7.65028031699156
DEC_0280,-7.63346631643332
DEC_0259,-7.63045686633709
DEC_0351,-7.62096902353161
DEC_0267,-7.6152388302667
DEC_0311,-7.60942094041935
DEC_0321,-7.5476911066217
DEC_0336,-7.50396858698553
DEC_0213,-7.50309951917616
DEC_0215,-7.50002562000621
DEC_0364,-7.49113979926083
DEC_0318,-7.49046837430532
DEC_0340,-7.47309023208858
DEC_0359,-7.43970353331666
DEC_0287,-7.42027000049514
DEC_0230,-7.41595568545109
DEC_0235,-7.41574506776409
DEC_0283,-7.41427125848303
DEC_0261,-7.41179639181466
DEC_0300,-7.37381127681457
DEC_0200,-7.29214584105141
DEC_0350,-7.20873675651514
DEC_0223,-7.19739764013546
DEC_0270,-7.18689501431954
DEC_0182,-7.1466800530856
DEC_0281,-7.14182238806337
DEC_0212,-7.13614066197336
DEC_0269,-7.10735665680244
DEC_0278,-7.09916317578222
DEC_0268,-7.09894757757187
DEC_0305,-7.09783509188278
DEC_0233,-7.0934323726115
DEC_0241,-7.08225688618781
DEC_0231,-7.06725267438163
DEC_0219,-7.0142426397492
DEC_0315,-6.9783149843409
DEC_0243,-6.95117552819611
DEC_0246,-6.94750819400229
DEC_0380,-6.92754507872454
DEC_0365,-6.92558454982193
DEC_0291,-6.92168229319259
DEC_0199,-6.91434496309055
DEC_0363,-6.90059935836301
DEC_0190,-6.89989970449388
DEC_0330,-6.86191368609595
DEC_0306,-6.8473187666869
DEC_0378,-6.84678011013346
DEC_0313,-6.83642500015061
DEC_0277,-6.82924665493406
DEC_0273,-6.79880611289154
DEC_0323,-6.77676042291191
DEC_0332,-6.73001503129141
DEC_0348,-6.72562085804703
DEC_0195,-6.72024667703488
DEC_0322,-6.71423420204662
DEC_0185,-6.70712017926979
DEC_0229,-6.69155239919337
DEC_0288,-6.67959986170369
DEC_0374,-6.67606062261086
DEC_0317,-6.67503516217994
DEC_0188,-6.6713357506492
DEC_0379,-6.64158169299135
DEC_0260,-6.6115996792767
DEC_0309,-6.59031622739321
DEC_0186,-6.58077141524199
DEC_0292,-6.54596456393521
DEC_0257,-6.51817861868175
DEC_0258,-6.51817861868175
DEC_0371,-6.50315019276046
DEC_0196,-6.49765998622463
DEC_0197,-6.47472705142159
DEC_0274,-6.47260837512483
DEC_0301,-6.45049710848002
DEC_0297,-6.41599947260275
DEC_0339,-6.40414835816859
DEC_0366,-6.38322769889336
DEC_0191,-6.37958926087165
DEC_0354,-6.37247322499126
DEC_0253,-6.36633642686502
DEC_0346,-6.32456716376062
DEC_0245,-6.28712746181207
DEC_0247,-6.2606791581245
DEC_0355,-6.24991926399151
DEC_0279,-6.24364141997154
DEC_0347,-6.22589193007086
DEC_0194,-6.22420469427134
DEC_0210,-6.20275543643339
DEC_0263,-6.18923785081953
DEC_0360,-6.18058852050654
DEC_0302,-6.1273977194532
DEC_0326,-6.10884927114737
DEC_0282,-6.10785619865032
DEC_0337,-6.10476184823766
DEC_0369,-6.09204941992372
DEC_0331,-6.09123999039711
DEC_0367,-6.0404643442456
DEC_0193,-6.00918589559646
DEC_0251,-5.98715804526144
DEC_0214,-5.9714968640407
DEC_0341,-5.96238197404871
DEC_0334,-5.88266050415102
DEC_0358,-5.86375421303653
DEC_0254,-5.86127602605446
DEC_0329,-5.85596862970428
DEC_0289,-5.84912010517902
