,combind_scores
DEC_1375,4.002176462260991
DEC_1200,3.484383002803078
DEC_1204,4.362361614878992
DEC_1207,2.5972937928404205
DEC_1274,3.7075271715242595
DEC_1203,4.234268903675554
DEC_1308,3.2158566071670016
DEC_1194,3.864727485012112
DEC_1372,2.8752493696462293
DEC_1225,3.812431599012779
DEC_1205,5.115434709734535
DEC_1249,2.930193053063503
DEC_1364,4.277646362239812
DEC_1284,3.5679107458763752
DEC_1354,3.0057266352510554
DEC_1302,3.4550967199882328
DEC_1193,3.0324696449265716
DEC_1268,2.305334228547829
DEC_1199,2.6143038929041995
DEC_1358,2.9314523625416404
DEC_1195,3.3638487587479045
DEC_1247,3.316133373358869
DEC_1324,3.1514764828644073
DEC_1376,4.431721061840608
DEC_1245,3.2847769563523626
DEC_1299,4.461168338340156
DEC_1229,2.672914347503038
DEC_1359,3.1875520883795767
DEC_1256,3.497199713547821
DEC_1366,3.207454597367353
DEC_1314,1.5761048752354991
DEC_1362,2.539292575138925
DEC_1303,3.215509298353502
DEC_1218,3.2416176953032005
DEC_1206,2.9196897984756776
DEC_1297,3.5773519022940183
DEC_1352,2.0165447777931416
DEC_1211,2.5247465375919593
DEC_1276,3.0884440396987247
DEC_1242,3.1378775859665593
DEC_1219,2.731466184797364
DEC_1379,2.716486587831847
DEC_1255,3.174786211251302
DEC_1298,1.836095321688557
DEC_1369,3.1535600207167476
DEC_1380,2.5634180343685786
DEC_1185,2.435584474568663
DEC_1275,2.8783997812668476
DEC_1334,3.0845516888986086
DEC_1329,2.433482611089743
DEC_1356,2.915019823061149
DEC_1187,2.89514636136193
DEC_1365,2.7211319237987075
DEC_1234,1.136217845844942
DEC_1259,2.9028523309331415
DEC_1322,3.2580529033664547
DEC_1279,1.4720194707684877
DEC_1220,2.59120942215715
DEC_1345,4.211830967815208
DEC_1291,2.877123497279993
DEC_1202,2.6381803265557298
DEC_1306,3.8265709324270505
DEC_1339,2.494055116352058
DEC_1340,2.494055116352058
DEC_1341,3.282254630874345
DEC_1221,3.7375876076120815
DEC_1317,3.4377435934354925
DEC_1335,2.4867165430534266
DEC_1367,3.3438666488642723
DEC_1287,3.017626626698857
DEC_1270,2.8638475629682913
DEC_1347,2.500969407746795
DEC_1307,4.308317495676634
DEC_1236,2.4071454529856746
DEC_1278,2.218691585129082
DEC_1355,2.437626941629568
DEC_1258,0.7069518477317605
DEC_1292,2.4997489630466485
DEC_1241,2.9013440696969166
DEC_1251,1.4188270952549868
DEC_1191,2.9290986706643665
DEC_1363,2.094706056187686
DEC_1294,3.0429873662380738
DEC_1377,2.987482538692558
DEC_1319,3.429819470727761
DEC_1295,3.4115317034413066
DEC_1196,2.1330393555854634
DEC_1289,1.6908790783342313
DEC_1265,1.5256340797585795
DEC_1318,3.269065176289233
DEC_1305,2.119385869639335
DEC_1231,2.089854388494998
DEC_1349,4.256131824936637
DEC_1243,3.3279236301703365
DEC_1209,1.534357882794934
DEC_1192,2.49948976260456
DEC_1350,2.3607808522993037
DEC_1213,2.085330652935862
DEC_1210,1.9417369190953107
DEC_1190,2.207628924598124
DEC_1233,3.070218580366343
DEC_1313,2.2972880001229075
DEC_1267,1.9533051333487528
DEC_1373,2.042031538813185
DEC_1184,2.410528230716655
DEC_1342,3.679565821523149
DEC_1348,2.725993095997727
DEC_1226,2.038952073755011
DEC_1257,2.2346325197616146
DEC_1252,-0.7446060230861615
DEC_1232,2.603658459341201
DEC_1374,2.6665165383777305
DEC_1215,4.291162141377454
DEC_1250,2.6416308333570893
DEC_1338,2.31666575473195
DEC_1260,0.035883954729401424
DEC_1309,2.8889146806166623
DEC_1248,1.9580538333359394
DEC_1238,1.7281452543921993
DEC_1223,2.4333164366502023
DEC_1237,1.8014419930914105
DEC_1311,2.6172458533684533
DEC_1188,2.127539462466204
DEC_1293,-1.80429056487952
DEC_1312,2.7188869592425777
DEC_1325,2.1172043614041787
DEC_1263,2.043543548261082
DEC_1333,2.485226804699809
DEC_1301,-0.20296879076995555
DEC_1224,1.6273797020697245
DEC_1253,2.420602303468662
DEC_1186,1.8932923537638233
DEC_1217,1.6230074964926429
DEC_1346,2.383834506792241
DEC_1316,2.562996737069673
DEC_1273,1.4510533648498676
DEC_1227,2.0874347846322183
DEC_1271,2.8002676174688603
DEC_1315,0.09456181843644362
DEC_1254,2.3702704691831453
DEC_1214,3.8876709433556007
DEC_1235,3.0921638479584845
DEC_1283,0.05895616431821571
DEC_1246,3.0550975426579003
DEC_1228,2.0317899046773475
DEC_1208,1.9939558269793194
DEC_1351,1.99017316089376
DEC_1296,2.2018292063743248
DEC_1216,1.5428207927905184
DEC_1272,2.0760210091590454
DEC_1212,1.3328877170732825
DEC_1328,1.0372937516652048
DEC_1330,3.075697586118948
DEC_1222,3.340743125461869
DEC_1285,0.38427722614182125
DEC_1261,1.7304688153324062
DEC_1321,0.05331139807459451
DEC_1282,1.338064418779343
DEC_1326,-2.2118768021702095
DEC_1300,1.9550208606538115
DEC_1230,1.8744917628300035
DEC_1183,1.4025195749389074
DEC_1323,0.5422159894987262
DEC_1370,3.3617841896883647
DEC_1280,1.6238285656051432
DEC_1262,-9.13738367406557
DEC_1337,1.550361750393272
DEC_1378,1.9281698048403983
DEC_1310,2.0784895511527686
DEC_1281,2.365941987579975
DEC_1368,1.275120163968288
DEC_1288,1.0781385745262453
DEC_1240,0.4422071936968317
DEC_1361,0.9353131933837866
DEC_1286,1.6633594351511443
DEC_1266,0.34445431939882987
DEC_1320,0.6257500972198433
DEC_1197,-1.2764099892999403
DEC_1353,2.5413575628435803
DEC_1277,0.9928908174809847
DEC_1343,1.2451094520543737
DEC_1332,-1.4577333018773277
DEC_1331,-4.307019485431081
DEC_1304,2.3635804214952794
DEC_1371,0.07809194931314067
DEC_1357,1.1634690375234729
DEC_1290,-0.776092237376302
DEC_1201,1.4689999474144244
DEC_1269,-2.424551310766094
DEC_1244,1.143259466875239
DEC_1198,-5.312560664526659
DEC_1239,1.0160226608538743
DEC_1344,2.0867420813767863
DEC_1181,0.9439453837379368
DEC_1182,0.3251179435284639
DEC_1264,1.7584788864625494
DEC_1360,2.3760342482449284
DEC_1336,1.1628502827955018
DEC_1189,-1.2768175166623301
DEC_1327,-0.14794990757421544
DEC_0837,4.185533975761859
DEC_0807,3.398819508389997
DEC_0851,3.1215392988164523
DEC_0944,4.291585598134856
DEC_0820,4.326917080927806
DEC_0827,4.264251523369626
DEC_0935,4.34079479700602
DEC_0853,2.0344806172898897
DEC_0957,3.9947653144306514
DEC_0941,1.5877209572218307
DEC_0834,3.4361805041824907
DEC_0811,3.468884117667261
DEC_0912,4.58524014340173
DEC_0939,1.8860927159782936
DEC_0890,3.8931767435386484
DEC_0933,4.286269363113653
DEC_0962,4.07308016884636
DEC_0844,3.7029736405630933
DEC_0948,3.1486799053431884
DEC_0875,3.894629993178012
DEC_0943,4.083405138668179
DEC_0801,3.923057330903439
DEC_0979,2.6371557289197742
DEC_0940,2.037167149869301
DEC_0786,2.575063354161194
DEC_0879,3.306356931791396
DEC_0888,3.5079330056564495
DEC_0891,3.0324826839022814
DEC_0845,2.6653242680198117
DEC_0821,1.1967800285343957
DEC_0870,3.0996132657326108
DEC_0854,3.45922750351062
DEC_0817,1.7185327644119601
DEC_0878,3.5824944427652947
DEC_0977,3.633632878120475
DEC_0945,3.57371983818755
DEC_0860,1.429943867851673
DEC_0810,2.3800571715483843
DEC_0808,3.8402950153994384
DEC_0970,2.787913084073562
DEC_0964,3.717889924209456
DEC_0884,3.2409244705960925
DEC_0947,3.170165234527931
DEC_0978,3.7274171173897335
DEC_0842,2.829802935401468
DEC_0843,2.8295941525953943
DEC_0873,2.626606405044911
DEC_0859,2.5806760158490976
DEC_0782,3.0909957735617315
DEC_0829,2.560601085398055
DEC_0825,1.8487310447757554
DEC_0922,2.247524603753739
DEC_0831,2.955128217382593
DEC_0838,2.3898734341738868
DEC_0965,3.561753127766022
DEC_0790,2.4566287821150468
DEC_0946,3.2455218781923296
DEC_0877,2.707559324042257
DEC_0857,2.9716899415691986
DEC_0882,3.6832103115089567
DEC_0814,3.1902264530378255
DEC_0809,3.6867020029743576
DEC_0959,2.952121344818347
DEC_0815,3.2808208506203314
DEC_0824,2.8381843216827756
DEC_0929,2.6448939872623933
DEC_0913,2.907504962951596
DEC_0924,2.5621639378626604
DEC_0950,1.5682519095987084
DEC_0863,2.494128668460591
DEC_0864,2.9251572924942257
DEC_0858,3.6564451172242984
DEC_0866,3.3846811944994215
DEC_0876,3.163237715173062
DEC_0846,2.64968145028243
DEC_0938,1.7078405634335025
DEC_0974,3.7761700616547667
DEC_0955,1.7402519655096311
DEC_0926,2.671358512807042
DEC_0966,3.5631409013389215
DEC_0855,2.8116147143542984
DEC_0899,3.0555089924327192
DEC_0806,2.1022509588968212
DEC_0865,2.906014899653611
DEC_0894,3.1544612590063608
DEC_0893,3.3229215634428213
DEC_0848,1.8415719365919934
DEC_0793,3.5724727837990153
DEC_0805,3.4589197727812606
DEC_0931,2.8068012069208192
DEC_0832,4.021688618103432
DEC_0862,2.3269055633829017
DEC_0885,2.694534709286477
DEC_0908,3.062677972395689
DEC_0781,2.0023153124463207
DEC_0919,3.266628913995697
DEC_0920,3.266628913995697
DEC_0915,2.8758761232902206
DEC_0788,2.441494197436634
DEC_0910,2.4803074108165006
DEC_0956,3.598974781560705
DEC_0795,2.5314748482379867
DEC_0942,0.9818227546414078
DEC_0852,1.7040493867227209
DEC_0833,2.030647348665292
DEC_0973,2.436539482878981
DEC_0798,2.2932524381529884
DEC_0936,2.8681166979603243
DEC_0836,2.424498368132169
DEC_0892,2.6854048287816465
DEC_0800,1.8519265972473944
DEC_0799,1.927628664559954
DEC_0914,2.7226955521260177
DEC_0921,1.9790760458771905
DEC_0847,2.1781055594131162
DEC_0787,2.940796584191566
DEC_0895,0.6910596779813201
DEC_0975,4.3227596733821585
DEC_0822,1.8588398482335644
DEC_0904,1.9794184168490196
DEC_0789,1.8369258453089836
DEC_0856,2.829134929135482
DEC_0861,-0.24973385385914337
DEC_0928,2.7435416549643126
DEC_0828,1.6703413195033328
