,glide_scores
DEC_1096,-10.8815445840175
DEC_1020,-9.90000642189724
DEC_1012,-9.86725292166696
DEC_1174,-9.85586506961435
DEC_1172,-9.70862299456275
DEC_1089,-9.6221053798186
DEC_1023,-9.61711146487877
DEC_1166,-9.45644353439858
DEC_1078,-9.42655154520799
DEC_1161,-9.41693239592575
DEC_1081,-9.3082421101113
DEC_1006,-9.05548500908622
DEC_1138,-8.96423628563065
DEC_1053,-8.94005509169304
DEC_1031,-8.7890677311457
DEC_1128,-8.72114838438409
DEC_1120,-8.70477265761163
DEC_1056,-8.65683615520896
DEC_1003,-8.64840045230391
DEC_1108,-8.63751505972381
DEC_1061,-8.60806447711801
DEC_1069,-8.60231625114478
DEC_1016,-8.58081277109287
DEC_1008,-8.58015546282639
DEC_1105,-8.57943757753381
DEC_1005,-8.57513335024333
DEC_1114,-8.57257897361492
DEC_1083,-8.51162636809249
DEC_1167,-8.49505789190471
DEC_1163,-8.46053833536924
DEC_1177,-8.45963074552999
DEC_1118,-8.45751295155206
DEC_1040,-8.41324961944789
DEC_1021,-8.38705835367897
DEC_1045,-8.37114027092967
DEC_1101,-8.34539188269637
DEC_1137,-8.32466411054355
DEC_1175,-8.26940292408164
DEC_1178,-8.2499643389062
DEC_1104,-8.2109441191538
DEC_1127,-8.19573344475229
DEC_1014,-8.19431206081145
DEC_1170,-8.19162339924472
DEC_0991,-8.15941088280162
DEC_1084,-8.15907022118821
DEC_1022,-8.15575472407272
DEC_1144,-8.1107528475285
DEC_1060,-8.10393729671001
DEC_1028,-8.1028081939917
DEC_1037,-8.08998624199725
DEC_1054,-8.07668620875105
DEC_1052,-8.0607887221095
DEC_1000,-8.0589217088672
DEC_0995,-8.05072249070236
DEC_1145,-8.04908003098013
DEC_1076,-8.04706247663356
DEC_1013,-8.03964317863213
DEC_1157,-8.02236006514223
DEC_0993,-8.01473471679336
DEC_1002,-7.96722284457686
DEC_1123,-7.93762854937327
DEC_1018,-7.9260572712986
DEC_1082,-7.91929640622211
DEC_1063,-7.91175798870702
DEC_1130,-7.85076817776619
DEC_1074,-7.84298327510144
DEC_1132,-7.84229251562277
DEC_0996,-7.81794026930971
DEC_1149,-7.80996187220245
DEC_1049,-7.7978482067374
DEC_1129,-7.77520697526553
DEC_1088,-7.77367683124828
DEC_1085,-7.76017278839578
DEC_1143,-7.75542980382947
DEC_0989,-7.71790963589953
DEC_1179,-7.70555814706242
DEC_1102,-7.69348806537053
DEC_1011,-7.68777830966608
DEC_1007,-7.68732144804222
DEC_1159,-7.67911444397783
DEC_1111,-7.67054103417213
DEC_0988,-7.65798320744073
DEC_1030,-7.63309545464866
DEC_1017,-7.62528530078936
DEC_1055,-7.62121591721801
DEC_1156,-7.61162246310339
DEC_1059,-7.60071593201832
DEC_1058,-7.5976057008921
DEC_1026,-7.57820648865631
DEC_0984,-7.57458068086635
DEC_1134,-7.56067082551251
DEC_1062,-7.5540465844082
DEC_1180,-7.53230578702184
DEC_0994,-7.53164531686602
DEC_1048,-7.52779553541188
