,glide_scores
DEC_2008,-12.2688095380521
DEC_2056,-11.7070319370193
DEC_2089,-10.8372323584109
DEC_2165,-10.5649145744542
DEC_2098,-10.2683238147872
DEC_2053,-9.78103195323386
DEC_2009,-9.67122385997389
DEC_2105,-9.56602714299551
DEC_2032,-9.52899680870474
DEC_1997,-9.35884611900851
DEC_2157,-9.32451130109177
DEC_2146,-9.30641168396285
DEC_2087,-9.20811449128805
DEC_2024,-9.20201000815126
DEC_2092,-9.17763252151175
DEC_2091,-8.96746530764676
DEC_2168,-8.95694263448548
DEC_2166,-8.94900229007665
DEC_2003,-8.93988702593156
DEC_2046,-8.93789654477371
DEC_2172,-8.90637230737181
DEC_2162,-8.87198723613182
DEC_2159,-8.8395201054644
DEC_2155,-8.81421446082769
DEC_2173,-8.75675434362832
DEC_2110,-8.7543355027601
DEC_2145,-8.75251702481492
DEC_2126,-8.73530190300712
DEC_1998,-8.72036860312165
DEC_2033,-8.7177059854847
DEC_2169,-8.67186940795487
DEC_2170,-8.65320230720471
DEC_2028,-8.64995439265372
DEC_2071,-8.6275958541089
DEC_2093,-8.61564716740668
DEC_2176,-8.59295021249152
DEC_2027,-8.55916106525917
DEC_2171,-8.55677005514201
DEC_2177,-8.54565621290376
DEC_2025,-8.51299362153882
DEC_2167,-8.49344905820242
DEC_2130,-8.44899727107883
DEC_2156,-8.44652935019344
DEC_2090,-8.33502005340322
DEC_2074,-8.32374516519099
DEC_2158,-8.31029485925891
DEC_2095,-8.29251770234601
DEC_2160,-8.2608914286941
DEC_2037,-8.25975073575007
DEC_2127,-8.23514299629633
DEC_2104,-8.21332157183577
DEC_2062,-8.2132289101445
DEC_2144,-8.20011278805583
DEC_2150,-8.18730492578111
DEC_2107,-8.18561874081049
DEC_2101,-8.16472855962629
DEC_2099,-8.14601825231847
DEC_2175,-8.13522021476084
DEC_1995,-8.11239068467384
DEC_2114,-8.10390571264782
DEC_2038,-8.077706043546
DEC_2163,-8.06043213600788
DEC_2070,-8.05837903994029
DEC_2063,-8.05671769106535
DEC_2007,-8.03398255248206
DEC_2000,-8.01993636506249
DEC_2072,-8.01405237283527
DEC_2121,-8.00936933356254
DEC_2051,-7.99412289194847
DEC_2029,-7.98725087844888
DEC_2066,-7.9633425289399
DEC_2161,-7.95693525866699
DEC_2081,-7.94070147328434
DEC_1992,-7.94040752487666
DEC_2132,-7.90610162258272
DEC_2120,-7.9047295026843
DEC_2178,-7.90454469938012
DEC_2049,-7.88873643327584
DEC_2057,-7.86828079443965
DEC_2085,-7.85028537107911
DEC_2040,-7.83969157845716
DEC_1993,-7.82162685707473
DEC_1983,-7.8079389868822
DEC_2065,-7.80544397966505
DEC_2006,-7.79771800964744
DEC_2174,-7.78703570266359
DEC_2118,-7.77604245781885
DEC_2073,-7.77473297615095
DEC_2094,-7.75477563901709
DEC_2122,-7.73965206093234
DEC_2067,-7.7346784816534
DEC_2179,-7.71393087317432
DEC_2052,-7.70626245648513
DEC_2061,-7.70442022964738
DEC_2045,-7.70412805236623
DEC_2086,-7.69102126664799
DEC_2001,-7.6669208029702
DEC_2035,-7.64121266170445
DEC_2140,-7.63216727586337
DEC_2068,-7.61504479953115
DEC_2164,-7.59599997009855
DEC_2152,-7.5892026794847
DEC_2019,-7.57010900283367
DEC_2115,-7.56234638688936
DEC_2069,-7.55551055206948
DEC_1987,-7.53898061951323
DEC_2148,-7.5265656823107
DEC_2036,-7.52564934282451
DEC_2116,-7.50604451491558
DEC_2017,-7.49021811319629
DEC_2054,-7.48026795724975
DEC_2075,-7.47727444202765
DEC_2180,-7.47526367887565
DEC_2108,-7.46898872323328
DEC_2026,-7.46042527485365
DEC_2109,-7.45463640126317
DEC_2139,-7.44186034352151
DEC_2047,-7.43324170124753
DEC_2117,-7.41775339999648
DEC_2043,-7.4153142923276
DEC_2030,-7.40644549654186
DEC_2076,-7.40589485376338
DEC_2031,-7.40241541055961
DEC_1994,-7.39645084326438
DEC_2018,-7.37138814323172
DEC_2088,-7.36330020665454
DEC_2002,-7.33945613961141
DEC_2112,-7.33508920454572
DEC_2039,-7.31685011508022
DEC_1996,-7.31513613783963
DEC_2133,-7.30926570687099
DEC_1984,-7.28571661812716
DEC_2096,-7.26567762353021
DEC_2137,-7.2578375345675
DEC_2044,-7.25578339248606
DEC_2077,-7.25405196023715
DEC_2135,-7.24829142202932
DEC_2129,-7.21110948995046
DEC_2012,-7.20615419920101
DEC_2143,-7.19717978350141
DEC_2023,-7.18792436036078
DEC_2113,-7.18497269494866
DEC_2041,-7.13355473943172
DEC_1986,-7.10924801909351
DEC_2022,-7.07824087543253
DEC_2131,-7.04581014889548
DEC_2050,-7.04444643062191
DEC_2153,-7.03314930264475
DEC_2064,-7.01773449575035
DEC_2151,-7.01415095502495
DEC_2016,-7.00862448668577
DEC_1981,-6.97935343425818
DEC_2010,-6.89332409469569
DEC_2021,-6.89079202458423
DEC_2134,-6.88728016379948
DEC_2055,-6.86760419426117
DEC_2079,-6.86631957167418
DEC_1985,-6.82038107330933
DEC_1982,-6.81874775868955
DEC_2119,-6.79207183262141
DEC_2080,-6.75128400987393
DEC_2154,-6.7489375198521
DEC_2060,-6.74413631658317
DEC_2004,-6.73409656370927
DEC_2034,-6.72840796307912
DEC_2058,-6.70777274772697
DEC_2011,-6.70541831309442
DEC_2138,-6.65023945819629
DEC_1988,-6.64666442103877
DEC_2124,-6.64300688156029
DEC_2014,-6.64297041864114
DEC_2123,-6.6395781625268
DEC_2106,-6.62954094269247
DEC_2005,-6.61782958292598
DEC_2084,-6.57185946271245
DEC_2042,-6.56816128401189
DEC_2013,-6.47531382312589
DEC_2125,-6.41482806994485
DEC_2015,-6.40807541443597
DEC_2147,-6.38004789551314
DEC_2083,-6.3385622528534
DEC_1999,-6.3319666430838
DEC_2059,-6.30122424739993
DEC_2078,-6.29733484187103
DEC_2102,-6.28182746226938
DEC_2128,-6.17510680938298
DEC_2149,-6.16150960465035
DEC_2100,-6.15823480837646
DEC_2048,-6.11184420505053
DEC_1989,-5.99138995548386
DEC_1990,-5.97674599525191
DEC_2097,-5.96655020576063
DEC_2103,-5.94315291554758
DEC_2020,-5.64550214704204
DEC_2136,-5.53177941574306
DEC_1991,-5.36546387551973
DEC_2141,-5.28485929962935
DEC_2082,-4.49455906763764
DEC_2142,-4.47180330766444
