,glide_scores
DEC_0979,-12.0199566742451
DEC_0846,-11.895931566376
DEC_0803,-11.6014181049192
DEC_0959,-9.95762288807654
DEC_0890,-9.8160861114428
DEC_0965,-9.77230985142954
DEC_0876,-9.42954078799144
DEC_0838,-9.40850639892599
DEC_0886,-9.38957028473482
DEC_0881,-9.29685528602968
DEC_0861,-9.25837110201344
DEC_0787,-9.21871941859512
DEC_0977,-9.19991078809862
DEC_0978,-9.15864356749615
DEC_0874,-9.07280239692565
DEC_0877,-8.99680676468521
DEC_0851,-8.9834810350814
DEC_0884,-8.91443705013063
DEC_0793,-8.90477439756387
DEC_0889,-8.88432045364257
DEC_0970,-8.86052828148927
DEC_0892,-8.852164945194
DEC_0821,-8.7828308197214
DEC_0855,-8.74071502959933
DEC_0962,-8.73128639207714
DEC_0820,-8.70100437124399
DEC_0832,-8.67383384411499
DEC_0849,-8.64098396395035
DEC_0796,-8.64081333124212
DEC_0864,-8.62137677888899
DEC_0807,-8.56420263520268
DEC_0927,-8.5609292169735
DEC_0805,-8.48513451413046
DEC_0848,-8.45433475988756
DEC_0791,-8.43233246717
DEC_0910,-8.38589292249591
DEC_0902,-8.37832166404412
DEC_0972,-8.36443154313621
DEC_0904,-8.3593493190221
DEC_0908,-8.35346018530463
DEC_0817,-8.3342847838241
DEC_0781,-8.31781778445776
DEC_0790,-8.2904510789861
DEC_0882,-8.2647546191551
DEC_0853,-8.20797503009313
DEC_0843,-8.19093246679658
DEC_0980,-8.1753732305734
DEC_0883,-8.15127681512258
DEC_0931,-8.15049337986481
DEC_0819,-8.13577669283925
DEC_0891,-8.12653193658745
DEC_0870,-8.1231905374791
DEC_0788,-8.11334328510539
DEC_0866,-8.11018201808531
DEC_0942,-8.09779454498086
DEC_0966,-8.08058037796889
DEC_0894,-8.07047298705026
DEC_0871,-8.0665449869292
DEC_0845,-8.05030462833683
DEC_0869,-8.04594191907621
DEC_0949,-8.01836684943247
DEC_0961,-8.01179708894376
DEC_0888,-8.00049509675186
DEC_0828,-8.00025468091897
DEC_0810,-7.99456679771246
DEC_0928,-7.96325682905952
DEC_0945,-7.96035197689072
DEC_0827,-7.95973639517639
DEC_0782,-7.95934481648476
DEC_0826,-7.95497941151881
DEC_0786,-7.94837826380553
DEC_0956,-7.9395943381597
DEC_0814,-7.928005025188
DEC_0935,-7.92758740757342
DEC_0975,-7.91614695409629
DEC_0944,-7.89498327807179
DEC_0841,-7.88947257168284
DEC_0941,-7.8862304792768
DEC_0808,-7.88210014012483
DEC_0813,-7.87878438578353
DEC_0812,-7.85436244378476
DEC_0850,-7.80587469048524
DEC_0825,-7.7830222143955
DEC_0815,-7.77239405054987
DEC_0797,-7.73986046495802
DEC_0839,-7.71958766175209
DEC_0868,-7.7128038666306
DEC_0921,-7.70774846010484
DEC_0801,-7.6995518343392
DEC_0792,-7.69272302517885
DEC_0943,-7.67999858048123
DEC_0932,-7.67904301453443
DEC_0844,-7.66932015396717
DEC_0863,-7.64884042584278
DEC_0872,-7.63950163647979
DEC_0857,-7.63427222320761
DEC_0852,-7.62692886990196
DEC_0905,-7.61693302354114
DEC_0806,-7.61230255769523
DEC_0802,-7.57813793139777
DEC_0926,-7.54063083013451
DEC_0969,-7.51832290083747
DEC_0913,-7.51632801163693
DEC_0804,-7.50583479512522
DEC_0798,-7.4960010848822
DEC_0967,-7.4853328168411
DEC_0918,-7.4736304600345
DEC_0878,-7.45320338195181
DEC_0880,-7.44292529793797
DEC_0937,-7.4290706814583
DEC_0954,-7.42545605644457
DEC_0818,-7.40275273247027
DEC_0893,-7.35059331728965
DEC_0885,-7.34753083502714
DEC_0976,-7.34747086442365
DEC_0824,-7.33596300523301
DEC_0830,-7.3284209789987
DEC_0907,-7.32590108762833
DEC_0887,-7.29963179164624
DEC_0800,-7.29450345679885
DEC_0951,-7.2888923210926
DEC_0922,-7.25496503950537
DEC_0823,-7.25331443771095
DEC_0912,-7.25201051520093
DEC_0858,-7.24142988294312
