,glide_scores
DEC_0732,-11.2646353313997
DEC_0754,-10.9254504814944
DEC_0681,-10.0225359345307
DEC_0748,-9.92394701277506
DEC_0676,-9.72511569337345
DEC_0623,-9.59620126193195
DEC_0693,-9.59446562324371
DEC_0706,-9.45069078029761
DEC_0593,-9.24147353600911
DEC_0728,-9.22952185201738
DEC_0688,-9.22311856606634
DEC_0766,-9.20639736509849
DEC_0611,-9.11181211668086
DEC_0656,-9.09491686747283
DEC_0645,-9.08030242558174
DEC_0709,-9.07681041416441
DEC_0776,-8.94359198195322
DEC_0619,-8.91767720447228
DEC_0612,-8.87949034855184
DEC_0584,-8.8471709112549
DEC_0674,-8.8316531239494
DEC_0701,-8.8299917465208
DEC_0773,-8.79749755281449
DEC_0654,-8.77845462386568
DEC_0659,-8.76344354161375
DEC_0750,-8.76301628746753
DEC_0696,-8.74041144680766
DEC_0729,-8.74038315059763
DEC_0778,-8.66629315565108
DEC_0646,-8.66537849439186
DEC_0638,-8.66080589904453
DEC_0699,-8.58991797699764
DEC_0707,-8.58476437928283
DEC_0774,-8.55620229346263
DEC_0717,-8.52334677342125
DEC_0586,-8.47860949859153
DEC_0725,-8.47070168457137
DEC_0622,-8.45746992777608
DEC_0601,-8.43703815658222
DEC_0606,-8.43013444375763
DEC_0651,-8.42911336202149
DEC_0718,-8.3945483419274
DEC_0618,-8.34807676487184
DEC_0669,-8.33448247035905
DEC_0731,-8.30132425994029
DEC_0600,-8.27631594653248
DEC_0705,-8.26901291920741
DEC_0650,-8.26611821932928
DEC_0627,-8.24557881329173
DEC_0700,-8.23261128520492
DEC_0736,-8.23105057577781
DEC_0744,-8.21700518366201
DEC_0677,-8.19913092341186
DEC_0667,-8.17131836844384
DEC_0585,-8.12988588403378
DEC_0671,-8.12673262699159
DEC_0711,-8.11679215703145
DEC_0680,-8.10791939462387
DEC_0715,-8.09431118660529
DEC_0630,-8.08765855629578
DEC_0710,-8.0486355429808
DEC_0751,-8.00315010487557
DEC_0657,-8.00103055308543
DEC_0757,-7.99727467851803
DEC_0639,-7.99616811541986
DEC_0607,-7.99021586701473
DEC_0609,-7.98147579508479
DEC_0617,-7.93064246567391
DEC_0658,-7.93034860893529
DEC_0686,-7.87249694063692
DEC_0767,-7.83892874054599
DEC_0779,-7.82046157142592
DEC_0704,-7.80977802387269
DEC_0747,-7.80774629060452
DEC_0719,-7.80647097313516
DEC_0660,-7.80506992921333
DEC_0594,-7.79839600592271
DEC_0597,-7.78944044110448
DEC_0664,-7.77106617354463
DEC_0673,-7.7591534078299
DEC_0663,-7.7403405067327
DEC_0752,-7.73524876791759
DEC_0644,-7.71877060681006
DEC_0672,-7.71250472753742
DEC_0589,-7.70203150993918
DEC_0755,-7.69761331144948
DEC_0759,-7.6818164665625
DEC_0615,-7.67329802354359
DEC_0735,-7.671495397919
DEC_0679,-7.66470929529193
DEC_0775,-7.66468425778477
DEC_0666,-7.66191411323441
DEC_0637,-7.64761732140033
DEC_0626,-7.60563705032801
DEC_0587,-7.59715577232252
DEC_0713,-7.5857201557771
DEC_0662,-7.58410153965635
DEC_0648,-7.58349926983051
DEC_0692,-7.57526058417597
DEC_0734,-7.56802573264962
DEC_0655,-7.53726655929893
DEC_0675,-7.5343949140916
DEC_0745,-7.52141575686272
DEC_0708,-7.50138060839588
DEC_0737,-7.49205459925679
DEC_0742,-7.48805480743459
DEC_0756,-7.48471423918525
DEC_0703,-7.48412705036424
DEC_0762,-7.47146711864854
DEC_0683,-7.46384248390705
DEC_0588,-7.45836932189894
DEC_0697,-7.45789723031662
DEC_0772,-7.44224461753117
DEC_0592,-7.41823640951882
DEC_0684,-7.38370245813783
DEC_0604,-7.35882133416187
DEC_0678,-7.3534349982283
DEC_0771,-7.34922813290719
DEC_0614,-7.33939790480593
DEC_0714,-7.33160719970562
DEC_0643,-7.30488804821579
DEC_0616,-7.29182077569157
DEC_0738,-7.28990382762353
DEC_0721,-7.2675598324724
DEC_0642,-7.25994354608174
DEC_0682,-7.2544759993407
DEC_0746,-7.24806039062172
DEC_0716,-7.24376944447932
DEC_0668,-7.24146437087501
DEC_0712,-7.19157396423403
DEC_0603,-7.18596575330758
DEC_0661,-7.17439342913922
DEC_0608,-7.16620891136709
DEC_0702,-7.15544412174098
DEC_0698,-7.12871049234578
DEC_0583,-7.11304100984606
DEC_0749,-7.09505013233854
DEC_0621,-7.07568129960344
DEC_0653,-7.06827178543827
DEC_0760,-7.064340524577
DEC_0665,-7.06296492375026
DEC_0743,-7.0332112567367
DEC_0647,-6.98897729933161
DEC_0631,-6.96892582619124
DEC_0764,-6.94206489438728
DEC_0641,-6.93896176749905
DEC_0670,-6.93359383278312
DEC_0753,-6.93280270801722
DEC_0740,-6.90798759266964
DEC_0613,-6.8728326609921
DEC_0591,-6.84088321332811
DEC_0634,-6.83061794330346
DEC_0598,-6.82907535610084
DEC_0629,-6.82471963304795
DEC_0761,-6.81385902584298
DEC_0633,-6.79333325525146
DEC_0625,-6.78664783882458
DEC_0689,-6.78088444997332
DEC_0770,-6.77644535288387
DEC_0581,-6.74459909147136
DEC_0777,-6.71883871664107
DEC_0730,-6.63027920673408
DEC_0652,-6.60482951842806
DEC_0739,-6.60051471666375
DEC_0758,-6.55263655247391
DEC_0769,-6.54789598519953
DEC_0632,-6.5152979455284
DEC_0741,-6.51129298353708
DEC_0685,-6.46985780554162
DEC_0620,-6.45755634064302
DEC_0763,-6.44786290601333
DEC_0694,-6.43400659353699
DEC_0649,-6.43097063186969
DEC_0726,-6.41784484950812
DEC_0590,-6.40037659694492
DEC_0595,-6.36695666425577
DEC_0691,-6.32512718620738
DEC_0635,-6.2943849349566
DEC_0582,-6.28120424853409
DEC_0727,-6.23673438358728
DEC_0768,-6.2207506316528
DEC_0695,-6.18262239976502
DEC_0605,-6.17921816438835
DEC_0733,-6.17389313669136
DEC_0724,-6.13127531760927
DEC_0687,-6.11555031284981
DEC_0596,-6.08897292867095
DEC_0636,-5.9698512979493
DEC_0628,-5.96056817729144
DEC_0723,-5.95194949994596
DEC_0765,-5.83374043856721
DEC_0610,-5.7583213651084
DEC_0780,-5.73175534467175
DEC_0690,-5.64867794278607
DEC_0722,-5.52436931657578
DEC_0599,-5.44081932161779
DEC_0640,-5.40463019170378
DEC_0624,-5.22484733005806
DEC_0720,-4.55375234376306
DEC_0602,-4.24122307298756
