,glide_scores
DEC_2518,-12.8058690110365
DEC_2447,-11.9347525458927
DEC_2446,-11.69960504134
DEC_2448,-11.4417773307624
DEC_2491,-10.7172972534496
DEC_2463,-10.3465757245592
DEC_2474,-10.1734242256276
DEC_2400,-10.1667984195094
DEC_2464,-10.0639071243392
DEC_2465,-10.0639071243392
DEC_2504,-9.77691809596374
DEC_2457,-9.59806968959738
DEC_2455,-9.45080223644911
DEC_2467,-9.45080223644911
DEC_2489,-9.26661939309049
DEC_2546,-9.21917622615976
DEC_2443,-9.18971147729988
DEC_2470,-9.14320791279076
DEC_2417,-9.03707145687221
DEC_2456,-8.84033454006385
DEC_2549,-8.80062710814174
DEC_2526,-8.74470651719181
DEC_2451,-8.72184849556489
DEC_2490,-8.70600467991619
DEC_2531,-8.65899584281486
DEC_2524,-8.6284871093436
DEC_2419,-8.58916397406612
DEC_2542,-8.51687538667556
DEC_2393,-8.51364203806668
DEC_2540,-8.48983960884974
DEC_2402,-8.4522979849245
DEC_2401,-8.42750238887986
DEC_2403,-8.37891107316349
DEC_2413,-8.37622518389519
DEC_2389,-8.36823451153234
DEC_2410,-8.35500051915389
DEC_2533,-8.33748635001454
DEC_2387,-8.32297849840073
DEC_2513,-8.28918357369326
DEC_2426,-8.24736670771533
DEC_2435,-8.21443889719353
DEC_2471,-8.19464055714733
DEC_2399,-8.16929745274734
DEC_2528,-8.1608736832223
DEC_2516,-8.1276299246655
DEC_2427,-8.12185185457711
DEC_2510,-8.10374878328746
DEC_2515,-8.09253230539927
DEC_2461,-8.07231059146115
DEC_2539,-8.0586115918881
DEC_2414,-8.05528057619252
DEC_2525,-8.04786010674841
DEC_2541,-7.98697970025319
DEC_2508,-7.97038431582786
DEC_2514,-7.96558528692414
DEC_2383,-7.95737200750069
DEC_2506,-7.95497913428667
DEC_2521,-7.93380045004704
DEC_2460,-7.93123401856309
DEC_2408,-7.92833574424861
DEC_2430,-7.87884020475066
DEC_2499,-7.87011311491175
DEC_2547,-7.82990529756669
DEC_2411,-7.7904369390718
DEC_2507,-7.76668118800875
DEC_2398,-7.75441034515404
DEC_2512,-7.7191948982299
DEC_2450,-7.71647468300707
DEC_2392,-7.68862000841631
DEC_2437,-7.68277878485871
DEC_2545,-7.67925180337499
DEC_2534,-7.66831656925247
DEC_2517,-7.63889800900196
DEC_2441,-7.62949376030384
DEC_2503,-7.5763863998361
DEC_2420,-7.56831468691169
DEC_2423,-7.56650819447489
DEC_2396,-7.55269539388317
DEC_2543,-7.52003785808317
DEC_2486,-7.50963118426608
DEC_2390,-7.48233959702211
DEC_2497,-7.47230021878558
DEC_2500,-7.47230021878558
DEC_2458,-7.47168583221292
DEC_2431,-7.46397462806574
DEC_2487,-7.4171689131381
DEC_2438,-7.41528735319942
DEC_2445,-7.41285109206777
DEC_2527,-7.40615166540918
DEC_2388,-7.40586566119053
DEC_2519,-7.39112088504292
DEC_2468,-7.37716867564207
DEC_2409,-7.36597648833024
DEC_2462,-7.36117490135101
DEC_2415,-7.33613732985799
DEC_2418,-7.3293812153398
DEC_2496,-7.32462703418954
DEC_2536,-7.32188575082316
DEC_2384,-7.32132509113625
DEC_2394,-7.31617758994265
DEC_2453,-7.3067208685906
DEC_2532,-7.29933392485981
DEC_2537,-7.28186159156778
DEC_2440,-7.27363942305418
DEC_2452,-7.2633511803079
DEC_2548,-7.21117765616826
DEC_2397,-7.2061284003489
DEC_2416,-7.18021100196828
DEC_2505,-7.13407461356167
DEC_2459,-7.11976359209358
DEC_2449,-7.10134778029485
DEC_2509,-7.09653297807812
DEC_2502,-7.0899698794439
DEC_2429,-7.08731168812107
DEC_2424,-7.07374656728423
DEC_2406,-7.048553804947
DEC_2498,-7.02863870793195
DEC_2501,-6.99567422244205
DEC_2511,-6.98557647385823
DEC_2475,-6.96909640351637
DEC_2421,-6.95091879957936
DEC_2432,-6.91402032166017
DEC_2520,-6.89071279810935
DEC_2433,-6.87630300812264
DEC_2405,-6.86263480427718
DEC_2479,-6.83055465712159
DEC_2478,-6.77299715161449
DEC_2434,-6.76423825285044
DEC_2444,-6.76031369560186
DEC_2535,-6.75931538414227
DEC_2523,-6.73284067834028
DEC_2391,-6.60208147282538
DEC_2422,-6.58702719921992
DEC_2436,-6.55914962623961
DEC_2382,-6.55332233544747
DEC_2439,-6.50331359514711
DEC_2550,-6.49413834901735
DEC_2522,-6.41471608047164
DEC_2395,-6.40045096616486
DEC_2442,-6.39236245538368
DEC_2412,-6.38857564469113
DEC_2454,-6.38524673135478
DEC_2488,-6.34895779701687
DEC_2538,-6.29354485659591
DEC_2544,-6.27166863396982
DEC_2407,-6.26902261545041
DEC_2469,-6.20843807885568
DEC_2472,-6.16800815575168
DEC_2485,-6.11330659942229
DEC_2476,-6.057770860833
DEC_2484,-5.91560847858239
DEC_2530,-5.89431610121098
DEC_2404,-5.76868604427155
DEC_2428,-5.75821460662858
DEC_2494,-5.69591527203711
DEC_2381,-5.61553138305186
DEC_2386,-5.59196748863912
DEC_2529,-5.54930192057638
DEC_2425,-5.48958879320324
DEC_2483,-5.40371858337494
DEC_2480,-5.3428763002154
DEC_2482,-5.3428763002154
DEC_2385,-5.30467771751278
DEC_2481,-5.02392690018723
DEC_2466,-5.00848278342385
DEC_2493,-4.92436251103642
