,glide_scores
DEC_1714,-7.98306445494154
DEC_1672,-7.7058849539029
DEC_1616,-7.66466796631607
DEC_1673,-7.50822402355665
DEC_1584,-7.33290635435524
DEC_1689,-7.31387478521909
DEC_1761,-7.15220214157248
DEC_1690,-7.11260090160496
DEC_1710,-7.00093946793848
DEC_1768,-6.88244032489531
DEC_1639,-6.82675149149226
DEC_1702,-6.82401431083319
DEC_1719,-6.79191212178948
DEC_1776,-6.77620148994477
DEC_1663,-6.75847838063934
DEC_1603,-6.75826177721176
DEC_1671,-6.68616339796654
DEC_1635,-6.65336768286208
DEC_1640,-6.64282476240837
DEC_1737,-6.64182659297962
DEC_1728,-6.61621560177101
DEC_1683,-6.54661222327503
DEC_1718,-6.5434652398549
DEC_1631,-6.51169849618441
DEC_1759,-6.44937755360378
DEC_1733,-6.41685226060251
DEC_1677,-6.3898390679243
DEC_1752,-6.38951550637589
DEC_1755,-6.37212978991267
DEC_1621,-6.36178290540903
DEC_1779,-6.34738761824552
DEC_1666,-6.34641528980476
DEC_1729,-6.33719178248002
DEC_1697,-6.33173874713811
DEC_1694,-6.29071050762123
DEC_1642,-6.27863568395832
DEC_1751,-6.27174282505759
DEC_1668,-6.25869047000972
DEC_1725,-6.25070528789769
DEC_1762,-6.19659917780454
DEC_1588,-6.18750155271938
DEC_1764,-6.16544581396722
DEC_1585,-6.16072029655094
DEC_1615,-6.13466360980927
DEC_1735,-6.11917963398865
DEC_1750,-6.11095837166049
DEC_1753,-6.10046790368937
DEC_1679,-6.0671536521466
DEC_1763,-6.06624763928217
DEC_1692,-6.05526242346923
DEC_1587,-6.05379127785658
DEC_1705,-6.05270647180425
DEC_1743,-6.05141218216677
DEC_1614,-6.0397102279293
DEC_1706,-6.03813959179639
DEC_1766,-6.03503890600131
DEC_1623,-6.03181565183108
DEC_1727,-6.00376152118383
DEC_1757,-5.9994032602218
DEC_1742,-5.99632741879646
DEC_1698,-5.99458754254317
DEC_1715,-5.98093132129445
DEC_1704,-5.97932152803903
DEC_1593,-5.9772692107907
DEC_1650,-5.97710739887348
DEC_1703,-5.974857412886
DEC_1665,-5.97148835366727
DEC_1647,-5.95951797578383
DEC_1602,-5.95666665325081
DEC_1738,-5.95577524997266
DEC_1765,-5.94779337498779
DEC_1610,-5.93781465472559
DEC_1760,-5.93447268768902
DEC_1778,-5.9316856465342
DEC_1601,-5.91050244299333
DEC_1581,-5.89073446301034
DEC_1712,-5.88604776116949
DEC_1644,-5.88408586364828
DEC_1771,-5.88244224450861
DEC_1617,-5.87160999288686
DEC_1691,-5.86989583619777
DEC_1646,-5.84451056336171
DEC_1695,-5.8432088921108
DEC_1685,-5.83406121547999
DEC_1674,-5.80941303250907
DEC_1669,-5.8002592560297
DEC_1667,-5.79917484465936
DEC_1632,-5.77827124914985
