,glide_scores
DEC_0271,-8.67437094624597
DEC_0212,-8.13600613160725
DEC_0192,-8.08015833987497
DEC_0294,-7.69615439511831
DEC_0275,-7.67040724413464
DEC_0250,-7.58965436278128
DEC_0222,-7.31186200177981
DEC_0239,-7.26963739941139
DEC_0202,-7.23782039919747
DEC_0193,-7.16054406591696
DEC_0279,-7.10448870146537
DEC_0242,-7.06216560665639
DEC_0240,-7.04676310926991
DEC_0187,-6.98276856694273
DEC_0243,-6.96479776824514
DEC_0332,-6.95943211762062
DEC_0376,-6.87829913787412
DEC_0283,-6.87811291175008
DEC_0321,-6.87075082657479
DEC_0195,-6.86623409608024
DEC_0349,-6.86538189536769
DEC_0276,-6.83318285292422
DEC_0210,-6.83223563192322
DEC_0379,-6.8250121037775
DEC_0245,-6.74703451082083
DEC_0191,-6.73371998405881
DEC_0360,-6.7131022074855
DEC_0284,-6.70733550940165
DEC_0359,-6.70096673924229
DEC_0220,-6.64404467031664
DEC_0186,-6.62686785071387
DEC_0355,-6.58066229267798
DEC_0185,-6.57115497424831
DEC_0216,-6.56918088892181
DEC_0304,-6.55754199663179
DEC_0373,-6.52618798271059
DEC_0181,-6.46817970506163
DEC_0215,-6.46375476731365
DEC_0309,-6.43556412301884
DEC_0380,-6.42841257200651
DEC_0270,-6.42689715749555
DEC_0352,-6.40827425209438
DEC_0311,-6.40802515701596
DEC_0237,-6.40611449359302
DEC_0297,-6.37091588699944
DEC_0362,-6.36213417770675
DEC_0269,-6.35937802596729
DEC_0262,-6.34269616341685
DEC_0327,-6.31108896593872
DEC_0331,-6.28345874124454
DEC_0310,-6.27456787176012
DEC_0198,-6.26314014074407
DEC_0280,-6.2554574851613
DEC_0258,-6.22992045753408
DEC_0318,-6.20838232478103
DEC_0338,-6.20529820482468
DEC_0224,-6.19903701170114
DEC_0335,-6.19427448733698
DEC_0257,-6.19042456996757
DEC_0317,-6.18482745179752
DEC_0357,-6.18248411928785
DEC_0263,-6.18223429541589
DEC_0190,-6.1456782075933
DEC_0199,-6.13812103015681
DEC_0330,-6.1352955335331
DEC_0295,-6.11004142603832
DEC_0261,-6.10993500451297
DEC_0214,-6.0669705206814
DEC_0248,-6.060043800236
DEC_0342,-6.05993627780056
DEC_0325,-6.03837969775905
DEC_0372,-6.02735024761887
DEC_0365,-6.00581340981933
DEC_0209,-5.99806651150455
DEC_0274,-5.99579020342192
DEC_0326,-5.9710497304427
DEC_0272,-5.95860227418663
DEC_0225,-5.95010558279241
DEC_0265,-5.94349891971218
DEC_0226,-5.93774177412125
DEC_0308,-5.93656794899645
DEC_0315,-5.93510704730255
DEC_0201,-5.92493455603635
DEC_0234,-5.92170722125763
DEC_0287,-5.91816809696386
DEC_0217,-5.91366601923799
DEC_0302,-5.90422228084124
DEC_0259,-5.89971986489513
DEC_0367,-5.85179392635829
DEC_0375,-5.8374463501342
DEC_0197,-5.83223526066626
DEC_0322,-5.81464102411181
DEC_0298,-5.80799350010511
DEC_0345,-5.7894061778529
DEC_0301,-5.78541339750663
DEC_0208,-5.78431185987747
DEC_0207,-5.77524405433815
DEC_0218,-5.76865979436458
DEC_0253,-5.76296952854172
DEC_0353,-5.75755192969158
DEC_0235,-5.75720942550966
DEC_0236,-5.75101558062374
DEC_0313,-5.74415199061913
DEC_0223,-5.73789531226992
DEC_0305,-5.7185321854726
DEC_0251,-5.71396648834657
DEC_0334,-5.68158533305469
DEC_0346,-5.67939251115197
DEC_0219,-5.67480848339003
DEC_0350,-5.67112264252129
DEC_0347,-5.67027191363595
DEC_0291,-5.66546343441826
DEC_0341,-5.66541997490695
DEC_0256,-5.66075139449526
DEC_0205,-5.6600236373971
DEC_0377,-5.65601621558096
DEC_0368,-5.64776840744474
DEC_0371,-5.63501645183565
DEC_0369,-5.62649727858173
DEC_0324,-5.61458918793231
DEC_0188,-5.61216245161097
DEC_0312,-5.61049594831898
