,glide_scores
DEC_1392,-8.13219735121339
DEC_1504,-7.97505969869221
DEC_1448,-7.30649182731931
DEC_1498,-7.15409671721532
DEC_1528,-7.10729737745536
DEC_1522,-7.10568858722521
DEC_1494,-7.09063076359945
DEC_1415,-7.0402591351004
DEC_1406,-7.00091889543734
DEC_1393,-6.98297233532923
DEC_1453,-6.9641493710692
DEC_1521,-6.83201890695252
DEC_1410,-6.81200573463777
DEC_1398,-6.80143240900027
DEC_1491,-6.78315282410096
DEC_1461,-6.78314648058135
DEC_1501,-6.68665044028886
DEC_1573,-6.60676368825394
DEC_1505,-6.57700117379844
DEC_1386,-6.51750829558071
DEC_1409,-6.51077950184101
DEC_1447,-6.49879749924288
DEC_1431,-6.49246874689375
DEC_1510,-6.48462729987003
DEC_1572,-6.45550947790132
DEC_1484,-6.41796511048311
DEC_1514,-6.40705543083423
DEC_1478,-6.404689048417
DEC_1511,-6.3850788386633
DEC_1485,-6.38127993552094
DEC_1512,-6.35120069507077
DEC_1390,-6.34615252744639
DEC_1454,-6.32852437485786
DEC_1432,-6.32285942914562
DEC_1557,-6.31651489247443
DEC_1523,-6.28582574715798
DEC_1383,-6.25921747713917
DEC_1536,-6.24823743269084
DEC_1403,-6.23849459398336
DEC_1542,-6.23181323419791
DEC_1555,-6.22790414417679
DEC_1490,-6.20273375645207
DEC_1389,-6.16630121195047
DEC_1548,-6.16324713799979
DEC_1418,-6.14831023055155
DEC_1468,-6.14190826482751
DEC_1549,-6.11355170515741
DEC_1534,-6.0913101742065
DEC_1456,-6.08282859563526
DEC_1492,-6.08118158501628
DEC_1394,-6.060043800236
DEC_1477,-6.05861153624068
DEC_1515,-6.05826305859462
DEC_1446,-6.05622609108249
DEC_1551,-6.03536476566646
DEC_1442,-6.02674107184986
DEC_1535,-6.02114262362947
DEC_1520,-6.01845911888794
DEC_1387,-6.011843310781
DEC_1463,-5.98679935900389
DEC_1497,-5.98509044051296
DEC_1559,-5.98449401034628
DEC_1391,-5.98031064792161
DEC_1507,-5.96285350077358
DEC_1395,-5.9606738615875
DEC_1575,-5.95317582119632
DEC_1441,-5.95073299821307
DEC_1455,-5.95006562891086
DEC_1422,-5.94680693746457
DEC_1540,-5.94400212654449
DEC_1488,-5.94287953888086
DEC_1452,-5.9354336257117
DEC_1496,-5.93382697423411
DEC_1430,-5.9088204451207
DEC_1541,-5.90000332679952
DEC_1411,-5.89854696662704
DEC_1473,-5.89223628280604
DEC_1413,-5.88728625869328
DEC_1476,-5.87855749725546
DEC_1513,-5.87035966744141
DEC_1500,-5.86555046364439
DEC_1464,-5.86252353948336
DEC_1416,-5.8552717024239
DEC_1436,-5.853179100735
DEC_1545,-5.84947647892131
DEC_1517,-5.84915008946057
DEC_1417,-5.82496508612022
DEC_1576,-5.82066983872877
DEC_1457,-5.81710777090457
DEC_1433,-5.81681290184483
DEC_1428,-5.81529742459769
DEC_1408,-5.81431144176013
DEC_1381,-5.80969203685452
DEC_1384,-5.80410703950169
DEC_1509,-5.79891670381999
DEC_1502,-5.79027245998118
DEC_1531,-5.78840829638
DEC_1525,-5.78408824412906
DEC_1577,-5.78097126577601
DEC_1554,-5.7763374753196
DEC_1489,-5.77511917053346
DEC_1399,-5.76959865342987
DEC_1471,-5.76580023311255
DEC_1404,-5.74356842920652
DEC_1487,-5.74341110884517
DEC_1450,-5.74102962065424
DEC_1519,-5.72727126653969
DEC_1527,-5.72592540208668
DEC_1574,-5.71847690672055
DEC_1550,-5.70643968012204
DEC_1466,-5.69574217318797
DEC_1566,-5.68326559605561
DEC_1526,-5.65082720611074
DEC_1483,-5.64323863008097
DEC_1543,-5.62829986892623
DEC_1402,-5.62655053965095
DEC_1459,-5.62582356840292
DEC_1495,-5.61959217150485
DEC_1518,-5.61946921964644
DEC_1451,-5.60438118451005
DEC_1486,-5.5524058349514
DEC_1382,-5.54185414213396
DEC_1414,-5.53089798812191
DEC_1506,-5.52008475877937
DEC_1438,-5.50209691904038
DEC_1508,-5.48496453943385
DEC_1427,-5.48437512380818
DEC_1440,-5.4767409644605
DEC_1529,-5.47197738346851
DEC_1556,-5.46265720186924
DEC_1397,-5.44915869667674
DEC_1445,-5.4440381083773
DEC_1407,-5.43737957114268
DEC_1474,-5.42000875877683
DEC_1571,-5.41700129135293
DEC_1560,-5.4150186667887
DEC_1524,-5.41330910114853
DEC_1580,-5.41270838132122
DEC_1532,-5.38512473008952
DEC_1439,-5.38483016662193
DEC_1539,-5.37554138424199
DEC_1419,-5.37306237695723
DEC_1405,-5.34695738736645
DEC_1469,-5.34678951801827
DEC_1499,-5.34029372721929
DEC_1567,-5.33704641070809
DEC_1516,-5.33293346855682
DEC_1467,-5.31688626371769
DEC_1475,-5.29882686756861
DEC_1444,-5.29300834407485
DEC_1470,-5.27739730989117
DEC_1578,-5.25624152168429
DEC_1401,-5.23889614319096
DEC_1420,-5.22948927993989
DEC_1426,-5.21960934170392
DEC_1481,-5.21710261207433
DEC_1434,-5.17837305168809
DEC_1465,-5.17560581027746
DEC_1482,-5.15174069351469
DEC_1544,-5.14500973239529
DEC_1429,-5.13962718579717
DEC_1423,-5.13831991464847
DEC_1479,-5.12942904175674
DEC_1503,-5.11966729923907
DEC_1537,-5.10962548238927
DEC_1530,-5.09940437848652
DEC_1570,-5.09437458493988
DEC_1424,-5.09352879602682
DEC_1396,-5.08703910020752
DEC_1458,-5.08025128937493
DEC_1443,-5.07114476700969
DEC_1564,-5.06930553503284
DEC_1563,-5.06858832899541
DEC_1569,-5.0662639939523
DEC_1388,-5.06026951612276
DEC_1437,-5.01388980195993
DEC_1538,-4.99608226614221
DEC_1547,-4.99520448706369
DEC_1480,-4.97822263407445
DEC_1435,-4.91856879884836
DEC_1400,-4.91580876923787
DEC_1561,-4.894826952236
DEC_1449,-4.88663731364723
DEC_1565,-4.83782357578041
DEC_1385,-4.82943985811884
DEC_1425,-4.80771606822876
DEC_1553,-4.79998528679038
DEC_1493,-4.7906845718262
DEC_1552,-4.77799663906333
DEC_1460,-4.77733344936956
DEC_1472,-4.77651308524497
DEC_1462,-4.69531160532155
DEC_1421,-4.6549864228228
DEC_1579,-4.5791963892048
DEC_1533,-4.53045459153485
DEC_1562,-4.45795192352511
DEC_1558,-4.40285810899584
DEC_1568,-4.28516351409943
DEC_1546,-4.28263236986721
DEC_1412,-3.70564121044719
