,glide_scores
DEC_0548,-8.27450380024526
DEC_0433,-8.1788204702333
DEC_0409,-8.12250734989243
DEC_0506,-7.83581828401472
DEC_0428,-7.69649408020191
DEC_0405,-7.6889316155864
DEC_0468,-7.6570699358886
DEC_0554,-7.61878512824409
DEC_0562,-7.51510112649427
DEC_0478,-7.2870646256434
DEC_0426,-7.2768955372391
DEC_0461,-7.2208535527279
DEC_0576,-7.08616169870516
DEC_0572,-7.02190182944443
DEC_0558,-6.95601734296818
DEC_0422,-6.81095612841557
DEC_0563,-6.76984039665487
DEC_0431,-6.75889945347343
DEC_0434,-6.73273683460312
DEC_0410,-6.70653005049151
DEC_0416,-6.70271436612434
DEC_0518,-6.64077413115954
DEC_0436,-6.62244409537453
DEC_0467,-6.6111613680079
DEC_0435,-6.6049528505424
DEC_0427,-6.58982199787934
DEC_0512,-6.580624115171
DEC_0579,-6.57081388724881
DEC_0420,-6.56671255691882
DEC_0499,-6.55194756864442
DEC_0492,-6.54834039276727
DEC_0404,-6.54368997333154
DEC_0553,-6.50876014765134
DEC_0424,-6.49371216747455
DEC_0469,-6.44609375076638
DEC_0389,-6.44041271006414
DEC_0552,-6.40853962867139
DEC_0421,-6.39066796667112
DEC_0411,-6.37462301850923
DEC_0569,-6.33151653892113
DEC_0398,-6.32695532426853
DEC_0571,-6.30617121153799
DEC_0483,-6.25979735489356
DEC_0415,-6.25417769228607
DEC_0437,-6.25371782051869
DEC_0491,-6.24826387295042
DEC_0573,-6.22721500560702
DEC_0443,-6.22326209161123
DEC_0570,-6.19659917780454
DEC_0534,-6.19656327125715
DEC_0555,-6.16190857693353
DEC_0564,-6.16021421439496
DEC_0383,-6.15611771659959
DEC_0463,-6.1444694295963
DEC_0396,-6.14264586627796
DEC_0524,-6.12606461525775
DEC_0502,-6.12204327526372
DEC_0561,-6.07793452261317
DEC_0487,-6.06784058152475
DEC_0414,-6.06502634075182
DEC_0385,-6.03693916533063
DEC_0397,-6.0316766170695
DEC_0386,-6.03064412187301
DEC_0500,-6.02815769600271
DEC_0575,-5.98225210772539
DEC_0388,-5.97889455441219
DEC_0504,-5.97071181653378
DEC_0574,-5.95428213545326
DEC_0567,-5.95159991110832
DEC_0400,-5.947557469881
DEC_0399,-5.93083622115074
DEC_0407,-5.92920539601648
DEC_0533,-5.92105094265782
DEC_0519,-5.91534034811509
DEC_0440,-5.91027116313755
DEC_0470,-5.89744523839843
DEC_0529,-5.8973601174751
DEC_0551,-5.8688440196372
DEC_0556,-5.86313776738461
DEC_0394,-5.83278613042214
DEC_0446,-5.82900157964595
DEC_0482,-5.79990087391439
DEC_0508,-5.78967115889335
DEC_0442,-5.77532852299354
DEC_0514,-5.77511917053346
DEC_0393,-5.76688536421168
DEC_0494,-5.76023384699218
DEC_0450,-5.75551633184003
DEC_0381,-5.74492986559505
DEC_0580,-5.70469824372877
DEC_0523,-5.69491938012092
DEC_0549,-5.68357321753791
DEC_0578,-5.67441409093662
DEC_0452,-5.66886518657186
DEC_0546,-5.66683589190839
DEC_0419,-5.66396250114196
DEC_0565,-5.64069652108043
DEC_0401,-5.63440543222914
DEC_0526,-5.60505993289308
DEC_0509,-5.60467908931452
DEC_0391,-5.59936850512687
DEC_0485,-5.58407100670945
DEC_0535,-5.58280661069929
DEC_0408,-5.57034572235236
DEC_0387,-5.54444662979108
DEC_0503,-5.53986139258517
DEC_0406,-5.53260931001922
DEC_0432,-5.52024657698853
DEC_0528,-5.51418740137221
DEC_0451,-5.50954312993771
DEC_0525,-5.49419305170145
DEC_0475,-5.47663032456336
DEC_0520,-5.4719944991725
DEC_0511,-5.46329924414372
DEC_0560,-5.45063473933475
DEC_0458,-5.44471792712334
DEC_0466,-5.44307969343236
DEC_0501,-5.44253620467719
DEC_0412,-5.43721630559487
DEC_0489,-5.42531785926502
DEC_0522,-5.42481356302248
DEC_0488,-5.41583494058263
DEC_0510,-5.40382052922454
DEC_0484,-5.40187984757862
DEC_0417,-5.38330769812859
DEC_0530,-5.3751101351866
DEC_0382,-5.34870027376544
DEC_0498,-5.34793733594204
DEC_0384,-5.34638320188426
DEC_0497,-5.34493002383824
DEC_0429,-5.33615845986365
DEC_0527,-5.32994118672563
DEC_0515,-5.31641787114365
DEC_0577,-5.31449282021973
DEC_0425,-5.28579709216913
DEC_0536,-5.28565974574041
DEC_0550,-5.24083219645627
DEC_0568,-5.23084525187017
DEC_0538,-5.22788246133884
DEC_0495,-5.21141220391576
DEC_0490,-5.18189492103303
DEC_0430,-5.18160724811076
DEC_0521,-5.1671727692168
DEC_0516,-5.15859172216649
DEC_0517,-5.14571350460442
DEC_0505,-5.14131679995312
DEC_0456,-5.13064424793232
DEC_0542,-5.12890672712462
DEC_0453,-5.11863925433661
DEC_0545,-5.11366939160986
DEC_0439,-5.10753299374509
DEC_0392,-5.10189356883108
DEC_0544,-5.08742144667712
