,glide_scores
DEC_1103,-7.63845699699973
DEC_0996,-7.14296196400789
DEC_1180,-7.12807457314739
DEC_1070,-6.99718043605157
DEC_1179,-6.96435153423728
DEC_1144,-6.93729808869308
DEC_1072,-6.79190100564395
DEC_1017,-6.77402524117936
DEC_1176,-6.76293123242388
DEC_1174,-6.73557571046077
DEC_1101,-6.72546831726236
DEC_1149,-6.61833202075815
DEC_0982,-6.594989318601
DEC_0983,-6.56092687393412
DEC_1134,-6.51484429197392
DEC_1033,-6.48322274678506
DEC_1150,-6.47239835317776
DEC_1143,-6.43865950665529
DEC_1155,-6.42353449446459
DEC_1006,-6.40383024827078
DEC_1110,-6.38650389109435
DEC_1126,-6.36921358781265
DEC_1162,-6.34614955710038
DEC_1019,-6.33235965239498
DEC_1073,-6.29614659699683
DEC_1113,-6.24967500225226
DEC_1042,-6.22369785724056
DEC_1045,-6.18325526578767
DEC_1112,-6.18276472268041
DEC_1053,-6.17205626334791
DEC_1081,-6.13010587421179
DEC_1156,-6.11769886616453
DEC_1107,-6.10611255771242
DEC_1137,-6.09704009641803
DEC_1160,-6.03256270830285
DEC_1129,-6.02296700083782
DEC_1069,-5.99219175391186
DEC_0994,-5.98196798705568
DEC_1007,-5.9806442275923
DEC_1034,-5.97488874396097
DEC_1118,-5.97095950825415
DEC_1050,-5.96590664249348
DEC_1106,-5.95776138236055
DEC_1132,-5.94008764909696
DEC_1079,-5.93936234521326
DEC_1139,-5.93672552137052
DEC_1121,-5.93419063568495
DEC_1025,-5.92812759931686
DEC_1026,-5.92794489866836
DEC_0984,-5.91753311540645
DEC_0992,-5.91162955955517
DEC_1175,-5.90058744274633
DEC_1133,-5.89233167691545
DEC_1076,-5.88616604235214
DEC_0986,-5.87393454318288
DEC_1040,-5.86807278296674
DEC_1021,-5.86229375208522
DEC_0981,-5.85922530232542
DEC_1153,-5.85679348830634
DEC_1090,-5.85307972988367
DEC_0998,-5.83856101239837
DEC_0999,-5.826551867168
DEC_1125,-5.78177384878178
DEC_1102,-5.77616255710003
DEC_1154,-5.77015459223393
DEC_1123,-5.76666439997952
DEC_1168,-5.76103542520859
DEC_1136,-5.75348887285366
DEC_1061,-5.75332750221215
DEC_1128,-5.73692123596252
DEC_1117,-5.72024246654395
DEC_0990,-5.71896503670416
DEC_1001,-5.70878405897753
DEC_1147,-5.69878458551122
DEC_1098,-5.68486875259652
DEC_0989,-5.67563940534735
DEC_1029,-5.67367291968618
DEC_1080,-5.66850211720771
DEC_0987,-5.66767328512738
DEC_1077,-5.64542985031014
DEC_1151,-5.64542744258031
DEC_1109,-5.63015842883612
DEC_1067,-5.6300397014015
DEC_1120,-5.62420578437224
DEC_1177,-5.61655915761598
DEC_0991,-5.60418293928518
DEC_1036,-5.60128154529162
DEC_1012,-5.59458339607822
DEC_1055,-5.5753924728538
DEC_0995,-5.56540362333531
DEC_0993,-5.55832140385021
DEC_1165,-5.54200859516076
DEC_1122,-5.51643840221779
DEC_1010,-5.50783324715039
DEC_1127,-5.50378017523885
DEC_1008,-5.50159456746457
DEC_1075,-5.49192501484846
DEC_1054,-5.47342497723358
DEC_1114,-5.46471324878255
DEC_0997,-5.4504116949439
DEC_1119,-5.44788275446952
DEC_0988,-5.44612352742923
DEC_1111,-5.44309300430559
DEC_1037,-5.44261019880638
DEC_1068,-5.44236113513155
DEC_1094,-5.43869287845359
DEC_1178,-5.42649124703895
DEC_1005,-5.41928133580723
DEC_1141,-5.41907441843936
DEC_1169,-5.4176507933234
DEC_1158,-5.41228209772754
DEC_0985,-5.41180114038151
DEC_1145,-5.40759976863049
DEC_1097,-5.38309831941324
DEC_1115,-5.3545395548163
