,glide_scores
DEC_2201,-7.6357645128714
DEC_2212,-7.52781332093678
DEC_2186,-7.35492251686363
DEC_2299,-7.25224548729762
DEC_2238,-7.24883468815533
DEC_2217,-7.14237296309098
DEC_2237,-7.02643001790455
DEC_2242,-7.02358428569361
DEC_2232,-7.01485348580527
DEC_2287,-6.98606675241522
DEC_2297,-6.97813056563381
DEC_2208,-6.97093116288603
DEC_2241,-6.90097771483002
DEC_2205,-6.88548877856325
DEC_2348,-6.88506360580681
DEC_2259,-6.88047824101429
DEC_2336,-6.86749666213021
DEC_2206,-6.86496595395313
DEC_2182,-6.77978854042097
DEC_2271,-6.75932906303615
DEC_2225,-6.74522699895929
DEC_2315,-6.7061524840651
DEC_2253,-6.70328702821453
DEC_2264,-6.69363991052229
DEC_2245,-6.6907508892437
DEC_2289,-6.68459190765071
DEC_2265,-6.68080942379468
DEC_2347,-6.63505581280276
DEC_2254,-6.6232968195932
DEC_2252,-6.59561684102191
DEC_2332,-6.58972837604274
DEC_2357,-6.55763468596928
DEC_2285,-6.55180254481717
DEC_2256,-6.54010179786657
DEC_2199,-6.54003002150949
DEC_2323,-6.53417403993683
DEC_2317,-6.53346026156013
DEC_2298,-6.53304044540996
DEC_2260,-6.52031347250523
DEC_2365,-6.46466277855873
DEC_2300,-6.43809184617569
DEC_2346,-6.43490512080025
DEC_2341,-6.42738422957114
DEC_2369,-6.42687008955058
DEC_2255,-6.36038242967317
DEC_2258,-6.36024866469437
DEC_2244,-6.35807820264395
DEC_2293,-6.34721420900918
DEC_2296,-6.3351470626187
DEC_2282,-6.33409628827808
DEC_2257,-6.33130788872133
DEC_2278,-6.33078946360609
DEC_2181,-6.32347137815052
DEC_2295,-6.31136289110148
DEC_2276,-6.3039805512788
DEC_2308,-6.29920712077645
DEC_2349,-6.29368955002529
DEC_2281,-6.28928904506764
DEC_2331,-6.27858367368745
DEC_2231,-6.27415660920245
DEC_2269,-6.26242995597821
DEC_2240,-6.24412454310572
DEC_2324,-6.21944718403377
DEC_2326,-6.17130545723954
DEC_2236,-6.15804255956217
