,glide_scores
DEC_1824,-6.57261676919408
DEC_1905,-6.52445306992693
DEC_1804,-6.20192511117161
DEC_1955,-5.89554413606852
DEC_1838,-5.86725919708298
DEC_1918,-5.51652672527155
DEC_1875,-5.45743073325125
DEC_1858,-5.41989611146869
DEC_1877,-5.32117035641021
DEC_1822,-5.28386419416307
DEC_1945,-5.26423794176328
DEC_1882,-5.24282475295179
DEC_1864,-5.19652293025856
DEC_1876,-5.19252120425652
DEC_1846,-5.13846976518404
DEC_1863,-5.11625153246542
DEC_1932,-5.11213312707121
DEC_1921,-5.03989276543777
DEC_1938,-5.0396997754764
DEC_1934,-5.01401878686064
DEC_1816,-4.99613796885138
DEC_1915,-4.99403657384324
DEC_1847,-4.98301413845376
DEC_1803,-4.93615988856353
DEC_1793,-4.93533179755979
DEC_1821,-4.93174983007701
DEC_1786,-4.90502342493104
DEC_1832,-4.90266103247128
DEC_1841,-4.90131311717161
DEC_1826,-4.88779052002495
DEC_1800,-4.86882062247199
DEC_1845,-4.86387393718318
DEC_1783,-4.86374967733562
DEC_1791,-4.84338358415546
DEC_1888,-4.82029740312031
DEC_1833,-4.81147162150977
DEC_1961,-4.8050644521679
DEC_1950,-4.79382585911611
DEC_1954,-4.7897013785596
DEC_1834,-4.78283768285366
DEC_1813,-4.77619327277638
DEC_1798,-4.73257674996872
DEC_1956,-4.69593560958455
DEC_1827,-4.67711775013427
DEC_1957,-4.67078153244874
DEC_1884,-4.66028340967357
DEC_1890,-4.63274670031479
DEC_1788,-4.62463575231792
DEC_1942,-4.6155099893144
DEC_1903,-4.59817303440316
DEC_1874,-4.59199923851377
DEC_1787,-4.58362431798429
DEC_1789,-4.57953339022411
DEC_1883,-4.57332893030275
DEC_1850,-4.56464548039036
DEC_1860,-4.51820865751368
DEC_1922,-4.51235186991414
DEC_1958,-4.51027776562292
DEC_1823,-4.50607836103071
DEC_1842,-4.5057785322351
DEC_1896,-4.49943717550146
DEC_1782,-4.4566883565743
DEC_1817,-4.45107456494694
DEC_1811,-4.43040025602816
DEC_1809,-4.42887489212104
DEC_1897,-4.42551654460316
DEC_1835,-4.42512197381224
DEC_1885,-4.40194545764906
DEC_1808,-4.39580085347302
DEC_1898,-4.37971767174464
DEC_1815,-4.37141448414525
DEC_1820,-4.36351236386956
DEC_1920,-4.31507725784538
DEC_1971,-4.31406614566802
DEC_1781,-4.31310073770538
DEC_1919,-4.31272757297398
DEC_1866,-4.30891021062878
DEC_1797,-4.2875168228068
DEC_1831,-4.28193101177698
DEC_1799,-4.24376637031749
DEC_1947,-4.24164669360631
DEC_1865,-4.22124244925065
DEC_1784,-4.21420387373023
DEC_1899,-4.13465813821959
DEC_1844,-4.12162171626618
DEC_1854,-4.11204876973653
DEC_1825,-4.10966912161659
DEC_1862,-4.08430766709685
DEC_1893,-4.08283977297822
DEC_1931,-4.06791573841383
DEC_1853,-4.06496458604575
DEC_1802,-4.05692204713869
DEC_1895,-4.03576634247458
DEC_1867,-4.03522883324287
DEC_1926,-4.02705456066058
DEC_1830,-4.02279760579517
DEC_1892,-4.0222351639091
DEC_1900,-4.00671016832584
DEC_1840,-4.00449972942338
DEC_1857,-4.00085389302348
DEC_1807,-3.99575071097099
DEC_1959,-3.98805254415819
DEC_1794,-3.97297072688625
DEC_1792,-3.96119040159903
DEC_1861,-3.95608554635269
DEC_1881,-3.9536299165788
DEC_1941,-3.94835562767015
DEC_1939,-3.94113705218657
DEC_1916,-3.9375861132797
DEC_1951,-3.93471753445881
DEC_1952,-3.93471753445881
DEC_1908,-3.91927649157369
DEC_1880,-3.90061183098559
DEC_1856,-3.8932110561375
DEC_1976,-3.88301522961409
DEC_1963,-3.85845747595396
DEC_1964,-3.84934720465111
DEC_1937,-3.84428851590903
DEC_1940,-3.84345895597772
DEC_1906,-3.83688924348698
DEC_1946,-3.82055846984392
DEC_1848,-3.81605310290399
DEC_1974,-3.80868148260699
DEC_1912,-3.80863690291892
DEC_1965,-3.80391475615921
DEC_1914,-3.79140149518065
DEC_1836,-3.77114866668942
DEC_1910,-3.75563548201613
DEC_1927,-3.75131186853524
DEC_1944,-3.74839046598724
DEC_1859,-3.71691191925101
DEC_1935,-3.70557932885915
DEC_1873,-3.69611908009607
DEC_1855,-3.66732629391363
DEC_1928,-3.66633266806803
DEC_1868,-3.66452724824913
DEC_1852,-3.66369366236797
DEC_1923,-3.64965961414429
DEC_1917,-3.64469243926071
DEC_1902,-3.63382796783989
DEC_1913,-3.62248144113687
DEC_1839,-3.62119676563197
DEC_1967,-3.61339243202845
DEC_1904,-3.6055635416682
DEC_1891,-3.57450421434665
DEC_1925,-3.56865159312291
DEC_1909,-3.56579660166891
DEC_1924,-3.56554391011766
DEC_1907,-3.55635822950695
DEC_1911,-3.53991820961802
DEC_1978,-3.53212854862105
DEC_1886,-3.52265007965937
DEC_1801,-3.51986416506346
DEC_1933,-3.50829845515492
DEC_1837,-3.47472689592654
DEC_1929,-3.47021516079132
DEC_1869,-3.4624471106087
DEC_1949,-3.4504732892598
DEC_1936,-3.41046486293392
DEC_1930,-3.40338500050442
DEC_1796,-3.38961777682101
DEC_1968,-3.38485370563497
DEC_1851,-3.38177642993823
DEC_1795,-3.34856650702175
DEC_1806,-3.34796947319198
DEC_1973,-3.33243675878832
DEC_1962,-3.32545141548193
DEC_1972,-3.2831444107475
DEC_1790,-3.27490342352679
DEC_1887,-3.26542337676347
DEC_1969,-3.26330230633759
DEC_1970,-3.23295704167399
DEC_1805,-3.22714408306489
DEC_1901,-3.22207409439101
DEC_1878,-3.20991878960733
DEC_1943,-3.14485001705817
DEC_1979,-3.10527903152259
DEC_1966,-3.09756729676321
DEC_1785,-3.03944509759086
DEC_1812,-2.98366226710706
DEC_1870,-2.9447984041249
DEC_1975,-2.93237114047633
DEC_1980,-2.90848407974588
DEC_1872,-2.87287753099694
DEC_1843,-2.78057758925906
DEC_1818,-2.72882460427678
DEC_1948,-2.60875671552077
DEC_1871,-2.56884791712213
DEC_1960,-2.46765048094501
DEC_1810,-2.20237343587147
DEC_1849,-1.94988854659986
DEC_1889,-1.63010972315653
DEC_1814,-1.5401870105124
