,glide_scores
DEC_1161,-7.28959918449708
DEC_1158,-6.11082022983829
DEC_1071,-6.07165943159984
DEC_1077,-5.97536863699092
DEC_1076,-5.83084105435463
DEC_1141,-5.78361718880067
DEC_1093,-5.76981482059007
DEC_1162,-5.74606141141578
DEC_1142,-5.74071632710914
DEC_1075,-5.66369265716073
DEC_1169,-5.55739075228818
DEC_1159,-5.54787934377549
DEC_1151,-5.39166290326076
DEC_1175,-5.38319089526311
DEC_1021,-5.35831495381986
DEC_1166,-5.3574511942993
DEC_1178,-5.35504521611366
DEC_1167,-5.34551486310525
DEC_1172,-5.33874031718368
DEC_1168,-5.27692731259093
DEC_1171,-5.21668386152525
DEC_1163,-5.21258396128949
DEC_1103,-5.18397080488248
DEC_1080,-5.18395462484423
DEC_1099,-5.16798053682073
DEC_1119,-5.09638039385651
DEC_1074,-5.09115419753166
DEC_1170,-5.07584962483632
DEC_1028,-5.05805880249699
DEC_1043,-5.04639037300215
DEC_1026,-5.04013084627988
DEC_1129,-5.0384361128951
DEC_1057,-5.00751869316185
DEC_1138,-4.97679938091235
DEC_1130,-4.94504469380785
DEC_1155,-4.93719500101685
DEC_1101,-4.93593267306863
DEC_1073,-4.93174983007701
DEC_1100,-4.92263424198905
DEC_1008,-4.89207658561724
DEC_1044,-4.88045341647928
DEC_1133,-4.8710513525457
DEC_1140,-4.85879317130166
DEC_1084,-4.84424801036515
DEC_1179,-4.84008813514024
DEC_1174,-4.82707017579974
DEC_1106,-4.807177488361
DEC_1121,-4.79276115292153
DEC_1065,-4.73396550571961
DEC_0983,-4.72071576942374
DEC_0986,-4.67339558411481
DEC_1030,-4.66659472229202
DEC_1019,-4.6617939661657
DEC_0995,-4.65301123163251
DEC_1055,-4.64979152361169
DEC_1047,-4.64301573488592
DEC_1094,-4.64097218148973
DEC_1039,-4.62811991900775
DEC_1098,-4.61690567345925
DEC_1096,-4.61480722889584
DEC_1090,-4.56519698593551
DEC_1153,-4.55408645835886
DEC_1165,-4.53414471972451
DEC_1035,-4.53407412638097
DEC_1137,-4.51959078724471
DEC_1145,-4.51345197724141
DEC_0985,-4.51209641081828
DEC_1006,-4.50959578298714
DEC_0990,-4.49033685582135
DEC_1173,-4.47346160519996
DEC_1022,-4.46948567154774
DEC_1083,-4.46758835483147
DEC_1135,-4.45535942445096
DEC_1052,-4.45210116323308
DEC_1124,-4.44961499710459
DEC_1104,-4.442046489014
DEC_1180,-4.42993578568664
DEC_1152,-4.42761253647523
DEC_1051,-4.42158874067898
DEC_1082,-4.41658039294799
DEC_1160,-4.40275838146597
DEC_1042,-4.40029656862772
DEC_1126,-4.39624278182146
DEC_1157,-4.39620293429295
DEC_1018,-4.37436275043266
DEC_1023,-4.3698984097342
DEC_1064,-4.35498256392255
DEC_1149,-4.35091394544088
DEC_1147,-4.31059409729783
DEC_1086,-4.29447292432775
DEC_1107,-4.27921402355831
DEC_1118,-4.27676757778119
DEC_1177,-4.27084885149013
DEC_1053,-4.26415535711399
DEC_1154,-4.25800778890938
DEC_1024,-4.248602020264
DEC_1078,-4.24683636291106
DEC_1105,-4.24572258306293
DEC_0999,-4.23915554756028
DEC_1120,-4.2357693989324
DEC_0988,-4.22678238723763
DEC_1040,-4.20716148811263
DEC_0993,-4.2071311425896
DEC_1156,-4.19337288200905
DEC_1033,-4.17786490533234
DEC_1072,-4.17494994079387
DEC_1000,-4.16505317887412
DEC_1045,-4.16037157765343
DEC_1038,-4.15952654292954
DEC_0991,-4.15136796355915
DEC_1088,-4.15007048585772
DEC_1132,-4.14382721114987
DEC_0994,-4.14196274185544
DEC_1134,-4.13971290844393
DEC_1091,-4.12956075529564
DEC_1002,-4.12045249174259
DEC_1048,-4.11321484388661
DEC_1005,-4.11141510189131
DEC_1034,-4.10771424584448
DEC_1117,-4.08521989048742
DEC_1116,-4.08103508634667
DEC_1025,-4.07306546799252
DEC_1060,-4.07087564661388
DEC_1089,-4.06975300691804
DEC_1027,-4.06925230760211
DEC_1081,-4.03374381489646
DEC_1036,-3.99009260552281
DEC_1095,-3.98548147214445
DEC_1004,-3.98541438695982
DEC_1061,-3.983944140755
DEC_1041,-3.97494558817762
DEC_0984,-3.96371803421927
DEC_1144,-3.9566363270715
DEC_1056,-3.95081544334885
DEC_1015,-3.94967248624001
DEC_1046,-3.92434177858305
DEC_1109,-3.92270512065295
DEC_1070,-3.89869826583722
DEC_1032,-3.8803024851205
DEC_0981,-3.87146549298404
DEC_1087,-3.85301953240344
DEC_1016,-3.85040654309233
DEC_1013,-3.83665577808516
DEC_1111,-3.83634889404004
DEC_1150,-3.81721163086607
DEC_1010,-3.81630535864697
DEC_1114,-3.80648948451395
DEC_1113,-3.76657322375002
DEC_1031,-3.74824776572719
DEC_1176,-3.74376527623189
DEC_1092,-3.73029058834066
DEC_1115,-3.7216136217593
DEC_0992,-3.70672824779058
DEC_1079,-3.70100345537074
DEC_1062,-3.69966672966669
DEC_1003,-3.69808068245495
DEC_1164,-3.68786620639592
DEC_1017,-3.68591070606028
DEC_1068,-3.66753921971588
DEC_1011,-3.66316861916329
DEC_1139,-3.66212801201154
DEC_1097,-3.64481476838966
DEC_1131,-3.63505399128302
DEC_1123,-3.62612601274097
DEC_1110,-3.61896049880858
DEC_1001,-3.59605078996263
DEC_1012,-3.58049519612338
DEC_1125,-3.56260809256272
DEC_1029,-3.51989097560032
DEC_1009,-3.51617729083905
DEC_1143,-3.50510333938332
DEC_0987,-3.47592864928459
DEC_1122,-3.462491633691
DEC_1058,-3.46006013929621
DEC_1020,-3.44905080954258
DEC_0996,-3.43205956786987
DEC_0998,-3.42645020338692
DEC_1127,-3.40574424580107
DEC_1108,-3.40366403883808
DEC_1037,-3.39319010777712
DEC_1007,-3.39135126376115
DEC_1112,-3.3815540078514
DEC_1146,-3.35231788812405
DEC_1054,-3.34733391128405
DEC_1014,-3.33633367767826
DEC_1067,-3.27284524849309
DEC_1049,-3.26273844542557
DEC_0982,-3.24066591571066
DEC_0989,-3.22981560547657
DEC_1085,-3.21676577034664
DEC_1128,-3.21541472110026
DEC_1148,-3.20215369840022
DEC_0997,-3.15815126673074
DEC_1063,-3.15302096418293
DEC_1102,-3.06890037165342
DEC_1069,-2.77158903154761
DEC_1136,-2.60372134517839
DEC_1059,-2.58002340877116
DEC_1050,-0.646198944877891
