,glide_scores
CHEMBL234346,-8.01538671258851
CHEMBL188350,-8.0104867787599
CHEMBL3236070,-7.01189637145048
CHEMBL3917879,-6.93672560260084
CHEMBL3094405,-6.86394564757247
CHEMBL4092271,-6.4039517092176
CHEMBL4281278,-6.3209533474354
CHEMBL3929287,-6.22748230527469
CHEMBL3600726,-6.12051359394631
CHEMBL4098982,-6.01273509075259
DEC_0152,-5.75586236116191
DEC_0155,-5.6447337924912
CHEMBL458742,-5.63759390381327
DEC_0130,-5.60300093293991
DEC_0159,-5.49589040328747
DEC_0113,-5.44712258255943
DEC_0158,-5.33196292639942
CHEMBL1095992,-5.29522273563542
CHEMBL3981426,-5.24098817986031
DEC_0150,-5.19140662951532
DEC_0075,-5.1834279042287
DEC_0180,-5.1289725935994
DEC_0005,-5.084950160185
DEC_0091,-5.08164165903678
DEC_0151,-5.0531535932056
DEC_0097,-4.98360911161172
DEC_0072,-4.98042918755599
DEC_0016,-4.96310578285068
DEC_0116,-4.85846460774913
DEC_0028,-4.85423778087551
DEC_0146,-4.84419592309498
DEC_0122,-4.83315701020938
DEC_0087,-4.82726390820957
DEC_0118,-4.8256301504861
CHEMBL4169478,-4.80433563442718
DEC_0166,-4.78878670609665
DEC_0154,-4.78215109044727
DEC_0123,-4.77515929260627
DEC_0071,-4.7720347260517
CHEMBL4110057,-4.77154276807424
DEC_0011,-4.7697532998586
DEC_0172,-4.7616047625082
DEC_0149,-4.74951771349219
DEC_0176,-4.73740105551859
DEC_0132,-4.73472764067987
DEC_0076,-4.72789691660002
DEC_0058,-4.71469459345214
DEC_0088,-4.70338973036092
DEC_0144,-4.69785149228811
DEC_0002,-4.68304061321653
DEC_0039,-4.67166419514529
DEC_0119,-4.66844611600602
DEC_0085,-4.66484397497903
DEC_0169,-4.66399598549804
DEC_0014,-4.64948192341488
DEC_0105,-4.61415749048504
DEC_0079,-4.58093109495054
DEC_0129,-4.5739928817482
DEC_0117,-4.54436792132345
DEC_0141,-4.52891574544501
DEC_0138,-4.52806699810594
DEC_0110,-4.5200215442162
DEC_0004,-4.51777333841831
DEC_0094,-4.49919117223021
DEC_0048,-4.48157680291112
DEC_0070,-4.46565725363393
DEC_0045,-4.46192596540264
DEC_0115,-4.45554450645644
DEC_0001,-4.45210116323308
DEC_0124,-4.43688215010136
DEC_0034,-4.4153976328815
DEC_0147,-4.40907240425928
DEC_0074,-4.39894363120904
DEC_0027,-4.3899882093827
DEC_0100,-4.38787077003515
DEC_0086,-4.38661776597935
DEC_0017,-4.38588190881126
DEC_0053,-4.35147270433528
DEC_0162,-4.33700437331993
DEC_0148,-4.31994010100869
DEC_0137,-4.31551074767099
DEC_0092,-4.31364944422277
DEC_0059,-4.28928428300225
DEC_0142,-4.26986197351936
DEC_0161,-4.25061967826703
DEC_0050,-4.2307979598318
DEC_0139,-4.22056995581231
DEC_0040,-4.21951002842461
DEC_0012,-4.21280163263171
DEC_0127,-4.20818997525522
DEC_0143,-4.18976454857919
DEC_0007,-4.17102845897202
DEC_0006,-4.1656111287241
DEC_0126,-4.15945097266937
DEC_0032,-4.15120932333777
CHEMBL4115311,-4.13291760735428
DEC_0121,-4.12811990396555
DEC_0095,-4.12610682780478
DEC_0061,-4.12129776975804
DEC_0093,-4.1107284656859
DEC_0107,-4.10682276772677
DEC_0101,-4.07725145027949
DEC_0103,-4.06204602246171
DEC_0167,-4.05724208761271
DEC_0125,-4.05200136511859
DEC_0135,-4.05178348524633
DEC_0170,-4.05097409038792
DEC_0096,-4.04107979919485
DEC_0036,-4.0375677194972
DEC_0063,-4.01331853927293
DEC_0174,-3.99234022862892
DEC_0145,-3.98626373426382
CHEMBL3905369,-3.97666633047806
DEC_0108,-3.95228823380976
DEC_0120,-3.94603691346169
DEC_0140,-3.94566260015304
DEC_0029,-3.9447693677601
DEC_0177,-3.94084716033946
DEC_0042,-3.93996530994335
DEC_0062,-3.92586701968676
DEC_0026,-3.92395144062159
DEC_0112,-3.92013227479439
DEC_0157,-3.91160716007307
DEC_0178,-3.90960939065979
DEC_0055,-3.89645108308882
DEC_0020,-3.89298613321539
DEC_0037,-3.88849843260329
DEC_0090,-3.86609948083536
DEC_0009,-3.86270266268088
DEC_0073,-3.86267121737909
DEC_0021,-3.84943582597964
DEC_0084,-3.84693563100592
DEC_0057,-3.83523720169458
DEC_0102,-3.82204088643996
DEC_0041,-3.80726761390155
DEC_0025,-3.80340547657413
DEC_0179,-3.80242067835006
DEC_0128,-3.79576698218429
DEC_0064,-3.78235437615167
DEC_0175,-3.78232628159387
DEC_0131,-3.78018766012039
DEC_0033,-3.761501051671
DEC_0156,-3.75964537930708
DEC_0068,-3.75319615789472
DEC_0043,-3.72788864553702
DEC_0067,-3.69885279260984
DEC_0035,-3.6728192717356
DEC_0019,-3.66753921971588
DEC_0109,-3.64942571320625
DEC_0114,-3.63750486330652
DEC_0060,-3.61889093121896
DEC_0099,-3.61588956956081
DEC_0008,-3.61254583466642
DEC_0054,-3.60760162060905
DEC_0022,-3.59972696173608
DEC_0168,-3.5854002005214
DEC_0173,-3.57481061234884
DEC_0047,-3.55824089332497
DEC_0136,-3.54020436671515
DEC_0089,-3.5391567498174
DEC_0133,-3.53312930541319
DEC_0078,-3.52064679374847
DEC_0038,-3.51932367138171
DEC_0171,-3.51178666353058
DEC_0098,-3.49918335557041
DEC_0051,-3.49265640216508
DEC_0056,-3.49115048534701
DEC_0052,-3.45913568865256
DEC_0024,-3.45784725539267
DEC_0080,-3.45088323553143
DEC_0013,-3.44586554605772
DEC_0082,-3.44102773930376
DEC_0065,-3.40744309004683
DEC_0049,-3.34884155146179
DEC_0077,-3.34422926057364
DEC_0111,-3.32431815074272
DEC_0104,-3.27458763832832
DEC_0003,-3.25323229422609
DEC_0153,-3.24866477940158
DEC_0163,-3.22599814456122
DEC_0160,-3.2095634838117
DEC_0018,-3.18561873677005
DEC_0023,-3.16590424415186
DEC_0015,-3.12972267949143
DEC_0081,-3.07882914003052
DEC_0046,-3.00983274608137
DEC_0134,-2.92821472212689
DEC_0044,-2.90695659299858
DEC_0066,-2.88554077549982
DEC_0106,-2.78834816693605
DEC_0010,-2.7801906928968
CHEMBL1095993,-2.74347652350052
DEC_0030,-2.52280619092444
DEC_0083,-2.4666908816691
DEC_0031,-2.32605246115004
DEC_0164,-2.24535934999767
DEC_0165,-2.20981663869594
CHEMBL3962570,-2.08147253729472
DEC_0069,-1.3574237447127
