,glide_scores
DEC_2788,-5.15395856776307
DEC_2800,-5.05985635962213
DEC_2790,-4.9611746847167
DEC_2809,-4.90734808779037
DEC_2784,-4.88816890465391
DEC_2789,-4.87232320925187
DEC_2803,-4.87020928913896
DEC_2816,-4.83493151197517
DEC_2796,-4.78283125224793
DEC_2798,-4.78021821443855
DEC_2810,-4.69806982082243
DEC_2795,-4.55574538259781
DEC_2815,-4.54707657805301
DEC_2785,-4.52706168256726
DEC_2811,-4.40590943996977
DEC_2794,-4.39833580554811
DEC_2819,-4.33701063252896
DEC_2820,-4.31737410442546
DEC_2813,-4.15006248810473
DEC_2791,-4.1263177047909
DEC_2801,-4.06770181148938
DEC_2793,-4.03153217620563
DEC_2806,-3.87428216940899
DEC_2808,-3.84184842721811
DEC_2812,-3.83705463991612
DEC_2781,-3.69934012863702
DEC_2786,-3.68297432082213
DEC_2782,-3.66300476713741
DEC_2787,-3.64550146813557
DEC_2792,-3.60881003740413
DEC_2807,-3.58292939018548
DEC_2783,-3.57731574337505
DEC_2817,-3.46992116840559
DEC_2818,-3.42183078136648
DEC_2804,-3.40261299693603
DEC_2797,-3.36876662702914
DEC_2802,-3.26752939001563
DEC_2799,-3.13334850535938
DEC_2805,-3.08310528034087
DEC_2814,-2.575861787762
