,glide_scores
DEC_2901,-8.66999192074594
DEC_2903,-8.43734903374806
DEC_2886,-8.01495356883386
DEC_2956,-7.93955041144189
DEC_2932,-7.86965767060432
DEC_2913,-7.73026750159004
DEC_2958,-7.64943209825159
DEC_2963,-7.6121639699389
DEC_2863,-7.5761728973491
DEC_2933,-7.54944126120741
DEC_2908,-7.43229521837725
DEC_2858,-7.37864320853623
DEC_2887,-7.37789601829678
DEC_2890,-7.3707217236992
DEC_2839,-7.36909128982089
DEC_2857,-7.36595235989964
DEC_2976,-7.3436194846801
DEC_2899,-7.34319965236991
DEC_2874,-7.34014165061653
DEC_2848,-7.3322520841416
DEC_2900,-7.3304769009346
DEC_2939,-7.31919528949734
DEC_2883,-7.3085615288239
DEC_2881,-7.29740424298772
DEC_2866,-7.27818250891455
DEC_2895,-7.26588616987065
DEC_2812,-7.22620283072363
DEC_2806,-7.22412964057092
DEC_2974,-7.22066733839688
DEC_2951,-7.21732936322347
DEC_2977,-7.21623613190456
DEC_2801,-7.16644554446186
DEC_2931,-7.14801842605298
DEC_2925,-7.1104717208266
DEC_2816,-7.0835140683562
DEC_2954,-7.07735842848505
DEC_2872,-7.06259060956386
DEC_2938,-7.05083871258563
DEC_2798,-7.05012670067739
DEC_2917,-7.02183769855938
DEC_2820,-7.01614013410766
DEC_2934,-6.97913984605805
DEC_2902,-6.97256794768152
DEC_2973,-6.95819227065502
DEC_2965,-6.93321535979171
DEC_2782,-6.92431017905873
DEC_2967,-6.92393030979808
DEC_2961,-6.92062063656678
DEC_2792,-6.91788365926865
DEC_2971,-6.91200826827604
DEC_2783,-6.90221579086832
DEC_2968,-6.90031058439514
DEC_2975,-6.8492993018034
DEC_2797,-6.83686473842031
DEC_2922,-6.80701650998119
DEC_2904,-6.78503568600202
DEC_2879,-6.78237466557321
DEC_2817,-6.75661407542849
DEC_2830,-6.75213314161798
DEC_2907,-6.74024917275009
DEC_2819,-6.68815847934511
DEC_2871,-6.68649371234225
DEC_2856,-6.67307721480665
DEC_2868,-6.6599687708812
DEC_2793,-6.65974814888538
DEC_2906,-6.65589668037498
DEC_2940,-6.64851391669927
DEC_2909,-6.6431683310032
DEC_2947,-6.62178514842365
DEC_2942,-6.61518455601393
DEC_2832,-6.61276348711085
DEC_2979,-6.61022826174591
DEC_2809,-6.60878194002764
DEC_2955,-6.60629747840861
DEC_2959,-6.57527588160622
DEC_2789,-6.5472458827849
DEC_2943,-6.51992657433626
DEC_2831,-6.51118606364047
DEC_2919,-6.50317473101563
DEC_2865,-6.49955825784997
DEC_2846,-6.48138487012515
DEC_2841,-6.47617357187999
DEC_2926,-6.46013595811771
DEC_2799,-6.45952313823575
DEC_2944,-6.45470774704148
DEC_2921,-6.4476414106257
DEC_2837,-6.43248384549159
DEC_2873,-6.37381721553205
DEC_2897,-6.36528226672659
DEC_2823,-6.36514743414644
DEC_2796,-6.36317649139814
DEC_2898,-6.3549146742443
DEC_2827,-6.35230685001284
DEC_2828,-6.35230685001284
DEC_2978,-6.34211069092371
DEC_2851,-6.3410650945814
DEC_2829,-6.33545704223801
DEC_2813,-6.33001393869298
DEC_2949,-6.29149629813082
DEC_2953,-6.28721892641823
DEC_2915,-6.2773593141652
DEC_2964,-6.26103566049826
DEC_2896,-6.25710143531028
DEC_2814,-6.25528521083672
DEC_2945,-6.25370861091835
DEC_2912,-6.24579447559349
DEC_2888,-6.21693915302166
DEC_2884,-6.20483140136301
DEC_2834,-6.19611284393807
DEC_2853,-6.19032037254101
DEC_2811,-6.18877760460609
DEC_2826,-6.18512998289393
DEC_2970,-6.18017119017096
DEC_2882,-6.1674742392294
DEC_2877,-6.16270197355781
DEC_2802,-6.15369467352209
DEC_2838,-6.13218344295579
DEC_2842,-6.12832380541869
DEC_2891,-6.12718993975603
DEC_2818,-6.12040197148242
DEC_2966,-6.11974517811832
DEC_2941,-6.10814041457133
DEC_2928,-6.10804566829805
DEC_2803,-6.06545141773716
DEC_2787,-6.04017331672355
DEC_2889,-6.03194234294928
DEC_2952,-6.03160591429967
DEC_2824,-5.98141762805576
DEC_2794,-5.9794890545336
DEC_2870,-5.96657666429544
DEC_2869,-5.95650963845008
DEC_2950,-5.9299269764793
DEC_2893,-5.91597441803088
DEC_2918,-5.90765511197587
DEC_2962,-5.88884549514925
DEC_2804,-5.87885659591182
DEC_2894,-5.87715408463293
DEC_2859,-5.87263188354383
DEC_2850,-5.86395983143903
DEC_2892,-5.8582970678676
DEC_2849,-5.8044281641776
DEC_2790,-5.80319527226513
DEC_2980,-5.73987620569261
DEC_2833,-5.71316672254183
DEC_2795,-5.71167740074017
DEC_2854,-5.70152071699588
DEC_2800,-5.67935183378072
DEC_2927,-5.67689464955497
