,glide_scores
DEC_1314,-8.80016655723125
DEC_1247,-8.61699908516914
DEC_1294,-8.36100692539198
DEC_1367,-8.2401234854564
DEC_1340,-8.07580238441252
DEC_1214,-7.95517873798598
DEC_1301,-7.92070134674325
DEC_1194,-7.84738194384851
DEC_1377,-7.82944227050165
DEC_1225,-7.815706349381
DEC_1324,-7.74912193223857
DEC_1268,-7.70291093747311
DEC_1375,-7.6981243995132
DEC_1233,-7.64830864427873
DEC_1254,-7.60846726284926
DEC_1348,-7.59032219172735
DEC_1276,-7.58435312145103
DEC_1212,-7.54766222765682
DEC_1249,-7.5163849047123
DEC_1236,-7.4934525752964
DEC_1305,-7.49000299069151
DEC_1312,-7.48222063195316
DEC_1332,-7.48138206874284
DEC_1319,-7.46378827807129
DEC_1318,-7.45843258756269
DEC_1239,-7.45634603645693
DEC_1243,-7.44911573643029
DEC_1339,-7.41817593827278
DEC_1199,-7.41104763814053
DEC_1242,-7.41033322349062
DEC_1270,-7.40000447940086
DEC_1238,-7.39133112162688
DEC_1326,-7.36786313690295
DEC_1292,-7.34381072794409
DEC_1317,-7.33244079224179
DEC_1371,-7.30767218731256
DEC_1186,-7.27416023403564
DEC_1205,-7.27361457044509
DEC_1182,-7.26810483626436
DEC_1227,-7.24378261004382
DEC_1190,-7.22323836227349
DEC_1196,-7.21011770589146
DEC_1229,-7.15217211195642
DEC_1192,-7.14125079538964
DEC_1210,-7.1337431707227
DEC_1204,-7.07371305600365
DEC_1366,-7.06015187090011
DEC_1376,-7.05381681413381
DEC_1298,-7.02471699794359
DEC_1325,-7.02423878938133
DEC_1246,-7.01755319752916
DEC_1356,-7.00914151649533
DEC_1316,-6.99771398009974
DEC_1250,-6.9927700447629
DEC_1252,-6.98880377485147
DEC_1350,-6.97578469274285
DEC_1265,-6.97287614774296
DEC_1303,-6.97167107699906
DEC_1334,-6.96683987938089
DEC_1331,-6.95794092103206
DEC_1338,-6.95426345539108
DEC_1373,-6.94765243592038
DEC_1353,-6.94536917680364
DEC_1230,-6.94509633162171
DEC_1368,-6.92096860836269
DEC_1197,-6.88326254059897
DEC_1280,-6.86508915347132
DEC_1342,-6.84571637669147
DEC_1337,-6.8400082484615
DEC_1369,-6.83540704246687
DEC_1358,-6.82288113206841
DEC_1374,-6.81965127706817
DEC_1275,-6.81665715831932
DEC_1285,-6.81187280292488
DEC_1346,-6.80948137993966
DEC_1224,-6.8081833706868
DEC_1330,-6.79276959995871
DEC_1240,-6.75774593511331
DEC_1308,-6.72880487823469
DEC_1282,-6.72869637904382
DEC_1200,-6.71881812437474
DEC_1195,-6.71704784417514
DEC_1372,-6.71294857765372
DEC_1306,-6.69538548293201
DEC_1215,-6.69129050064351
DEC_1188,-6.65803624859883
DEC_1361,-6.65118166852961
DEC_1349,-6.64671578376657
DEC_1209,-6.64164648922592
DEC_1278,-6.62609148768919
DEC_1378,-6.5934254182865
DEC_1231,-6.58813894750626
DEC_1290,-6.58624263453984
DEC_1327,-6.57792350601182
DEC_1365,-6.55362071045385
DEC_1296,-6.54900877396067
DEC_1293,-6.54865289897913
DEC_1313,-6.5344773281175
DEC_1302,-6.5042102173245
DEC_1309,-6.47993444714466
DEC_1189,-6.47043506070503
DEC_1223,-6.46920237539505
DEC_1271,-6.46490060322793
DEC_1241,-6.46219791078363
DEC_1219,-6.43568479294764
DEC_1380,-6.42467050164143
