,combind_scores
DEC_0610,4.466562683619069
DEC_0607,5.185955905782991
DEC_0614,4.593637942852682
DEC_0602,5.003455253529168
DEC_0621,6.11136379050085
DEC_0622,6.11136379050085
DEC_0650,0.31445167822223663
DEC_0594,5.959968726951454
DEC_0640,6.273881553178109
DEC_0634,4.1945839505126
DEC_0666,2.814953120325235
DEC_0772,3.6754809413514185
DEC_0766,3.604843330235041
DEC_0585,4.623746013482021
DEC_0623,4.264329480462351
DEC_0683,3.5482118919161083
DEC_0601,4.926577572534105
DEC_0604,3.5034732520551013
DEC_0776,5.112239828712489
DEC_0726,3.080825671242833
DEC_0756,3.262622833589199
DEC_0620,5.448601005600318
DEC_0760,3.2452553497601073
DEC_0681,2.999707943511159
DEC_0700,4.987420603196307
DEC_0714,2.6435715460179194
DEC_0626,3.254370625129986
DEC_0637,5.802992345231145
DEC_0695,5.660600149548684
DEC_0644,4.043582268931491
DEC_0763,2.8345178055241393
DEC_0616,3.93916938431405
DEC_0764,3.672025950936699
DEC_0705,4.464572994796516
DEC_0647,3.819089585009929
DEC_0648,3.819089585009929
DEC_0774,3.658114953849679
DEC_0603,4.383177177797243
DEC_0658,3.118737617747834
DEC_0743,2.6660170609843465
DEC_0619,5.300747253694787
DEC_0775,4.551951695780206
DEC_0612,3.1010017341739378
DEC_0677,3.519687718713098
DEC_0608,3.405238774653898
DEC_0646,4.17748838158597
DEC_0631,4.1533541074830564
DEC_0765,5.1105573331458345
DEC_0642,2.740134375465411
DEC_0649,4.283637085182459
DEC_0757,4.03208830555517
DEC_0724,2.959665304437591
DEC_0632,-0.6023063824514203
DEC_0670,3.9949751001827742
DEC_0597,4.0022374744290925
DEC_0686,3.244642628096992
DEC_0704,3.708925210501619
DEC_0592,3.7530133160986847
DEC_0661,4.0728814190051175
DEC_0627,4.203248061326611
DEC_0668,4.92058577080036
DEC_0667,3.8501809012901274
DEC_0715,2.361438438503866
DEC_0753,4.296266868448601
DEC_0629,4.2284198627041665
DEC_0635,2.8429671110742536
DEC_0777,4.25857868868827
DEC_0761,3.112578650417419
DEC_0673,3.563313072546815
DEC_0659,3.6593821196023018
DEC_0773,4.0067728903189055
DEC_0656,2.713228363451916
DEC_0641,4.458557152268515
DEC_0746,4.012854234661946
DEC_0657,4.4804234761324695
DEC_0609,4.017303618915481
DEC_0751,2.685166157410766
DEC_0630,3.5394542795493633
DEC_0721,2.8650383915416824
DEC_0590,3.48341331958644
DEC_0716,3.0582052369205797
DEC_0749,4.1809448609605315
DEC_0688,1.7110825404531607
DEC_0583,2.1024318030360756
DEC_0745,2.538658034165743
DEC_0758,3.59414169499303
DEC_0605,3.9031361798308772
DEC_0655,2.9945888390625655
DEC_0582,3.6511349076100332
DEC_0587,4.196485284883902
DEC_0698,2.1167811531932594
DEC_0780,2.4594533421275244
DEC_0660,2.973250774594952
DEC_0678,2.9438640447658706
DEC_0762,3.4163404592296476
DEC_0639,3.5565412375323717
DEC_0779,3.529567574803031
DEC_0684,1.792441322356101
DEC_0703,3.286678645762312
DEC_0706,2.1304744013696904
DEC_0685,1.7868645928979858
DEC_0599,2.6166952614608285
DEC_0694,1.082459433630886
DEC_0759,2.3455251798421908
DEC_0624,0.8654147278299233
DEC_0675,1.1467901314223878
DEC_0671,2.105910461738515
DEC_0643,3.1152399770168624
DEC_0728,0.15975881751217447
DEC_0699,1.8729873346212278
DEC_0669,4.629716740420964
DEC_0628,3.1572952716187705
DEC_0748,2.051717162471747
DEC_0769,2.483844767406252
DEC_0600,3.2969757928227725
DEC_0710,2.2725939205210866
DEC_0744,2.828371545654694
DEC_0707,1.5008661710171638
DEC_0709,2.501396271895851
DEC_0598,3.2381832625105766
DEC_0596,2.9792488893227267
DEC_0625,3.0370289108607764
DEC_0752,2.4963671894447037
DEC_0591,3.3332281184390955
DEC_0595,3.0926265909261605
DEC_0611,3.989521006639
DEC_0672,3.7548078821177677
DEC_0679,2.255698993126236
DEC_0653,2.234833156162373
DEC_0708,2.0177621223065514
DEC_0690,2.3751338215514717
DEC_0606,2.904197413844866
DEC_0713,2.0389852328304903
DEC_0645,3.8692426872228878
DEC_0633,1.6693839739219438
DEC_0750,3.3391779155323156
DEC_0638,3.86811062048168
DEC_0691,2.5107795561994526
DEC_0664,2.877807968659408
DEC_0588,2.690757996020991
DEC_0674,2.259079618211707
DEC_0754,2.904537064528775
DEC_0593,1.9644390272933911
DEC_0739,2.5188127431534104
DEC_0723,1.2526257418111748
DEC_0722,2.076031659674019
DEC_0613,1.9918752471661132
DEC_0731,1.7030603301048681
DEC_0738,1.4305227155194622
DEC_0712,3.182207993287474
DEC_0771,0.9550427231026992
DEC_0717,1.5414518836985787
DEC_0702,1.3119198787484514
DEC_0770,2.758231842556312
DEC_0680,1.792445608553476
DEC_0663,0.5567954367179313
DEC_0581,2.4963844482923605
DEC_0692,0.28884324156400876
DEC_0718,0.22903854200807672
DEC_0615,1.379381063278164
DEC_0733,0.3834925310317754
DEC_0687,-0.15412785203787127
DEC_0586,2.395444867405213
DEC_0737,1.1652564293927528
DEC_0755,1.559942328412899
DEC_0711,0.5083897863211702
DEC_0701,0.3183038291684115
DEC_0665,0.2705000957882566
DEC_0729,0.945622413135502
DEC_0730,0.6056242464022299
DEC_0747,0.039595507766354565
DEC_0689,1.5755690576475043
DEC_0652,0.4021695078697234
DEC_0727,0.32968593706654037
DEC_0636,-0.8213940358457936
DEC_0693,0.3899077225023926
DEC_0651,-3.2872495824088537
DEC_0741,1.5668778097713876
DEC_0662,-0.2788883983659396
DEC_0618,1.3827492776299222
DEC_0740,0.29428188642083786
DEC_0719,-0.21615618855572993
DEC_0778,-0.5835189951418456
DEC_0696,-1.4239296486843491
DEC_0697,-2.367822631146697
DEC_0676,-1.0592769399480746
DEC_0584,-0.37112958646410954
DEC_0725,-1.6154947105592168
DEC_0742,-1.6367284918103486
DEC_0617,1.7362617047152291
DEC_0654,0.6606065824110656
DEC_0720,-2.26945079712578
DEC_0589,0.3837954301108115
DEC_0732,-1.983069541412477
DEC_0734,-3.0369525285601644
DEC_0768,-9.05495071001407
DEC_0767,-24.86057781976793
