,glide_scores
DEC_2426,-8.30402503256204
DEC_2465,-7.94703706807207
DEC_2515,-7.92347484929163
DEC_2505,-7.7754514788902
DEC_2447,-7.77516213017739
DEC_2427,-7.72971737245295
DEC_2490,-7.70416269773268
DEC_2471,-7.69130979474416
DEC_2532,-7.66046079624011
DEC_2560,-7.65937184453778
DEC_2523,-7.63369054747869
DEC_2538,-7.62449138991986
DEC_2520,-7.61548732406137
DEC_2555,-7.54997552743133
DEC_2553,-7.54530047934205
DEC_2548,-7.53584731498622
DEC_2522,-7.42601812671063
DEC_2442,-7.42468983661273
DEC_2445,-7.4060402011583
DEC_2534,-7.39573243676484
DEC_2510,-7.3919606802569
DEC_2565,-7.3647002608328
DEC_2518,-7.34835878620174
DEC_2386,-7.33041044159344
DEC_2411,-7.26892144596163
DEC_2448,-7.26215369996353
DEC_2457,-7.25159066447825
DEC_2452,-7.23011191362595
DEC_2494,-7.20983118751018
DEC_2506,-7.20052247235089
DEC_2405,-7.178533039966
DEC_2399,-7.17842778279871
DEC_2516,-7.17601714589771
DEC_2508,-7.16798088643726
DEC_2556,-7.15546906420469
DEC_2480,-7.14513763107869
DEC_2392,-7.1417445134913
DEC_2493,-7.12985714695347
DEC_2473,-7.11918410144952
DEC_2540,-7.09400806991317
DEC_2578,-7.08855565688429
DEC_2394,-7.0869726481591
DEC_2533,-7.06899327353588
DEC_2478,-7.03533107972441
DEC_2559,-7.03090649089066
DEC_2514,-6.99952064740838
DEC_2477,-6.98021369729115
DEC_2388,-6.92599213694067
DEC_2575,-6.91070853571903
DEC_2569,-6.89589240956522
DEC_2519,-6.88660135902664
DEC_2492,-6.87217898268569
DEC_2462,-6.85809247775573
DEC_2574,-6.85492355794773
DEC_2485,-6.8485772173797
DEC_2564,-6.84788766218642
DEC_2512,-6.84310190101379
DEC_2437,-6.83306319434951
DEC_2537,-6.83294146517822
DEC_2502,-6.83216148287937
DEC_2422,-6.79246343482792
DEC_2580,-6.78735421816688
DEC_2414,-6.78578896891165
DEC_2450,-6.78094176994561
DEC_2526,-6.77954503909607
DEC_2498,-6.77783576863956
DEC_2573,-6.76470248428009
DEC_2438,-6.73329363197827
DEC_2566,-6.73198024806339
DEC_2483,-6.72721331624783
DEC_2443,-6.65811346196314
DEC_2527,-6.65563398606588
DEC_2543,-6.61652918665884
DEC_2428,-6.61115739446111
DEC_2568,-6.60996865066901
DEC_2552,-6.58722311310372
DEC_2496,-6.58456406011239
DEC_2579,-6.58415965178659
DEC_2489,-6.58202213530603
DEC_2554,-6.56600925859787
DEC_2410,-6.54495336206975
DEC_2504,-6.53563633662489
DEC_2536,-6.53193851173052
DEC_2563,-6.49807103752908
DEC_2402,-6.49320221039779
DEC_2446,-6.48393344224735
DEC_2557,-6.47162433384435
DEC_2449,-6.47137717697683
DEC_2432,-6.45228025093131
DEC_2481,-6.45104057800949
DEC_2419,-6.43191963744293
DEC_2456,-6.42914509636919
DEC_2571,-6.42390620414375
DEC_2418,-6.42216229181215
DEC_2454,-6.41826923350541
DEC_2455,-6.4167943647441
DEC_2435,-6.39201027246294
DEC_2509,-6.37116292610515
DEC_2407,-6.36078672127199
DEC_2383,-6.35325276643804
DEC_2470,-6.30826268453491
DEC_2430,-6.30474927495332
DEC_2475,-6.29951625948136
DEC_2547,-6.29825476219046
DEC_2500,-6.24968557644647
DEC_2421,-6.24734952660628
DEC_2531,-6.21846120199663
DEC_2544,-6.19807682871098
DEC_2415,-6.19512956845569
DEC_2416,-6.19512956845569
DEC_2400,-6.18599508939969
DEC_2423,-6.17977805299993
DEC_2453,-6.17079168381469
DEC_2431,-6.15425818696358
DEC_2482,-6.1538005292872
DEC_2395,-6.14734362384808
DEC_2550,-6.13636101596868
DEC_2397,-6.08269426527813
DEC_2558,-6.07178352598329
DEC_2425,-6.0637638596939
DEC_2499,-6.04433748750185
DEC_2436,-6.01361091733819
DEC_2497,-6.00493603772149
DEC_2539,-6.00370920733578
DEC_2577,-5.9991176207753
DEC_2503,-5.99527807413896
DEC_2459,-5.99351833281654
DEC_2433,-5.99091707465536
DEC_2424,-5.9857165976825
