,combind_scores
DEC_2653,4.523191955562606
DEC_2682,6.391539679248694
DEC_2750,5.436121315747088
DEC_2673,5.761954060028476
DEC_2677,6.168783967946528
DEC_2608,5.6443434003907
DEC_2674,5.134096935247738
DEC_2704,6.162227826578011
DEC_2780,4.211405628295626
DEC_2692,4.796673005087319
DEC_2662,3.8297019051705203
DEC_2746,4.545753085983781
DEC_2657,3.5407254185331776
DEC_2683,5.773427975442554
DEC_2696,4.168575034495456
DEC_2639,5.719249530273614
DEC_2663,4.518802326285849
DEC_2726,3.866409481355024
DEC_2671,5.062752473660455
DEC_2679,5.465818895548598
DEC_2603,4.254642678420039
DEC_2642,4.097256708389878
DEC_2634,5.692369891676968
DEC_2740,5.047482358201265
DEC_2694,2.6097243564095565
DEC_2659,3.9077299406401567
DEC_2604,4.085628414905987
DEC_2705,5.848508231467916
DEC_2678,4.362788233522181
DEC_2612,4.021342623050749
DEC_2743,5.392869979191399
DEC_2644,4.105086676262936
DEC_2672,5.169716061198923
DEC_2655,2.4866642471030143
DEC_2707,4.323914597036923
DEC_2606,4.734902014828408
DEC_2666,4.566396120801715
DEC_2627,3.64980999077751
DEC_2623,3.846345132602958
DEC_2699,2.5049898738677117
DEC_2656,1.4160826573304135
DEC_2676,4.185411758215963
DEC_2626,3.6523479266393037
DEC_2745,2.358227191410265
DEC_2637,4.229139734526789
DEC_2589,4.0476694551718495
DEC_2632,3.0291894610142385
DEC_2748,3.284950133115872
DEC_2715,5.319248439727687
DEC_2686,2.8014230857560243
DEC_2716,3.713278466578455
DEC_2698,3.7246613977796916
DEC_2773,4.77715182877767
DEC_2712,3.773144254576968
DEC_2744,2.6407094952812917
DEC_2732,2.5201651616435727
DEC_2684,3.879336525268112
DEC_2735,4.510104367381608
DEC_2651,3.025328016122767
DEC_2609,4.956803132966412
DEC_2675,4.530602907425013
DEC_2749,3.1682803692435275
DEC_2689,2.2282520888860433
DEC_2703,4.061824692616268
DEC_2664,4.04059793681134
DEC_2728,5.143209425304869
DEC_2600,2.2282329521735518
DEC_2667,3.0692910537358147
DEC_2730,4.335307672555684
DEC_2641,5.598495473533145
DEC_2668,3.7983357067964887
DEC_2760,2.386629015072316
DEC_2583,4.172316429625388
DEC_2669,3.5670040981710454
DEC_2719,4.38002071418162
DEC_2757,2.0991115605923776
DEC_2681,4.107914935103967
DEC_2702,5.0864964349066035
DEC_2720,3.836814170750901
DEC_2758,2.1104041536179796
