,glide_scores
DEC_1797,-8.80325010450479
DEC_1945,-8.15364333890302
DEC_1853,-8.12424778464407
DEC_1892,-8.04550767719987
DEC_1934,-8.03793013522889
DEC_1932,-7.9945768462588
DEC_1835,-7.98191777624699
DEC_1904,-7.9647976366798
DEC_1973,-7.96076111266294
DEC_1784,-7.92164277215541
DEC_1871,-7.91748700273559
DEC_1910,-7.8522915316304
DEC_1894,-7.83754855040182
DEC_1839,-7.8354651377701
DEC_1877,-7.83473967860783
DEC_1880,-7.83459685825027
DEC_1799,-7.77623310159253
DEC_1946,-7.66806476810771
DEC_1931,-7.59083877406716
DEC_1872,-7.58419496476239
DEC_1952,-7.52637060323408
DEC_1870,-7.50615514428867
DEC_1873,-7.4904166560094
DEC_1863,-7.4706942153066
DEC_1963,-7.44651046967489
DEC_1827,-7.42370814044247
DEC_1785,-7.40727918211884
DEC_1849,-7.39914709509342
DEC_1882,-7.38618376623152
DEC_1828,-7.38389102135863
DEC_1924,-7.37001614825322
DEC_1939,-7.36980959166242
DEC_1874,-7.34537425886483
DEC_1956,-7.34021755737075
DEC_1843,-7.32751245645518
DEC_1805,-7.32506608825768
DEC_1796,-7.31719996480693
DEC_1889,-7.30564545813762
DEC_1898,-7.27973303008993
DEC_1893,-7.27871669854683
DEC_1787,-7.27658840104713
DEC_1943,-7.23801260520046
DEC_1792,-7.2179768520443
DEC_1891,-7.20964263356202
DEC_1965,-7.20651789058552
DEC_1789,-7.1779166648963
DEC_1964,-7.16005253404203
DEC_1890,-7.10842584776747
DEC_1951,-7.05760991366794
DEC_1800,-7.03882141530348
DEC_1884,-7.02695908334286
DEC_1814,-7.02376688958025
DEC_1854,-7.02311626610367
DEC_1920,-7.01804053599808
DEC_1793,-7.01561123930291
DEC_1875,-7.00435140002327
DEC_1925,-6.99852374072111
DEC_1788,-6.97690774988934
DEC_1887,-6.97314792720517
DEC_1821,-6.94912095973432
DEC_1862,-6.92280821647028
DEC_1825,-6.92005781355981
DEC_1818,-6.92000994848125
DEC_1844,-6.90910152225892
DEC_1855,-6.90437537278352
DEC_1801,-6.89375484210333
DEC_1798,-6.88627211823753
DEC_1979,-6.87483995757356
DEC_1876,-6.86778348144364
DEC_1896,-6.85227831435681
DEC_1902,-6.8520599613932
DEC_1786,-6.84472675660669
DEC_1913,-6.84192169367237
DEC_1929,-6.83321516879392
DEC_1856,-6.82841195310121
DEC_1881,-6.82482135849899
DEC_1815,-6.80813530803523
DEC_1969,-6.80030718895375
DEC_1813,-6.78202476273092
DEC_1922,-6.76643862947818
DEC_1852,-6.76361312845793
DEC_1936,-6.73160810971113
DEC_1859,-6.71885318666817
DEC_1845,-6.71431060145517
DEC_1883,-6.69879983280145
DEC_1886,-6.67680152830263
DEC_1926,-6.67615280804805
DEC_1957,-6.67410094884889
DEC_1783,-6.67318558992243
DEC_1824,-6.66695310309023
DEC_1908,-6.66603315973417
DEC_1905,-6.65119139670494
DEC_1967,-6.64971149255509
DEC_1846,-6.64591051341944
DEC_1861,-6.63995970245151
DEC_1831,-6.63130589384126
DEC_1823,-6.57635499980064
DEC_1930,-6.52273791601609
DEC_1938,-6.51769919292697
DEC_1899,-6.50615639731846
DEC_1949,-6.50156512539514
DEC_1955,-6.50137215500339
DEC_1900,-6.47264549729287
DEC_1940,-6.46503068212272
DEC_1947,-6.4645632034875
DEC_1906,-6.463754312818
DEC_1885,-6.4462476768916
DEC_1966,-6.43895073070898
DEC_1948,-6.42903441176913
DEC_1869,-6.4186757366992
DEC_1919,-6.41605339860573
DEC_1915,-6.40810950573554
DEC_1927,-6.40789729004346
DEC_1962,-6.3947837453462
DEC_1834,-6.38886579473442
DEC_1888,-6.37759122030776
DEC_1819,-6.37735112832647
DEC_1860,-6.37463634524781
DEC_1837,-6.3735511070993
DEC_1781,-6.34030036984195
DEC_1794,-6.31433481999156
DEC_1791,-6.29566137912211
DEC_1878,-6.29252176538505
DEC_1921,-6.28973871403154
DEC_1959,-6.27891760092944
DEC_1807,-6.26585188624178
DEC_1972,-6.24876221081466
DEC_1817,-6.24252049311259
DEC_1811,-6.2148993959408
DEC_1978,-6.20924201904281
DEC_1917,-6.19152642632123
DEC_1838,-6.17919471637359
DEC_1810,-6.16755330037076
DEC_1953,-6.15110477269845
DEC_1912,-6.11829918412385
DEC_1970,-6.10120857204239
DEC_1944,-6.0784505656185
DEC_1820,-6.06680544185902
DEC_1895,-6.06538262791437
DEC_1942,-6.06200238282882
DEC_1858,-6.05676817324923
DEC_1851,-6.03912747174502
DEC_1840,-6.02104675546353
DEC_1975,-5.96976466674083
DEC_1833,-5.95806826962007
DEC_1790,-5.95729584099519
DEC_1857,-5.95646646783777
DEC_1941,-5.94834479087654
DEC_1812,-5.94673130001773
DEC_1937,-5.91138704111011
DEC_1960,-5.90860507534746
DEC_1961,-5.88941617875523
DEC_1968,-5.88618034777867
DEC_1809,-5.87238907932421
DEC_1802,-5.85702672349468
DEC_1868,-5.84350309146985
DEC_1826,-5.8354198043151
DEC_1816,-5.83097602353764
DEC_1928,-5.82409838785285
DEC_1842,-5.81856139586691
DEC_1806,-5.8118894917136
DEC_1848,-5.79743899372292
DEC_1977,-5.72676812428773
DEC_1976,-5.69404464325834
DEC_1933,-5.67600954267783
DEC_1935,-5.66817406084132
DEC_1980,-5.60295884431065
DEC_1795,-5.59250763591656
DEC_1850,-5.57029830555448
DEC_1971,-5.5631590309472
DEC_1907,-5.54796217444685
DEC_1950,-5.53277227914719
DEC_1914,-5.52198265575028
DEC_1847,-5.51524162238599
DEC_1782,-5.47195120235728
DEC_1958,-5.45360748936731
DEC_1918,-5.41676642566184
DEC_1974,-5.41030732947586
DEC_1836,-5.36803791252123
DEC_1911,-5.33218494852383
DEC_1832,-5.22961446754598
DEC_1822,-5.08941878492744
DEC_1909,-4.87256471350178
DEC_1923,-4.65929635111383
DEC_1916,-4.65346436940403
DEC_1804,-4.52071247020187
DEC_1954,-4.50729552113871
DEC_1897,-4.46757608813777
DEC_1903,-4.41023767603032
DEC_1808,-4.28663992181063
DEC_1829,-4.22464794302738
DEC_1803,-4.22158152959905
DEC_1864,-4.1470408304594
DEC_1879,-4.07279130070513
DEC_1830,-4.06407333784517
DEC_1901,-3.85998917225717
DEC_1865,-3.32481875312108
