,glide_scores
DEC_1613,-8.79126616639591
DEC_1620,-8.66400276178076
DEC_1702,-8.57283841821964
DEC_1727,-8.52873567876883
DEC_1729,-8.52725062818408
DEC_1611,-8.47951221721031
DEC_1585,-8.35124710314256
DEC_1750,-8.30753380352396
DEC_1621,-8.3075117506772
DEC_1768,-8.03699083677935
DEC_1605,-8.03656222067038
DEC_1676,-8.01407537720927
DEC_1647,-7.91276177460332
DEC_1595,-7.83105033850919
DEC_1734,-7.74816953800297
DEC_1751,-7.70137309439276
DEC_1691,-7.69373146015828
DEC_1582,-7.61511723090732
DEC_1739,-7.6067898176482
DEC_1593,-7.59581135038744
DEC_1639,-7.57292413959913
DEC_1704,-7.55324658270617
DEC_1594,-7.55165257136797
DEC_1592,-7.52399890120036
DEC_1737,-7.51859619397492
DEC_1648,-7.45534409389678
DEC_1698,-7.45458873384927
DEC_1663,-7.40636267711867
DEC_1606,-7.40185247092471
DEC_1660,-7.3651136329642
DEC_1706,-7.36510874967022
DEC_1583,-7.31804014454268
DEC_1732,-7.30911703440862
DEC_1736,-7.25557535787947
DEC_1749,-7.2257069429754
DEC_1627,-7.22509963214301
DEC_1615,-7.1970572712727
DEC_1758,-7.19160724184557
DEC_1692,-7.1915933954918
DEC_1640,-7.18599235210397
DEC_1581,-7.15674665956222
DEC_1748,-7.14898528677243
DEC_1756,-7.13040824294755
DEC_1743,-7.09307763305902
DEC_1773,-7.05563764333801
DEC_1699,-7.04254504246365
DEC_1609,-7.04081639538257
DEC_1709,-7.03637150078292
DEC_1658,-7.02542114605858
DEC_1712,-7.01942324368737
DEC_1644,-7.01580137312804
DEC_1714,-7.01449478484457
DEC_1665,-7.01234813243769
DEC_1686,-7.01090396248599
DEC_1672,-6.96633853763027
DEC_1759,-6.91647833738151
DEC_1674,-6.91610886851304
DEC_1619,-6.9039328571018
DEC_1630,-6.90012851444123
DEC_1603,-6.89715521599144
DEC_1753,-6.89334912107099
DEC_1697,-6.88316423036035
DEC_1710,-6.86813033048866
DEC_1754,-6.85840269752776
DEC_1607,-6.85617753573796
DEC_1723,-6.8527963645862
DEC_1608,-6.83604797451156
DEC_1591,-6.81699375636596
DEC_1632,-6.81590549774446
DEC_1696,-6.81021263367311
DEC_1654,-6.80400990784551
DEC_1715,-6.80008426913551
DEC_1618,-6.77887600967944
DEC_1584,-6.77133399794006
DEC_1711,-6.76449178277517
DEC_1671,-6.75752927856002
DEC_1597,-6.75438954267441
DEC_1765,-6.74572559263875
DEC_1656,-6.74115508126448
DEC_1587,-6.69786846234951
DEC_1728,-6.68415967675052
DEC_1673,-6.66743708825272
DEC_1646,-6.66266190446754
DEC_1707,-6.66226093632497
DEC_1631,-6.6491008204859
DEC_1617,-6.59731790366009
DEC_1677,-6.59659106231698
DEC_1651,-6.58915492610514
DEC_1775,-6.58898115523311
DEC_1649,-6.58377538778821
DEC_1652,-6.57985151168241
DEC_1745,-6.566796594246
DEC_1657,-6.56391647573225
DEC_1688,-6.55327390200768
DEC_1623,-6.5514414060532
DEC_1659,-6.5473306360679
DEC_1738,-6.54227744740984
DEC_1666,-6.53115063777487
DEC_1774,-6.52919070484115
DEC_1722,-6.51629341555367
DEC_1645,-6.50595993651662
DEC_1602,-6.50450675668874
DEC_1601,-6.48488224409911
DEC_1690,-6.48398906737855
DEC_1604,-6.4716814408084
DEC_1687,-6.46028421394592
DEC_1628,-6.44860225112079
DEC_1588,-6.44446288054247
DEC_1721,-6.44057219815977
DEC_1590,-6.43903571681313
DEC_1746,-6.41066006588748
DEC_1680,-6.39914043241994
DEC_1675,-6.39372883498333
DEC_1600,-6.35535776590676
DEC_1599,-6.34367883726098
DEC_1708,-6.34043138658985
DEC_1643,-6.32298512146165
DEC_1742,-6.31086328346342
DEC_1684,-6.29122707649966
DEC_1718,-6.28197768721454
DEC_1668,-6.28073263291968
DEC_1741,-6.27991585607108
DEC_1667,-6.27125122030257
DEC_1689,-6.26981506477783
DEC_1777,-6.25219812016501
DEC_1670,-6.24377821940668
DEC_1635,-6.24259363266156
DEC_1598,-6.23947554457387
DEC_1760,-6.23841169957536
DEC_1610,-6.23142212272757
DEC_1636,-6.20722016422817
DEC_1695,-6.17761422112528
DEC_1616,-6.16277072101757
DEC_1776,-6.15299477520185
DEC_1769,-6.1099553431913
DEC_1744,-6.09932846637765
DEC_1713,-6.0836447676353
DEC_1717,-6.0740213201483
DEC_1641,-6.06773741083404
DEC_1685,-6.03313762241689
DEC_1664,-6.02709976662275
DEC_1682,-6.01441145608884
DEC_1779,-5.95015685185701
DEC_1726,-5.94459106685775
DEC_1678,-5.91848795790331
DEC_1589,-5.89255996814379
DEC_1624,-5.86222517610498
DEC_1662,-5.85358559188671
DEC_1612,-5.85288484627872
DEC_1762,-5.83635034450312
DEC_1778,-5.81688010192569
DEC_1747,-5.81647260471965
DEC_1629,-5.76934816275759
DEC_1683,-5.76573999562007
DEC_1638,-5.75656566760211
DEC_1740,-5.75361800111888
DEC_1752,-5.75147237946708
DEC_1763,-5.73797074676402
DEC_1622,-5.70652399412312
DEC_1720,-5.68863160355037
DEC_1653,-5.6797590983775
DEC_1764,-5.67724864052947
DEC_1650,-5.66451384234374
DEC_1716,-5.6593503912709
DEC_1655,-5.62667780849224
DEC_1626,-5.62054560913671
DEC_1761,-5.58676946832637
DEC_1725,-5.5699216865621
