,glide_scores
DEC_0643,-8.7752620368495
DEC_0616,-8.7227066232552
DEC_0647,-8.65105279254567
DEC_0750,-8.64037489036808
DEC_0709,-8.4251386306306
DEC_0632,-8.40619153005237
DEC_0673,-8.11482535753892
DEC_0634,-7.87425878395761
DEC_0645,-7.8120599460478
DEC_0648,-7.81016005577484
DEC_0585,-7.76561623515211
DEC_0758,-7.73175260182599
DEC_0639,-7.5444918136389
DEC_0649,-7.53746627070878
DEC_0754,-7.46226102109083
DEC_0618,-7.41611562472935
DEC_0745,-7.40711016038216
DEC_0623,-7.39841142058703
DEC_0625,-7.35676959783413
DEC_0729,-7.33218431411175
DEC_0780,-7.31914563740941
DEC_0679,-7.31304836305314
DEC_0688,-7.2826540383111
DEC_0732,-7.28168909944877
DEC_0671,-7.28155943732627
DEC_0684,-7.24609892607558
DEC_0646,-7.24374754544327
DEC_0771,-7.19283373029038
DEC_0606,-7.18903790780741
DEC_0621,-7.16315021418725
DEC_0600,-7.1349098005081
DEC_0619,-7.12992765133167
DEC_0583,-7.12573950893694
DEC_0700,-7.10839420979616
DEC_0767,-7.10312237722429
DEC_0657,-7.08081864644689
DEC_0644,-7.06876335421669
DEC_0748,-7.04552380800449
DEC_0728,-7.02928359016492
DEC_0627,-7.00677082219007
DEC_0710,-6.93577287254397
DEC_0720,-6.8970310278078
DEC_0604,-6.87870593346505
DEC_0597,-6.87509345149019
DEC_0642,-6.83317501087881
DEC_0774,-6.74307658608432
DEC_0652,-6.73767193594681
DEC_0736,-6.72920410340937
DEC_0668,-6.7171848403755
DEC_0594,-6.70872563388998
DEC_0693,-6.70439876821731
DEC_0641,-6.65287675353613
DEC_0603,-6.64580189930713
DEC_0721,-6.63524336500533
DEC_0628,-6.61982628410404
DEC_0751,-6.6161813175974
DEC_0650,-6.59867435899978
DEC_0681,-6.59239421636121
DEC_0687,-6.58198103989913
DEC_0669,-6.57881557498681
DEC_0769,-6.57414932911401
DEC_0584,-6.55683068096993
DEC_0607,-6.54642889508432
DEC_0682,-6.53936046409457
DEC_0731,-6.53915916687984
DEC_0653,-6.5078684782181
DEC_0723,-6.4815028813403
DEC_0747,-6.4729177046509
DEC_0707,-6.46977450141391
DEC_0686,-6.46124331533245
DEC_0696,-6.45711806024561
DEC_0742,-6.44395956909541
DEC_0719,-6.42737313946451
DEC_0622,-6.42185238782265
DEC_0637,-6.38263348060469
DEC_0738,-6.38149533310007
DEC_0689,-6.36427817968781
DEC_0620,-6.36319572685756
DEC_0722,-6.33802827591624
DEC_0697,-6.32542621001021
DEC_0609,-6.3128885005078
DEC_0694,-6.31099393218125
DEC_0589,-6.30848185592682
DEC_0752,-6.30729236564433
DEC_0741,-6.29662711021927
DEC_0739,-6.29624598041335
DEC_0763,-6.29617251661274
DEC_0757,-6.29343884816758
DEC_0683,-6.27428228209812
DEC_0691,-6.27048838056416
DEC_0692,-6.2394213288305
DEC_0680,-6.23915577672079
DEC_0602,-6.22053943408817
DEC_0615,-6.21191857324555
DEC_0768,-6.20951233576174
DEC_0626,-6.20390858017571
DEC_0599,-6.20182666608958
DEC_0735,-6.19668620854109
DEC_0631,-6.19386049410671
DEC_0746,-6.18795467585152
DEC_0612,-6.17596322659143
DEC_0636,-6.17153731164396
DEC_0730,-6.16571306316109
DEC_0593,-6.13130277705601
DEC_0713,-6.02714962808502
DEC_0756,-6.00899292014041
DEC_0677,-6.00353566558207
DEC_0624,-5.99565706972737
DEC_0674,-5.98675765561598
DEC_0773,-5.96157648597754
DEC_0705,-5.95780349666955
DEC_0761,-5.93477554745684
DEC_0662,-5.92020847130789
DEC_0658,-5.897925753375
DEC_0727,-5.89186593186501
DEC_0726,-5.89152290429492
DEC_0765,-5.88696121199686
DEC_0698,-5.87107573970139
DEC_0775,-5.8315221642209
DEC_0629,-5.82143143557556
DEC_0654,-5.81499723289446
DEC_0596,-5.81400556783373
DEC_0690,-5.80150824515583
DEC_0766,-5.79281420226632
DEC_0711,-5.7854405457488
DEC_0699,-5.77717595809389
DEC_0617,-5.77067784388457
DEC_0740,-5.7690710504171
DEC_0665,-5.7555468527877
DEC_0760,-5.7531540170701
DEC_0675,-5.72864614683348
DEC_0704,-5.70728959455867
DEC_0743,-5.63560841518338
DEC_0753,-5.63391918689423
DEC_0630,-5.56243455628384
DEC_0685,-5.56231450337032
DEC_0718,-5.55070105347975
DEC_0772,-5.52518881163655
DEC_0591,-5.50400426527254
DEC_0695,-5.48793769013063
DEC_0651,-5.48403590456673
DEC_0678,-5.43477491343645
DEC_0659,-5.43386282718114
DEC_0640,-5.40104431674298
DEC_0663,-5.39325370410311
DEC_0660,-5.36365021775315
DEC_0587,-5.31694342393884
DEC_0770,-5.27886027513751
DEC_0656,-5.24494787249848
DEC_0734,-5.21781537550476
DEC_0715,-5.18175450334549
DEC_0733,-5.16490543889135
DEC_0638,-5.14330784781402
DEC_0708,-5.11053706373808
DEC_0595,-5.10549935741081
DEC_0666,-5.10191880219678
DEC_0702,-5.09588298167881
DEC_0724,-5.08918204302042
DEC_0590,-5.05673785429558
DEC_0716,-5.04935702040926
DEC_0582,-5.02160425776216
DEC_0717,-5.01793482524742
