,combind_scores
DEC_1025,3.930837617792089
DEC_1170,3.9549597158952117
DEC_1065,4.603396077426389
DEC_1039,3.750710801831242
DEC_1166,3.6960218237936138
DEC_1006,3.9848200856447655
DEC_1167,3.150784445674976
DEC_1059,5.765357943103906
DEC_1015,4.421320608006019
DEC_1017,1.853341861964
DEC_1073,4.145406771578093
DEC_1171,4.374208330023267
DEC_1022,2.5422081782486057
DEC_1103,2.0650010207820175
DEC_1085,3.9999332518960866
DEC_1029,4.5497214672607935
DEC_1008,1.642510583716379
DEC_1001,3.4948568744257518
DEC_1106,2.4241649368560916
DEC_1087,5.175253649328303
DEC_1038,2.464823894428781
DEC_1093,1.7707428533164373
DEC_1004,2.214415708802499
DEC_1074,4.313055028306645
DEC_1023,3.18095216530185
DEC_1143,2.7607330936951993
DEC_1043,3.316415986008936
DEC_1072,3.803106397826387
DEC_1020,2.732741979631915
DEC_0998,2.8636347537871565
DEC_1027,3.8134617638326307
DEC_1070,4.111324300784311
DEC_1052,3.823612044046586
DEC_1100,2.576757133324638
DEC_1082,4.691454994578049
DEC_1121,3.8627413905358896
DEC_1013,1.5520208645641622
DEC_1094,2.62527067157915
DEC_1088,3.77272456754084
DEC_1080,3.316582893562972
DEC_1089,4.776314991826268
DEC_1079,3.1440441647735016
DEC_1160,1.2473130403987005
DEC_1110,5.263770245834441
DEC_1021,1.9685596041644198
DEC_1002,3.5942584857234294
DEC_1105,3.3581382606723906
DEC_1113,4.654302284030031
DEC_1028,2.434940398837269
DEC_1076,2.819366345470408
DEC_1014,1.6322070057720817
DEC_1092,3.101678823935607
DEC_1016,1.3854624555575548
DEC_0991,1.099852768372708
DEC_1098,3.300540814016818
DEC_1148,2.7606145458595344
DEC_1040,3.1325439302259888
DEC_1075,3.024292055430704
DEC_1156,2.6335701803300275
DEC_1011,3.161568391358659
DEC_1138,2.8954725595822453
DEC_1153,3.8502881792699286
DEC_1155,3.1074164255170107
DEC_1041,3.904444347363645
DEC_1078,3.608227243512152
DEC_1151,3.024567014506014
DEC_1133,2.607561119777627
DEC_1047,3.5031007227314226
DEC_1101,2.2435278698179424
DEC_1053,2.1553091323044127
DEC_1063,2.240136624218305
DEC_1009,2.7948766444658526
DEC_1077,3.814206117268343
DEC_1026,3.2874012181604333
DEC_1099,1.9692934379291396
DEC_1159,1.4994013998722098
DEC_1152,3.2672448686445668
DEC_1090,1.6799086039818283
DEC_1051,2.4276517383506406
DEC_1010,2.7439417470519416
DEC_1018,2.730640158247125
DEC_1145,1.6357188892100503
DEC_1139,3.0947541696908742
DEC_1154,2.8440071778751728
DEC_0989,0.9994211318064847
DEC_1086,3.2758768615404663
DEC_1097,3.4791065614804917
DEC_1128,2.4648970895069144
DEC_1137,0.321412691824019
DEC_1104,3.766708523504089
DEC_1045,3.3333625304725163
DEC_1119,4.389823873132142
DEC_1173,2.225246139998569
DEC_1179,3.561826165577129
DEC_1060,3.352881260976143
DEC_1134,2.9773435161796957
DEC_1048,2.31342667811176
DEC_1049,2.2535160040630497
DEC_1118,3.4473847213569617
DEC_1144,2.331256885610963
DEC_1163,2.3082577679039904
DEC_1129,1.4541059580452007
DEC_0993,2.2962797213849804
DEC_1165,1.814880370752114
DEC_1172,1.5192561046963968
DEC_1061,3.484604702390065
DEC_1056,2.047249761996694
DEC_1036,2.843486337416537
DEC_1037,3.368370551029682
DEC_1096,2.062996086654805
DEC_1149,2.8651988200761425
DEC_1012,2.632091166360264
DEC_1081,2.435231620274491
DEC_1146,2.5360720458464345
DEC_1062,1.2835643652426882
DEC_1109,3.5374870794006017
DEC_1147,2.561634648924915
DEC_1024,2.7870291685758097
DEC_1140,2.0638966298454937
DEC_1178,3.4184656901531665
DEC_1003,2.9085988787981414
DEC_1057,0.9049487526650992
DEC_1107,3.083811331485575
DEC_1005,2.192579491246175
DEC_1007,0.46390174709201837
DEC_1131,1.6228202960125593
DEC_1069,0.9331701063563425
DEC_1071,2.8774939132810498
DEC_0983,1.7952469284242287
DEC_1169,2.1382992542086914
DEC_1177,2.3181267857024896
DEC_1095,2.2273316003243746
DEC_1117,3.1545442030557345
DEC_1114,1.7806451901427804
DEC_1046,1.2515494214996687
DEC_1035,1.837133166983957
DEC_1019,1.0822467540149616
DEC_1112,1.2430418414991422
DEC_1141,1.4888737002750219
DEC_1130,1.21200978981379
DEC_0988,0.5694493774877794
DEC_1123,2.914098888916467
DEC_1164,2.8718669139642197
DEC_1132,1.4128292281298704
DEC_1162,3.1789299187565137
DEC_1032,2.1152905851417882
DEC_1126,4.474024291740613
DEC_1174,2.6805808383646466
DEC_1042,3.0973970001645243
DEC_1135,2.5812079041923077
DEC_1157,2.091109143645718
DEC_0995,0.18609393912283867
DEC_0992,1.0314959035619253
DEC_1124,3.6788486227852095
DEC_1142,2.430582419954693
DEC_1122,2.5923706266483735
DEC_1050,0.8474648347631941
DEC_1055,1.2294186324144594
DEC_0997,0.9119611575329758
DEC_1033,1.0756166306021377
DEC_1180,0.5138557138242588
DEC_1064,1.0398125962377973
DEC_1115,1.1918108510507057
DEC_1108,1.1607861704115017
DEC_1161,1.6171129659865522
DEC_1031,2.0033744038852266
DEC_1034,1.4752554851336526
DEC_0999,1.4270927993109113
DEC_0985,-0.6346244659013989
DEC_1168,1.3543767504698234
DEC_1116,1.315649612863754
DEC_1058,2.7546598587242985
DEC_1030,1.7461425462691738
DEC_1067,1.1340506289965413
DEC_0987,1.0756625708133933
DEC_1068,2.2843364775662396
DEC_1176,1.9626017676876129
DEC_1083,2.4027714064423695
DEC_0994,0.11572639847731114
DEC_1125,1.0655276697888034
DEC_0996,-0.001927087351468515
DEC_1066,1.755765268779974
DEC_1111,1.4456734797667652
DEC_1084,1.8136781701353368
DEC_1127,1.0766356984905419
DEC_1150,0.6217555405251529
DEC_1175,1.4175260153039018
DEC_1044,0.533744824916544
DEC_0981,-9.155463483719508
DEC_1136,-1.4842158997760713
DEC_0986,-0.08096698741940678
DEC_1120,0.4487073189863442
DEC_0990,-1.0714383605542688
DEC_0984,-3.5809163436791973
DEC_1054,-4.911962394795156
