,glide_scores
CHEMBL378963,-10.4663192386338
CHEMBL1171647,-9.69911821544907
CHEMBL598013,-9.51990481082609
CHEMBL226712,-9.41648983699339
CHEMBL1099297,-9.01295567685139
CHEMBL228652,-9.00390180724906
CHEMBL1983945,-8.79060334657973
CHEMBL1965836,-8.75630408842342
CHEMBL598194,-8.71206475251111
DEC_0118,-8.27747461250825
CHEMBL1258662,-8.18629865727214
DEC_0005,-8.16991636538575
CHEMBL523586,-8.05269711258363
CHEMBL4802156,-7.90780930170571
DEC_0033,-7.85254851175699
DEC_0060,-7.72263171150342
DEC_0135,-7.69495633441916
DEC_0001,-7.63450825172175
DEC_0141,-7.61852861421907
DEC_0032,-7.29989265645399
DEC_0090,-7.29857072307487
DEC_0065,-7.29401777189069
DEC_0176,-7.2890731487834
DEC_0146,-7.27991052079914
CHEMBL252456,-7.25038660222773
DEC_0120,-7.22132534686504
DEC_0076,-7.19893358171765
DEC_0102,-7.16782146499505
DEC_0178,-7.15788010030899
DEC_0125,-7.15637201089093
DEC_0091,-7.1261640014424
DEC_0105,-7.11754875743284
DEC_0008,-7.11492349805343
DEC_0147,-7.09819171991619
DEC_0003,-7.08390787237231
DEC_0174,-7.06594126163991
CHEMBL258696,-7.04472288057657
DEC_0136,-7.04088955752398
DEC_0006,-7.04005854801333
DEC_0119,-7.02471791572512
DEC_0025,-7.02323603156413
DEC_0117,-6.97398366828174
DEC_0132,-6.97259154532754
DEC_0045,-6.97125114434264
DEC_0048,-6.96867426448197
DEC_0044,-6.93411628896942
CHEMBL508794,-6.9284303765741
DEC_0108,-6.83620912098303
DEC_0142,-6.83348745095055
DEC_0148,-6.82622257978221
DEC_0061,-6.81970135678077
DEC_0043,-6.79841788239261
DEC_0010,-6.76705849743231
DEC_0038,-6.76148269327684
DEC_0177,-6.75784392217835
DEC_0139,-6.73440969181674
CHEMBL3701767,-6.72189961533576
DEC_0042,-6.70774889525048
DEC_0002,-6.70595767333806
DEC_0106,-6.69134325712746
DEC_0126,-6.68693449850812
DEC_0015,-6.68123857696548
DEC_0152,-6.67308697432216
DEC_0140,-6.66409066884602
DEC_0016,-6.65997166482352
