,glide_scores
DEC_2732,-9.47887905392877
DEC_2675,-8.74763113340695
DEC_2696,-8.57841358646254
DEC_2763,-8.56502921371676
DEC_2753,-8.3652270662587
DEC_2605,-8.29318091866941
DEC_2688,-8.23037731630614
DEC_2632,-8.05662206518923
DEC_2683,-8.04511135273871
DEC_2653,-7.89134440444563
DEC_2677,-7.88139817389716
DEC_2759,-7.84236853587024
DEC_2680,-7.75610903905994
DEC_2764,-7.64128356822893
DEC_2687,-7.63284440312404
DEC_2674,-7.41622041780064
DEC_2641,-7.41528574044206
DEC_2676,-7.38784582508326
DEC_2708,-7.33630787398456
DEC_2682,-7.33243690274181
DEC_2700,-7.32700175945361
DEC_2693,-7.31350048190547
DEC_2656,-7.28004693109034
DEC_2731,-7.24226398678885
DEC_2665,-7.2284439491897
DEC_2729,-7.19689914688004
DEC_2716,-7.16919156711033
DEC_2689,-7.1599545419894
DEC_2664,-7.14495863920519
DEC_2669,-7.14356631623349
DEC_2709,-7.136707434121
DEC_2649,-7.03906797622702
DEC_2631,-7.01276747022956
DEC_2663,-6.99282614505176
DEC_2694,-6.97882694589077
DEC_2612,-6.94883274120464
DEC_2638,-6.94565727255902
DEC_2600,-6.94396637802825
DEC_2609,-6.91189902575036
DEC_2637,-6.90834665678755
DEC_2672,-6.86927238964006
DEC_2679,-6.85378512371686
DEC_2666,-6.80649106047207
DEC_2589,-6.79360272069056
DEC_2748,-6.77077110016607
DEC_2644,-6.74318370761684
DEC_2685,-6.73869339960686
DEC_2671,-6.6236781286394
DEC_2699,-6.62279037081287
DEC_2773,-6.5846110669221
DEC_2590,-6.56288468412295
DEC_2707,-6.557707082293
DEC_2633,-6.55482938096252
DEC_2585,-6.53448463039416
DEC_2736,-6.51373091773401
DEC_2747,-6.48428853502988
DEC_2623,-6.48337132165603
DEC_2766,-6.48103503789149
DEC_2761,-6.47307269461245
DEC_2727,-6.46927659530546
DEC_2723,-6.46571205177884
DEC_2780,-6.45065322782521
DEC_2770,-6.44156557063727
DEC_2681,-6.43856671675359
DEC_2774,-6.43462415188823
DEC_2771,-6.41973315754975
DEC_2745,-6.40311681601665
DEC_2654,-6.38559704228846
DEC_2757,-6.38337678895574
DEC_2651,-6.36912464726177
DEC_2586,-6.36417300218707
DEC_2746,-6.35945976607285
DEC_2690,-6.34428212414416
DEC_2678,-6.33862355880504
DEC_2626,-6.33363048350188
DEC_2598,-6.31974683649949
DEC_2639,-6.29866849763107
DEC_2760,-6.29721093686786
DEC_2587,-6.29676657137364
DEC_2702,-6.23707544565825
DEC_2752,-6.23575937392244
DEC_2670,-6.23096843094478
DEC_2602,-6.22889491461159
DEC_2779,-6.22752296111121
DEC_2655,-6.21561746528277
DEC_2661,-6.21561746528277
DEC_2592,-6.20490028381273
DEC_2647,-6.19450191707704
DEC_2662,-6.16587614562135
DEC_2730,-6.14694891322932
DEC_2756,-6.1455151136134
DEC_2588,-6.13649974511953
DEC_2673,-6.13548660948135
DEC_2615,-6.12073352790985
DEC_2691,-6.08940838658398
DEC_2739,-6.08683980952362
DEC_2777,-6.05264158176263
DEC_2749,-6.04495586648568
DEC_2686,-6.03005854408013
DEC_2744,-6.01762566161496
DEC_2775,-5.98270139892018
DEC_2606,-5.97809281841252
DEC_2776,-5.9769651625817
DEC_2714,-5.97606590344969
DEC_2703,-5.97515530753462
DEC_2711,-5.96556037898859
DEC_2607,-5.95819729889464
DEC_2630,-5.92596771577751
DEC_2778,-5.92156658567914
