,glide_scores
DEC_1719,-8.76335467972623
DEC_1748,-8.40577293812475
DEC_1727,-8.29969227434832
DEC_1621,-8.23507642947641
DEC_1712,-7.96245878863067
DEC_1644,-7.90479668597605
DEC_1746,-7.73851746971962
DEC_1708,-7.57690996032693
DEC_1728,-7.52817866859211
DEC_1629,-7.47622968804723
DEC_1601,-7.47275875484593
DEC_1613,-7.46179851987193
DEC_1606,-7.45727710642366
DEC_1774,-7.44384184747857
DEC_1704,-7.44156246769396
DEC_1773,-7.42029975499639
DEC_1761,-7.39420700049355
DEC_1628,-7.32677376432708
DEC_1686,-7.30186636806802
DEC_1776,-7.29069695734543
DEC_1589,-7.27972409587122
DEC_1702,-7.2123836459393
DEC_1683,-7.19046064150224
DEC_1696,-7.18898115706065
DEC_1744,-7.14229218056933
DEC_1614,-7.11999583976078
DEC_1709,-7.06816349059291
DEC_1655,-6.97739414579695
DEC_1710,-6.97643540726866
DEC_1764,-6.94805290093235
DEC_1706,-6.92454441811908
DEC_1634,-6.9216718642099
DEC_1581,-6.898385879783
DEC_1609,-6.88336229875524
DEC_1684,-6.86267864930795
DEC_1692,-6.82089457982776
DEC_1685,-6.78964611082956
DEC_1725,-6.78665299233757
DEC_1771,-6.78636559216958
DEC_1711,-6.78076518843814
DEC_1637,-6.74683131897718
DEC_1716,-6.73292797061703
DEC_1659,-6.72702189296771
DEC_1591,-6.71673695439163
DEC_1662,-6.70090377708537
DEC_1718,-6.67489546260545
DEC_1645,-6.66893306889258
DEC_1717,-6.66163856934706
DEC_1671,-6.65607288925108
DEC_1641,-6.63805057644707
DEC_1633,-6.62301864795117
DEC_1697,-6.62077590053524
DEC_1599,-6.61002117885795
DEC_1666,-6.58264833883953
DEC_1735,-6.57762050530758
DEC_1586,-6.56679176928259
DEC_1699,-6.5496803947553
DEC_1690,-6.51497466773984
DEC_1758,-6.49988562364791
DEC_1724,-6.48149278010291
DEC_1715,-6.47518120708829
DEC_1779,-6.4690529090976
DEC_1668,-6.46656976490446
